point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[123.305419921875, 232.837890625]","[156.04446411132812, 207.63034057617188]","[166.75001525878906, 180.4771728515625]","[163.51748657226562, 152.70289611816406]","[143.04872131347656, 138.38058471679688]","[151.6152801513672, 143.0771942138672]","[155.7318878173828, 115.12823486328125]","[151.66831970214844, 134.74234008789062]","[147.920166015625, 145.25863647460938]","[125.08036804199219, 141.6798095703125]","[135.13934326171875, 119.14070892333984]","[139.6888427734375, 149.39508056640625]","[136.7871856689453, 164.54881286621094]","[101.10132598876953, 144.10765075683594]","[111.69290161132812, 120.78155517578125]","[121.099853515625, 151.0735626220703]","[124.4170913696289, 168.8228759765625]","[76.90245819091797, 146.73837280273438]","[68.79686737060547, 107.12472534179688]","[65.6934814453125, 92.77720642089844]","[67.49156188964844, 78.74349212646484]"
"[128.05026245117188, 234.11117553710938]","[159.6466827392578, 204.24774169921875]","[167.77066040039062, 174.8964385986328]","[164.75750732421875, 144.6523895263672]","[144.58116149902344, 127.0887222290039]","[150.5944061279297, 141.7689666748047]","[149.4010009765625, 108.04043579101562]","[149.4471893310547, 121.49947357177734]","[149.97265625, 134.72718811035156]","[126.0577163696289, 140.24342346191406]","[130.15591430664062, 113.11259460449219]","[137.24537658691406, 143.0625457763672]","[137.92694091796875, 164.02728271484375]","[102.83831024169922, 142.79800415039062]","[105.64859008789062, 112.20864868164062]","[116.07052612304688, 137.7338409423828]","[122.2219467163086, 158.38265991210938]","[80.20578002929688, 143.9969024658203]","[68.14189910888672, 105.4561767578125]","[63.9857063293457, 89.38764190673828]","[65.17313385009766, 74.824951171875]"
"[121.54934692382812, 235.9280548095703]","[155.53085327148438, 207.52452087402344]","[163.39662170410156, 177.44337463378906]","[158.76080322265625, 147.0854034423828]","[140.22052001953125, 132.02316284179688]","[145.10316467285156, 148.50994873046875]","[148.8185577392578, 115.45740509033203]","[151.1165313720703, 130.3142547607422]","[150.66485595703125, 145.5785369873047]","[120.84674072265625, 145.02499389648438]","[127.47172546386719, 117.61260986328125]","[133.88372802734375, 144.42764282226562]","[134.79159545898438, 166.25640869140625]","[100.31270599365234, 146.89938354492188]","[106.81318664550781, 119.21690368652344]","[117.24195861816406, 142.9517822265625]","[123.63951873779297, 163.84303283691406]","[80.1580810546875, 147.4696044921875]","[69.99701690673828, 110.40072631835938]","[64.81614685058594, 93.06065368652344]","[64.97132873535156, 79.18226623535156]"
"[125.25885772705078, 233.38494873046875]","[162.12509155273438, 205.37631225585938]","[174.23345947265625, 174.29039001464844]","[164.7260284423828, 142.55059814453125]","[134.84129333496094, 128.2693634033203]","[146.78707885742188, 138.1787872314453]","[152.83860778808594, 105.9682388305664]","[155.4339141845703, 129.63327026367188]","[154.64186096191406, 145.7459259033203]","[120.10783386230469, 136.05715942382812]","[130.82275390625, 112.16197967529297]","[136.66339111328125, 143.602783203125]","[134.98146057128906, 165.23536682128906]","[95.64157104492188, 137.93702697753906]","[103.75696563720703, 115.96713256835938]","[117.64154815673828, 146.65518188476562]","[124.73512268066406, 168.71160888671875]","[71.41261291503906, 138.57125854492188]","[61.10557174682617, 102.1611099243164]","[56.712196350097656, 83.7504653930664]","[56.301414489746094, 66.0450439453125]"
"[128.6071014404297, 234.4790496826172]","[164.95480346679688, 207.53659057617188]","[173.50387573242188, 181.04605102539062]","[164.1020965576172, 151.2892303466797]","[140.8551788330078, 134.67384338378906]","[151.8998260498047, 150.19992065429688]","[157.0005645751953, 116.21382141113281]","[156.28350830078125, 138.39279174804688]","[153.25656127929688, 156.11488342285156]","[126.12056732177734, 147.15554809570312]","[131.26792907714844, 116.50513458251953]","[134.88902282714844, 144.9619140625]","[134.94927978515625, 163.67100524902344]","[102.59303283691406, 148.3013153076172]","[106.26056671142578, 117.97207641601562]","[115.22159576416016, 144.045654296875]","[120.54501342773438, 162.66342163085938]","[79.45573425292969, 148.28575134277344]","[62.76063919067383, 110.59876251220703]","[57.82923126220703, 99.21126556396484]","[60.219730377197266, 87.9647445678711]"
"[126.51773834228516, 233.82244873046875]","[156.996826171875, 205.51953125]","[162.2623291015625, 177.10824584960938]","[160.3024444580078, 150.49575805664062]","[146.89718627929688, 133.63864135742188]","[148.0366668701172, 147.8133544921875]","[151.27487182617188, 111.84672546386719]","[150.73736572265625, 126.32725524902344]","[148.91024780273438, 141.33087158203125]","[124.19509887695312, 144.03567504882812]","[127.29729461669922, 114.34333801269531]","[129.94407653808594, 138.0223846435547]","[128.07484436035156, 157.67198181152344]","[102.81316375732422, 145.79505920410156]","[105.26374053955078, 115.07978820800781]","[111.5106201171875, 137.42127990722656]","[114.78504180908203, 158.68260192871094]","[81.81661224365234, 147.8432159423828]","[68.65525817871094, 111.80634307861328]","[62.07549285888672, 98.55143737792969]","[60.81513595581055, 89.1310806274414]"
"[121.14291381835938, 236.0147705078125]","[154.942626953125, 201.30990600585938]","[156.37255859375, 173.0762176513672]","[152.38426208496094, 145.45758056640625]","[141.35789489746094, 126.22090148925781]","[143.26951599121094, 146.92820739746094]","[147.76138305664062, 111.39273071289062]","[147.96913146972656, 121.70636749267578]","[146.2490997314453, 133.6683807373047]","[120.23284912109375, 146.6719512939453]","[126.63540649414062, 111.73889923095703]","[134.22511291503906, 134.45248413085938]","[135.23133850097656, 154.2550506591797]","[99.74280548095703, 150.48277282714844]","[105.229248046875, 117.21560668945312]","[115.13446807861328, 139.37664794921875]","[120.96558380126953, 160.34976196289062]","[78.64857482910156, 153.47769165039062]","[62.16460037231445, 116.69520568847656]","[55.24539566040039, 102.45997619628906]","[54.36404037475586, 90.74720001220703]"
"[121.50286102294922, 232.273681640625]","[148.40245056152344, 196.42567443847656]","[154.50384521484375, 170.83343505859375]","[156.1591796875, 144.4113006591797]","[148.51222229003906, 127.94638061523438]","[140.74444580078125, 140.62203979492188]","[146.56504821777344, 109.00776672363281]","[148.48793029785156, 123.37374877929688]","[147.10244750976562, 137.7537384033203]","[121.6941909790039, 141.30545043945312]","[126.35002899169922, 113.65293884277344]","[131.875244140625, 140.92677307128906]","[130.50924682617188, 164.9198455810547]","[105.26626586914062, 145.3299102783203]","[109.10855865478516, 120.03532409667969]","[118.12125396728516, 144.56784057617188]","[121.3154296875, 167.00369262695312]","[88.4006576538086, 149.77911376953125]","[78.26495361328125, 115.84442901611328]","[73.81410217285156, 99.9806900024414]","[71.91939544677734, 88.73783874511719]"
"[122.51046752929688, 234.7184295654297]","[153.39532470703125, 200.04763793945312]","[164.62216186523438, 179.36663818359375]","[164.02528381347656, 151.60018920898438]","[146.3445587158203, 136.73582458496094]","[148.06893920898438, 145.28076171875]","[154.03125, 115.73565673828125]","[155.8343505859375, 137.76315307617188]","[152.7534942626953, 155.96958923339844]","[125.85741424560547, 146.56898498535156]","[133.8861083984375, 117.32274627685547]","[137.4860076904297, 146.64366149902344]","[133.71266174316406, 165.99591064453125]","[107.17476654052734, 151.02099609375]","[113.3328857421875, 125.22872924804688]","[121.07377624511719, 151.8513946533203]","[123.71824645996094, 170.35301208496094]","[88.33695983886719, 154.56930541992188]","[76.33316040039062, 116.11607360839844]","[72.44036102294922, 99.83379364013672]","[73.75752258300781, 84.25003051757812]"
"[127.80811309814453, 237.52976989746094]","[158.9705810546875, 200.62648010253906]","[171.24951171875, 179.87681579589844]","[171.96022033691406, 152.04495239257812]","[158.7250518798828, 138.39845275878906]","[152.0673065185547, 150.64334106445312]","[161.8984375, 121.12213897705078]","[162.49826049804688, 140.7876434326172]","[156.45562744140625, 154.52560424804688]","[130.465087890625, 150.01748657226562]","[142.29757690429688, 118.71013641357422]","[146.23944091796875, 147.95779418945312]","[141.80929565429688, 169.11373901367188]","[114.44325256347656, 152.0337371826172]","[125.22586059570312, 127.39929962158203]","[133.56101989746094, 156.37094116210938]","[134.0802001953125, 178.07412719726562]","[96.69621276855469, 154.07919311523438]","[86.3847427368164, 116.5272216796875]","[86.91924285888672, 99.47042083740234]","[91.5517578125, 85.2948989868164]"
"[126.35405731201172, 236.34320068359375]","[157.47496032714844, 198.9775390625]","[167.01449584960938, 179.36204528808594]","[163.06234741210938, 153.65415954589844]","[146.88955688476562, 140.85560607910156]","[149.83192443847656, 144.33450317382812]","[155.746826171875, 120.60895538330078]","[158.29638671875, 143.53610229492188]","[155.3668212890625, 159.05674743652344]","[127.67278289794922, 146.88876342773438]","[135.337158203125, 122.89453125]","[139.64674377441406, 153.7539520263672]","[134.1509552001953, 173.80955505371094]","[110.01388549804688, 151.80862426757812]","[116.65837860107422, 134.85531616210938]","[126.68949890136719, 166.0565185546875]","[128.26425170898438, 188.0538787841797]","[91.30843353271484, 157.2380828857422]","[78.7658920288086, 121.11056518554688]","[76.83071899414062, 105.70377349853516]","[77.91781616210938, 92.68888092041016]"
"[128.01785278320312, 236.98529052734375]","[156.74569702148438, 197.62252807617188]","[168.25633239746094, 176.50083923339844]","[167.46295166015625, 146.62644958496094]","[152.84034729003906, 130.75599670410156]","[151.3015594482422, 144.03590393066406]","[157.85870361328125, 117.61312866210938]","[158.39845275878906, 137.5711212158203]","[154.0894775390625, 150.412841796875]","[130.8801727294922, 143.9376678466797]","[138.6964569091797, 116.7249526977539]","[140.09483337402344, 148.47308349609375]","[132.85128784179688, 167.0979766845703]","[113.04632568359375, 146.31365966796875]","[118.58346557617188, 121.64180755615234]","[125.12936401367188, 150.08897399902344]","[124.92118835449219, 169.1368408203125]","[93.34313201904297, 147.90708923339844]","[80.97885131835938, 110.69952392578125]","[79.26277923583984, 94.10093688964844]","[81.7939453125, 78.9227523803711]"
"[122.54115295410156, 237.36160278320312]","[152.14736938476562, 201.72210693359375]","[162.96786499023438, 176.12136840820312]","[162.02589416503906, 145.08200073242188]","[147.39637756347656, 126.23050689697266]","[148.49185180664062, 145.67379760742188]","[153.97079467773438, 116.39994049072266]","[156.2442626953125, 137.05557250976562]","[153.10122680664062, 155.29161071777344]","[126.05949401855469, 143.7325897216797]","[132.8828887939453, 112.84855651855469]","[137.7230682373047, 140.08349609375]","[135.00738525390625, 163.31141662597656]","[106.72533416748047, 145.027587890625]","[112.37024688720703, 116.57958221435547]","[121.04167938232422, 140.78846740722656]","[124.07003784179688, 162.41139221191406]","[87.21105194091797, 145.69239807128906]","[76.28038787841797, 111.02972412109375]","[72.00958251953125, 93.29749298095703]","[72.67117309570312, 78.64689636230469]"
"[117.37206268310547, 231.71673583984375]","[151.24151611328125, 198.5310516357422]","[162.04461669921875, 167.1997833251953]","[160.85372924804688, 134.1830291748047]","[145.02980041503906, 113.57138061523438]","[146.765380859375, 137.12940979003906]","[148.6298370361328, 107.9601821899414]","[155.20118713378906, 129.42031860351562]","[157.85960388183594, 147.60464477539062]","[122.46975708007812, 135.1785430908203]","[123.82544708251953, 104.79779052734375]","[130.4612579345703, 131.82803344726562]","[130.51136779785156, 156.2287139892578]","[99.9106216430664, 136.4346923828125]","[102.2724609375, 109.74630737304688]","[114.17781829833984, 137.62039184570312]","[120.28044891357422, 163.1559600830078]","[76.66968536376953, 135.68194580078125]","[68.69367218017578, 103.94212341308594]","[66.8623275756836, 82.77478790283203]","[69.63431549072266, 64.11006164550781]"
"[116.8955078125, 230.63214111328125]","[151.22718811035156, 194.46629333496094]","[158.4615020751953, 163.2471160888672]","[154.89039611816406, 133.87106323242188]","[140.78790283203125, 114.58432006835938]","[142.11756896972656, 139.5913543701172]","[144.78453063964844, 108.70277404785156]","[148.60855102539062, 122.24658203125]","[149.003662109375, 136.06640625]","[119.61803436279297, 137.9733428955078]","[122.02955627441406, 106.48524475097656]","[128.8262939453125, 131.47158813476562]","[128.4827880859375, 154.58273315429688]","[98.89077758789062, 139.22654724121094]","[101.33516693115234, 109.25299835205078]","[112.81703186035156, 133.41932678222656]","[117.93588256835938, 157.60548400878906]","[76.70764923095703, 138.38314819335938]","[66.6355972290039, 106.43305206298828]","[61.80234146118164, 86.78858184814453]","[60.84919738769531, 69.83037567138672]"
"[119.58930969238281, 232.65318298339844]","[149.61753845214844, 197.4659881591797]","[158.67808532714844, 172.16152954101562]","[158.39227294921875, 143.57144165039062]","[147.33468627929688, 125.85906982421875]","[145.5153045654297, 142.14149475097656]","[148.4588165283203, 108.6033706665039]","[150.40003967285156, 127.54833221435547]","[150.024169921875, 145.25933837890625]","[125.20143127441406, 141.86642456054688]","[129.6266326904297, 107.17349243164062]","[132.82797241210938, 132.9929962158203]","[131.1119842529297, 159.859375]","[107.91716766357422, 144.2025146484375]","[110.98815155029297, 114.85963439941406]","[118.66400909423828, 139.96047973632812]","[121.69271850585938, 164.79013061523438]","[89.76294708251953, 146.87429809570312]","[81.64447784423828, 113.4029312133789]","[78.54329681396484, 94.57154846191406]","[78.5323715209961, 79.42684936523438]"
"[121.26383972167969, 233.13589477539062]","[150.73715209960938, 199.69366455078125]","[161.6210174560547, 176.6376495361328]","[159.0283203125, 146.70701599121094]","[144.61880493164062, 129.15521240234375]","[147.0154571533203, 143.65162658691406]","[152.43771362304688, 115.45649719238281]","[153.65647888183594, 137.44393920898438]","[150.34481811523438, 152.10784912109375]","[125.98490142822266, 141.8277587890625]","[132.9236297607422, 111.68196105957031]","[135.41433715820312, 137.09942626953125]","[132.49070739746094, 157.6489715576172]","[108.29859924316406, 143.1591796875]","[115.39379119873047, 118.23638916015625]","[122.93736267089844, 143.16419982910156]","[124.1852035522461, 164.11563110351562]","[89.39859008789062, 145.31541442871094]","[83.46208953857422, 111.12236022949219]","[81.76821899414062, 92.51510620117188]","[83.49324798583984, 77.28962707519531]"
"[120.51721954345703, 236.00791931152344]","[152.55575561523438, 203.33543395996094]","[159.63157653808594, 174.70233154296875]","[151.32142639160156, 139.75070190429688]","[133.9529571533203, 116.27559661865234]","[148.46343994140625, 143.53799438476562]","[152.8947296142578, 112.28205108642578]","[153.28028869628906, 137.4588165283203]","[152.23419189453125, 155.41966247558594]","[125.06102752685547, 138.8729248046875]","[129.1251983642578, 107.09910583496094]","[131.12100219726562, 136.57960510253906]","[130.20213317871094, 160.21693420410156]","[103.6524658203125, 140.06439208984375]","[108.52598571777344, 110.17615509033203]","[114.8139877319336, 138.56195068359375]","[118.19307708740234, 162.62771606445312]","[82.06025695800781, 141.10028076171875]","[76.96565246582031, 105.13794708251953]","[73.99232482910156, 85.4901123046875]","[77.55567169189453, 68.99435424804688]"
"[120.44010162353516, 234.67137145996094]","[153.8095703125, 205.45309448242188]","[164.6060028076172, 173.45751953125]","[151.5484619140625, 135.78701782226562]","[126.72022247314453, 113.17381286621094]","[160.41490173339844, 137.79367065429688]","[159.09176635742188, 108.75907135009766]","[158.38414001464844, 137.342041015625]","[158.72418212890625, 153.81759643554688]","[131.42880249023438, 132.98594665527344]","[131.0662078857422, 105.94316864013672]","[130.90919494628906, 138.2225799560547]","[131.23928833007812, 159.9712677001953]","[104.6659927368164, 132.35134887695312]","[106.08148956298828, 108.1369400024414]","[112.00346374511719, 142.97219848632812]","[117.54730224609375, 167.1105194091797]","[77.36640930175781, 131.55813598632812]","[71.05563354492188, 94.5377197265625]","[69.89928436279297, 72.17827606201172]","[75.81855010986328, 51.2775764465332]"
"[119.87877655029297, 233.71168518066406]","[150.2027587890625, 205.08460998535156]","[158.93055725097656, 177.32554626464844]","[157.22264099121094, 145.37484741210938]","[141.52772521972656, 128.37942504882812]","[146.32427978515625, 144.90713500976562]","[150.5185546875, 112.72206115722656]","[152.99496459960938, 134.5898895263672]","[151.58375549316406, 152.77772521972656]","[123.8839340209961, 144.08319091796875]","[129.32113647460938, 110.79862976074219]","[134.94020080566406, 137.76698303222656]","[134.2643585205078, 159.58197021484375]","[104.6177749633789, 147.0348358154297]","[110.55722045898438, 116.24284362792969]","[120.34053802490234, 143.88426208496094]","[123.15925598144531, 167.96165466308594]","[85.33564758300781, 149.43215942382812]","[76.2044906616211, 112.73656463623047]","[70.69051361083984, 95.06949615478516]","[68.31181335449219, 79.97520446777344]"
"[124.8629150390625, 230.64022827148438]","[157.47067260742188, 203.97198486328125]","[167.361083984375, 176.6668243408203]","[156.11349487304688, 146.80650329589844]","[130.0907440185547, 135.76121520996094]","[152.7079315185547, 141.32460021972656]","[155.9445343017578, 112.04605865478516]","[156.6121826171875, 139.48236083984375]","[153.83670043945312, 153.84950256347656]","[130.1237335205078, 136.34298706054688]","[138.24783325195312, 109.08111572265625]","[138.93321228027344, 142.27468872070312]","[137.13284301757812, 161.7650146484375]","[109.34537506103516, 136.31549072265625]","[115.87538146972656, 111.2094955444336]","[121.16215515136719, 141.75494384765625]","[124.27706909179688, 162.4475860595703]","[87.34735870361328, 137.2960662841797]","[79.23473358154297, 99.66424560546875]","[76.96647644042969, 82.7425537109375]","[80.23249816894531, 67.42506408691406]"
"[123.34321594238281, 234.8667755126953]","[157.1939697265625, 204.85752868652344]","[164.18905639648438, 175.919189453125]","[146.83383178710938, 146.67002868652344]","[116.89215087890625, 136.9634246826172]","[152.14340209960938, 140.705322265625]","[151.98439025878906, 108.75487518310547]","[150.4152374267578, 136.5874786376953]","[151.2075958251953, 153.88243103027344]","[129.9105682373047, 134.34130859375]","[132.4838409423828, 106.83283996582031]","[130.14781188964844, 137.18658447265625]","[132.10769653320312, 157.67990112304688]","[109.43061828613281, 135.36669921875]","[110.75889587402344, 108.63622283935547]","[113.09609985351562, 138.9297332763672]","[119.33523559570312, 161.2235565185547]","[89.0721435546875, 139.10379028320312]","[83.21795654296875, 102.88601684570312]","[78.99627685546875, 85.45177459716797]","[81.38987731933594, 70.24873352050781]"
"[124.4550552368164, 234.1506805419922]","[155.44158935546875, 203.50628662109375]","[166.83102416992188, 176.46690368652344]","[155.94570922851562, 147.3706512451172]","[129.86236572265625, 139.15719604492188]","[149.67919921875, 139.78326416015625]","[151.2841339111328, 113.78478240966797]","[153.0240936279297, 137.39833068847656]","[151.91915893554688, 149.6217041015625]","[127.80628967285156, 136.2233123779297]","[132.2412109375, 113.57769012451172]","[134.00303649902344, 144.14767456054688]","[133.1425018310547, 163.2115478515625]","[109.49702453613281, 138.5614013671875]","[113.95196533203125, 117.14942932128906]","[120.53753662109375, 147.23928833007812]","[124.39240264892578, 167.75692749023438]","[90.865234375, 141.9349365234375]","[82.7996826171875, 106.77308654785156]","[80.2510986328125, 88.74515533447266]","[81.86679077148438, 71.87666320800781]"
"[119.42853546142578, 230.48397827148438]","[157.78318786621094, 199.58038330078125]","[169.61029052734375, 168.6104736328125]","[159.60984802246094, 137.48965454101562]","[133.83419799804688, 128.46949768066406]","[148.13494873046875, 138.23797607421875]","[152.8268280029297, 106.62516021728516]","[154.6396484375, 129.61297607421875]","[152.91615295410156, 144.47311401367188]","[126.63935089111328, 133.7882843017578]","[133.17393493652344, 105.5212173461914]","[134.56495666503906, 133.99789428710938]","[134.50047302246094, 155.92654418945312]","[107.49637603759766, 134.37899780273438]","[115.72785949707031, 109.46392822265625]","[123.23905944824219, 139.1193084716797]","[128.46409606933594, 162.26351928710938]","[87.68644714355469, 136.91578674316406]","[81.28527069091797, 102.73664855957031]","[80.82603454589844, 83.21367645263672]","[83.79009246826172, 66.19078063964844]"
"[121.79618072509766, 227.73484802246094]","[160.7504119873047, 212.02684020996094]","[168.32342529296875, 187.71258544921875]","[153.1258087158203, 158.13079833984375]","[120.83670043945312, 142.5265350341797]","[154.05096435546875, 151.84255981445312]","[153.51365661621094, 128.25485229492188]","[152.74069213867188, 146.8724822998047]","[151.70693969726562, 151.22274780273438]","[127.56979370117188, 143.24046325683594]","[131.47982788085938, 120.75464630126953]","[131.35569763183594, 149.26153564453125]","[131.75840759277344, 165.3294677734375]","[106.32069396972656, 139.8013153076172]","[111.19679260253906, 118.92438507080078]","[114.90978240966797, 148.42416381835938]","[119.25878143310547, 166.7549285888672]","[86.19273376464844, 136.52650451660156]","[80.23324584960938, 102.36028289794922]","[82.7423324584961, 87.37995147705078]","[89.31123352050781, 75.9948959350586]"
"[118.58145904541016, 229.61976623535156]","[156.3394317626953, 197.2561492919922]","[164.13046264648438, 165.12576293945312]","[146.115234375, 131.40806579589844]","[116.18450927734375, 118.98040771484375]","[153.0040740966797, 131.94155883789062]","[158.5609893798828, 105.108642578125]","[158.79774475097656, 131.2466278076172]","[157.06161499023438, 146.76194763183594]","[128.54884338378906, 127.22618103027344]","[134.45803833007812, 103.00717163085938]","[131.75682067871094, 132.3859100341797]","[130.16461181640625, 153.21002197265625]","[106.57388305664062, 126.44132232666016]","[114.49069213867188, 104.55413818359375]","[117.08902740478516, 139.47715759277344]","[121.0199966430664, 165.45205688476562]","[84.12487030029297, 125.61468505859375]","[84.38702392578125, 94.50373840332031]","[85.59042358398438, 72.47394561767578]","[92.18348693847656, 53.7942008972168]"
"[115.35289001464844, 232.21560668945312]","[153.3571319580078, 201.0970916748047]","[162.64747619628906, 163.4281463623047]","[145.4875030517578, 129.5880584716797]","[116.47012329101562, 116.72001647949219]","[150.34068298339844, 135.68817138671875]","[153.85047912597656, 107.9441909790039]","[156.02081298828125, 130.40249633789062]","[155.30447387695312, 143.57626342773438]","[125.99187469482422, 132.62974548339844]","[131.45773315429688, 106.84600067138672]","[132.61329650878906, 135.37899780273438]","[132.63548278808594, 156.5144805908203]","[103.56896209716797, 133.21556091308594]","[108.71270751953125, 109.04875946044922]","[115.96114349365234, 140.64968872070312]","[123.03302001953125, 165.5673065185547]","[79.55176544189453, 133.04905700683594]","[76.09478759765625, 101.35612487792969]","[74.26696014404297, 80.59651947021484]","[76.92923736572266, 62.42203903198242]"
"[127.91521453857422, 230.05873107910156]","[160.48854064941406, 200.4967498779297]","[162.3827667236328, 169.23341369628906]","[142.34478759765625, 137.01950073242188]","[114.55087280273438, 124.349365234375]","[157.83273315429688, 139.41876220703125]","[160.81944274902344, 116.74097442626953]","[159.9905242919922, 142.21707153320312]","[160.3895721435547, 155.09080505371094]","[136.40931701660156, 133.1687774658203]","[140.66395568847656, 112.26547241210938]","[135.9071502685547, 143.5244903564453]","[136.21783447265625, 165.1964874267578]","[116.5953369140625, 131.02322387695312]","[122.0879135131836, 109.96369171142578]","[122.35350036621094, 141.77618408203125]","[125.99297332763672, 166.4386444091797]","[94.89836883544922, 130.52749633789062]","[92.00372314453125, 95.95716094970703]","[91.84547424316406, 75.18889617919922]","[97.68641662597656, 60.714691162109375]"
"[124.31303405761719, 229.52786254882812]","[152.3362274169922, 202.79315185546875]","[156.9387969970703, 169.5479278564453]","[145.71969604492188, 137.1913604736328]","[124.75167846679688, 123.60646057128906]","[155.10401916503906, 139.3399658203125]","[155.9232177734375, 115.13160705566406]","[154.5809326171875, 136.44081115722656]","[155.14767456054688, 147.11370849609375]","[131.64219665527344, 133.62120056152344]","[133.73890686035156, 111.39720153808594]","[131.86038208007812, 136.6106414794922]","[132.0524139404297, 154.6664276123047]","[110.3145751953125, 134.0487518310547]","[113.68753814697266, 113.71915435791016]","[117.27723693847656, 142.90966796875]","[122.70442199707031, 165.35305786132812]","[88.55079650878906, 135.90496826171875]","[84.93840026855469, 103.28971099853516]","[81.73381805419922, 86.1460952758789]","[83.66426086425781, 72.74761962890625]"
"[121.58749389648438, 231.33633422851562]","[159.0347442626953, 200.96571350097656]","[166.4563751220703, 167.31256103515625]","[153.07638549804688, 133.0862274169922]","[130.2346649169922, 119.43767547607422]","[153.909912109375, 140.54965209960938]","[161.23703002929688, 114.64326477050781]","[162.16470336914062, 136.44381713867188]","[159.04258728027344, 149.10702514648438]","[130.8633575439453, 135.08953857421875]","[139.4977569580078, 107.2285385131836]","[137.47161865234375, 134.10647583007812]","[134.67308044433594, 154.9088592529297]","[109.592041015625, 132.91372680664062]","[121.21936798095703, 108.189697265625]","[123.91639709472656, 138.56365966796875]","[125.64424896240234, 164.47048950195312]","[85.96673583984375, 130.46148681640625]","[85.99156951904297, 96.04975128173828]","[86.0645751953125, 71.73564910888672]","[89.57356262207031, 52.136783599853516]"
"[121.72212982177734, 236.24502563476562]","[158.16708374023438, 204.1155548095703]","[165.62457275390625, 169.41262817382812]","[150.4210205078125, 133.86111450195312]","[124.47132873535156, 116.6098861694336]","[158.93206787109375, 138.0839385986328]","[161.76821899414062, 113.86869812011719]","[163.0800323486328, 138.57275390625]","[163.8273468017578, 151.92657470703125]","[133.38365173339844, 131.2103729248047]","[135.94778442382812, 104.66824340820312]","[133.5033416748047, 135.60862731933594]","[132.19290161132812, 156.61228942871094]","[110.36929321289062, 130.0084228515625]","[116.01508331298828, 105.40010833740234]","[117.10935974121094, 140.01564025878906]","[119.8710708618164, 165.9275665283203]","[86.27588653564453, 130.10057067871094]","[85.52771759033203, 97.71318817138672]","[86.8170394897461, 74.17523956298828]","[92.49639129638672, 54.48715591430664]"
"[127.46607208251953, 235.09878540039062]","[165.14862060546875, 196.26663208007812]","[169.668212890625, 158.4669189453125]","[152.1015167236328, 123.32643127441406]","[123.31499481201172, 109.77853393554688]","[165.14886474609375, 127.00930786132812]","[164.55052185058594, 104.38198852539062]","[166.648193359375, 134.71017456054688]","[170.8773651123047, 148.3686981201172]","[139.27987670898438, 122.86621856689453]","[138.2839813232422, 100.36698913574219]","[135.0183563232422, 133.84486389160156]","[134.55970764160156, 154.74061584472656]","[114.2369613647461, 123.85844421386719]","[115.90219116210938, 103.01322174072266]","[118.92395782470703, 139.73483276367188]","[124.27137756347656, 165.59080505371094]","[87.94670104980469, 125.28700256347656]","[83.65979766845703, 93.5705795288086]","[83.13806915283203, 69.19782257080078]","[87.83031463623047, 46.86355972290039]"
"[125.01079559326172, 232.60350036621094]","[162.2315216064453, 198.62979125976562]","[167.01190185546875, 164.09271240234375]","[154.1324005126953, 128.7724151611328]","[128.2327423095703, 113.05342864990234]","[157.63516235351562, 137.56411743164062]","[165.0767364501953, 109.74285888671875]","[167.656005859375, 134.0098114013672]","[169.5554656982422, 147.3003692626953]","[135.8457794189453, 129.55038452148438]","[142.758056640625, 105.34156799316406]","[141.10983276367188, 136.90162658691406]","[138.93313598632812, 158.90345764160156]","[114.98450469970703, 124.82794189453125]","[123.6513671875, 102.21411895751953]","[124.65445709228516, 136.5449676513672]","[126.529052734375, 162.31936645507812]","[91.9079360961914, 119.18917846679688]","[91.37574005126953, 87.4758529663086]","[92.11357116699219, 67.19911193847656]","[98.09607696533203, 51.6966667175293]"
"[122.29817199707031, 230.97653198242188]","[144.14309692382812, 199.3610382080078]","[144.17665100097656, 170.7808837890625]","[136.41000366210938, 141.15841674804688]","[122.10430908203125, 128.0995635986328]","[148.32208251953125, 142.3671112060547]","[144.7150421142578, 118.67694091796875]","[139.45529174804688, 132.4091796875]","[137.6062774658203, 139.31886291503906]","[130.7227325439453, 137.12118530273438]","[127.3578872680664, 117.65533447265625]","[123.13707733154297, 140.1409454345703]","[119.27294158935547, 154.02273559570312]","[116.04451751708984, 137.7926483154297]","[112.22506713867188, 121.78321075439453]","[113.19987487792969, 149.07449340820312]","[115.96372985839844, 168.53799438476562]","[100.07329559326172, 139.79953002929688]","[92.75424194335938, 106.69473266601562]","[88.81575775146484, 92.87138366699219]","[89.7586441040039, 82.5570297241211]"
