point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[143.709716796875, 228.0736083984375]","[100.06582641601562, 207.27394104003906]","[79.07514190673828, 174.04757690429688]","[66.16334533691406, 141.30421447753906]","[52.570186614990234, 112.12281799316406]","[145.21327209472656, 130.02886962890625]","[90.16841888427734, 106.24861907958984]","[63.0113639831543, 104.03591918945312]","[53.22869873046875, 109.32557678222656]","[149.90435791015625, 123.7820816040039]","[86.73753356933594, 90.63238525390625]","[60.45982360839844, 102.61742401123047]","[54.6341438293457, 119.9953842163086]","[145.03956604003906, 123.10333251953125]","[92.2156982421875, 94.79133605957031]","[75.90253448486328, 109.79724884033203]","[76.31342315673828, 124.75218200683594]","[133.94744873046875, 125.31059265136719]","[82.45941162109375, 107.86640167236328]","[71.7408676147461, 123.30615997314453]","[78.60813903808594, 137.81016540527344]"
"[150.74293518066406, 223.75762939453125]","[112.10118865966797, 198.54757690429688]","[86.85651397705078, 166.87974548339844]","[70.46656036376953, 143.5272979736328]","[55.34972381591797, 126.30804443359375]","[147.89443969726562, 122.46244812011719]","[95.78034210205078, 97.361328125]","[74.7973403930664, 102.29984283447266]","[69.47577667236328, 110.37335205078125]","[150.96054077148438, 116.84477996826172]","[94.53468322753906, 82.29938507080078]","[74.81192779541016, 89.99353790283203]","[73.36949157714844, 103.33375549316406]","[145.60086059570312, 119.97955322265625]","[97.97701263427734, 93.118896484375]","[85.87288665771484, 108.41350555419922]","[89.11823272705078, 122.10585021972656]","[134.11785888671875, 128.29244995117188]","[88.96834564208984, 111.18387603759766]","[79.79584503173828, 124.89541625976562]","[85.85225677490234, 135.88531494140625]"
"[146.7674560546875, 230.2799835205078]","[116.56118774414062, 198.51617431640625]","[93.38583374023438, 166.89390563964844]","[74.83642578125, 142.51145935058594]","[57.481605529785156, 123.91706848144531]","[146.26100158691406, 118.33972930908203]","[103.16490173339844, 96.90544891357422]","[81.6360855102539, 99.34107971191406]","[75.23189544677734, 105.21791076660156]","[145.5457000732422, 115.24315643310547]","[95.2469482421875, 84.71914672851562]","[69.79547882080078, 91.08930969238281]","[62.08161926269531, 105.0089111328125]","[135.37704467773438, 119.90026092529297]","[88.96004486083984, 93.33670043945312]","[70.41334533691406, 108.26045989990234]","[68.49396514892578, 124.32767486572266]","[121.48667907714844, 130.34127807617188]","[76.4806900024414, 111.77254486083984]","[60.433658599853516, 126.31940460205078]","[59.58884811401367, 139.79931640625]"
"[146.8518829345703, 225.74844360351562]","[115.56517791748047, 201.78216552734375]","[91.0523681640625, 177.3046112060547]","[76.84735107421875, 155.45059204101562]","[69.4789810180664, 141.0405731201172]","[140.7801513671875, 120.61882019042969]","[98.667724609375, 102.74944305419922]","[82.55442810058594, 109.32806396484375]","[80.63941955566406, 115.88804626464844]","[140.82493591308594, 116.24251556396484]","[90.47052764892578, 95.84986877441406]","[71.7227783203125, 104.00949096679688]","[69.6087875366211, 116.26410675048828]","[132.6298828125, 120.61163330078125]","[84.32530975341797, 109.07009887695312]","[72.62422943115234, 126.42454528808594]","[75.6280517578125, 140.27029418945312]","[119.71400451660156, 130.95553588867188]","[74.56809997558594, 120.9681625366211]","[64.50482940673828, 136.6996612548828]","[66.4067153930664, 147.68951416015625]"
"[136.63381958007812, 232.37188720703125]","[102.55045318603516, 199.52101135253906]","[83.0791244506836, 169.14190673828125]","[67.27767944335938, 141.89598083496094]","[52.02986145019531, 125.6346664428711]","[143.21737670898438, 121.83089447021484]","[92.7408676147461, 96.515869140625]","[73.01176452636719, 106.3055648803711]","[74.32215881347656, 118.12092590332031]","[142.79461669921875, 120.48823547363281]","[87.39676666259766, 87.02607727050781]","[69.0798110961914, 102.10863494873047]","[73.93179321289062, 116.99534606933594]","[134.06182861328125, 126.62886810302734]","[84.1744384765625, 94.3863296508789]","[70.54576873779297, 112.54883575439453]","[77.09146881103516, 125.54723358154297]","[118.59375762939453, 138.5225067138672]","[76.08345031738281, 109.22625732421875]","[61.31462097167969, 122.66931915283203]","[63.46871566772461, 133.01028442382812]"
"[152.43740844726562, 209.482177734375]","[137.26014709472656, 192.6392364501953]","[108.62920379638672, 173.9470977783203]","[92.42422485351562, 151.5122528076172]","[76.80956268310547, 135.4529571533203]","[142.72528076171875, 124.18999481201172]","[94.89098358154297, 105.11811828613281]","[74.94610595703125, 106.36065673828125]","[68.52799224853516, 112.43862915039062]","[146.0072784423828, 116.076171875]","[94.56656646728516, 83.98953247070312]","[75.8465576171875, 81.31111907958984]","[71.14402770996094, 84.85919189453125]","[141.87429809570312, 112.86302185058594]","[93.1790771484375, 89.00484466552734]","[72.00127410888672, 92.945068359375]","[64.95418548583984, 100.5060806274414]","[134.37298583984375, 118.08002471923828]","[90.83660888671875, 96.96479034423828]","[69.94367980957031, 104.05256652832031]","[61.02843475341797, 112.42205047607422]"
"[155.7969512939453, 211.02101135253906]","[126.74638366699219, 206.70535278320312]","[99.43306732177734, 184.92446899414062]","[77.95974731445312, 164.98477172851562]","[56.74555587768555, 152.45486450195312]","[140.64474487304688, 139.06871032714844]","[98.75391387939453, 119.83738708496094]","[73.14481353759766, 119.88639068603516]","[59.79497146606445, 126.66973876953125]","[145.99668884277344, 119.46624755859375]","[109.07757568359375, 87.13899230957031]","[83.56371307373047, 85.42330169677734]","[73.01325225830078, 97.73284912109375]","[142.82296752929688, 106.90332794189453]","[115.47566223144531, 81.46644592285156]","[91.53966522216797, 83.96426391601562]","[79.89937591552734, 97.722900390625]","[136.9334716796875, 103.2857666015625]","[113.7197265625, 86.62628936767578]","[94.49861907958984, 91.74867248535156]","[83.14952850341797, 102.45225524902344]"
"[146.96900939941406, 200.33030700683594]","[124.07263946533203, 203.34942626953125]","[101.92220306396484, 191.89450073242188]","[82.88526916503906, 177.5952911376953]","[60.825904846191406, 169.66062927246094]","[131.34808349609375, 149.36253356933594]","[103.50357818603516, 118.79673767089844]","[81.02494812011719, 118.43948364257812]","[71.96174621582031, 126.4239501953125]","[139.02857971191406, 123.64532470703125]","[114.6436996459961, 78.17855072021484]","[93.17568969726562, 75.15371704101562]","[81.77288818359375, 82.86466217041016]","[138.9228973388672, 108.5933609008789]","[126.44205474853516, 74.8169937133789]","[111.21192932128906, 76.8125228881836]","[103.7496109008789, 84.14676666259766]","[135.80825805664062, 101.95597076416016]","[124.290283203125, 80.64508056640625]","[113.05233764648438, 91.52430725097656]","[107.60501861572266, 101.75193786621094]"
"[146.64431762695312, 202.68194580078125]","[127.94804382324219, 200.94692993164062]","[112.48397064208984, 192.53500366210938]","[92.72073364257812, 183.66175842285156]","[72.99423217773438, 175.6304931640625]","[140.31826782226562, 135.3066864013672]","[112.25373077392578, 113.77303314208984]","[91.6216049194336, 115.78630828857422]","[78.53141784667969, 122.04293823242188]","[139.19717407226562, 116.64041137695312]","[108.1366195678711, 87.61924743652344]","[86.51815032958984, 89.03340148925781]","[72.45608520507812, 100.80302429199219]","[131.6082305908203, 106.87519073486328]","[101.61495208740234, 88.91393280029297]","[81.41468811035156, 96.0352554321289]","[69.6481704711914, 110.3262710571289]","[123.13458251953125, 106.42713928222656]","[93.53781127929688, 99.62852478027344]","[78.23098754882812, 110.08113861083984]","[68.83060455322266, 122.49581909179688]"
"[154.28298950195312, 184.27830505371094]","[128.53358459472656, 192.22996520996094]","[113.6530990600586, 187.53091430664062]","[94.05555725097656, 179.98292541503906]","[70.82036590576172, 181.06126403808594]","[137.798583984375, 134.43971252441406]","[96.6787338256836, 120.49943542480469]","[75.26701354980469, 140.13128662109375]","[66.31369018554688, 157.28890991210938]","[141.72067260742188, 116.2497329711914]","[99.56166076660156, 96.46234893798828]","[77.29170227050781, 112.792236328125]","[68.2030258178711, 128.6307830810547]","[140.7052001953125, 107.3952407836914]","[105.59297180175781, 93.87584686279297]","[85.59426879882812, 110.61376190185547]","[76.19066619873047, 128.9445037841797]","[139.34658813476562, 107.02125549316406]","[111.81812286376953, 108.4773178100586]","[92.95538330078125, 125.99050903320312]","[81.9983139038086, 141.04608154296875]"
"[141.62220764160156, 214.64166259765625]","[113.57028198242188, 187.26345825195312]","[98.30108642578125, 163.59432983398438]","[83.67354583740234, 143.74839782714844]","[72.99561309814453, 126.54187774658203]","[145.8720245361328, 113.62593841552734]","[114.49738311767578, 93.36860656738281]","[99.00502014160156, 92.01272583007812]","[94.77192687988281, 91.96812438964844]","[140.22239685058594, 112.61466217041016]","[93.57146453857422, 99.4793930053711]","[68.80289459228516, 113.09258270263672]","[61.85274124145508, 125.8680648803711]","[126.97142028808594, 119.9498519897461]","[78.30326080322266, 112.94242095947266]","[57.967952728271484, 132.1857452392578]","[54.84721374511719, 148.06680297851562]","[111.26024627685547, 131.4258270263672]","[64.9802017211914, 132.6222381591797]","[49.53855895996094, 143.70164489746094]","[50.543067932128906, 151.56069946289062]"
"[144.80538940429688, 227.2889404296875]","[117.79888916015625, 192.30157470703125]","[102.8169937133789, 164.39183044433594]","[86.84172058105469, 142.85154724121094]","[70.542724609375, 124.8463363647461]","[145.43060302734375, 124.86039733886719]","[118.93033599853516, 98.81834411621094]","[99.9404296875, 98.12857055664062]","[88.13274383544922, 100.96977233886719]","[140.39974975585938, 124.50420379638672]","[98.68389892578125, 96.22587585449219]","[70.57772064208984, 104.05731201171875]","[54.75491714477539, 119.50337982177734]","[129.87550354003906, 131.31155395507812]","[89.5589599609375, 112.7857666015625]","[70.18206024169922, 128.38104248046875]","[62.280296325683594, 145.41419982910156]","[116.38336944580078, 141.25732421875]","[78.63876342773438, 133.1846923828125]","[64.88998413085938, 143.71510314941406]","[60.03835678100586, 154.13851928710938]"
"[148.5878448486328, 218.06289672851562]","[115.27533721923828, 199.87599182128906]","[95.76043701171875, 177.32998657226562]","[79.38054656982422, 153.81837463378906]","[67.1697006225586, 131.99290466308594]","[146.88436889648438, 124.41317749023438]","[111.68798828125, 100.23516082763672]","[92.804931640625, 104.33733367919922]","[87.02467346191406, 114.41433715820312]","[146.24822998046875, 112.27339935302734]","[100.50025177001953, 85.77454376220703]","[76.29656219482422, 96.1700210571289]","[69.03077697753906, 113.91138458251953]","[139.63833618164062, 109.83916473388672]","[103.53770446777344, 91.88618469238281]","[88.06359100341797, 107.52024841308594]","[88.06131744384766, 124.92425537109375]","[128.03060913085938, 113.75091552734375]","[97.26683044433594, 105.75379943847656]","[84.30223083496094, 120.82152557373047]","[84.31366729736328, 135.3319854736328]"
"[145.5185089111328, 226.33978271484375]","[108.04676055908203, 194.2282257080078]","[89.41876220703125, 159.95721435546875]","[74.89086151123047, 136.36209106445312]","[68.5496597290039, 123.0434799194336]","[143.8580322265625, 114.42825317382812]","[102.46835327148438, 91.72428894042969]","[81.56954956054688, 97.44893646240234]","[77.36949920654297, 106.84217834472656]","[144.65957641601562, 114.0304183959961]","[92.41840362548828, 83.36358642578125]","[70.1004409790039, 95.01111602783203]","[66.9911880493164, 110.37911987304688]","[138.202880859375, 121.1152572631836]","[91.04236602783203, 92.3561019897461]","[73.02310180664062, 102.23430633544922]","[72.08158874511719, 115.1998062133789]","[123.43126678466797, 133.73226928710938]","[81.77206420898438, 114.30823516845703]","[66.71599578857422, 120.27406311035156]","[66.25242614746094, 128.45486450195312]"
"[135.53707885742188, 224.3456573486328]","[94.63239288330078, 187.88294982910156]","[78.18311309814453, 157.69117736816406]","[63.65681838989258, 134.1106719970703]","[53.21517562866211, 116.15772247314453]","[143.7626495361328, 121.788818359375]","[92.99840545654297, 104.18108367919922]","[74.593994140625, 109.72010803222656]","[70.41173553466797, 115.38703918457031]","[144.5111846923828, 121.19001007080078]","[82.20231628417969, 93.62113952636719]","[63.662391662597656, 107.66056823730469]","[62.38988494873047, 118.08000946044922]","[138.11428833007812, 125.43995666503906]","[84.68145751953125, 102.24778747558594]","[67.64871978759766, 116.91947174072266]","[66.84337615966797, 126.8145523071289]","[122.70973205566406, 130.93751525878906]","[84.33642578125, 112.05709838867188]","[71.7332992553711, 122.0376205444336]","[71.50373077392578, 128.6848602294922]"
"[130.5554962158203, 226.34228515625]","[104.38722229003906, 202.49928283691406]","[84.93768310546875, 166.1922607421875]","[68.57344818115234, 135.94638061523438]","[47.57277297973633, 104.63978576660156]","[142.86349487304688, 125.49668884277344]","[98.4602279663086, 91.29051208496094]","[71.55502319335938, 88.36739349365234]","[57.158267974853516, 88.98553466796875]","[145.79678344726562, 125.87686157226562]","[90.94840240478516, 90.06466674804688]","[67.8743896484375, 100.69195556640625]","[60.9866943359375, 107.96961212158203]","[139.16629028320312, 127.4805908203125]","[92.29295349121094, 96.41598510742188]","[72.79012298583984, 114.80621337890625]","[71.7975082397461, 127.01909637451172]","[125.5557861328125, 127.05906677246094]","[88.7018051147461, 101.7347412109375]","[74.91654968261719, 111.39676666259766]","[73.2414779663086, 118.65751647949219]"
"[141.89389038085938, 229.55812072753906]","[106.84091186523438, 205.53907775878906]","[83.36629486083984, 166.84434509277344]","[62.86143112182617, 134.33470153808594]","[40.70846176147461, 100.08490753173828]","[148.82028198242188, 127.50621795654297]","[96.17892456054688, 99.48717498779297]","[66.08216857910156, 97.72517395019531]","[48.9947395324707, 101.27281188964844]","[154.30621337890625, 125.7936019897461]","[92.89234924316406, 91.08445739746094]","[64.40579223632812, 97.60033416748047]","[48.51935958862305, 106.41334533691406]","[149.9845733642578, 128.76409912109375]","[94.1714096069336, 95.92059326171875]","[73.36128997802734, 108.88020324707031]","[66.74836730957031, 120.98008728027344]","[137.66717529296875, 130.57809448242188]","[93.93559265136719, 108.70294189453125]","[79.01348876953125, 116.41590118408203]","[74.84379577636719, 123.32749938964844]"
"[144.3080291748047, 221.97120666503906]","[109.62213134765625, 203.63084411621094]","[84.6733169555664, 173.9860382080078]","[58.39025115966797, 148.31175231933594]","[39.43016815185547, 119.32451629638672]","[151.6820526123047, 115.99518585205078]","[86.24494171142578, 101.68778228759766]","[66.47320556640625, 120.30587768554688]","[68.50096893310547, 134.79185485839844]","[151.72352600097656, 106.80062103271484]","[77.77043151855469, 86.00161743164062]","[62.559879302978516, 111.94108581542969]","[70.78779602050781, 128.45773315429688]","[143.71102905273438, 104.43071746826172]","[82.30025482177734, 84.27041625976562]","[73.72710418701172, 114.77388763427734]","[84.48121643066406, 132.79896545410156]","[128.7430877685547, 104.63488006591797]","[78.60321807861328, 90.73949432373047]","[70.96852111816406, 115.63309478759766]","[80.3271713256836, 128.64559936523438]"
"[148.1610565185547, 214.82174682617188]","[106.51325988769531, 199.60206604003906]","[85.09077453613281, 180.8002471923828]","[62.7128791809082, 155.31610107421875]","[46.76395797729492, 135.70338439941406]","[148.580810546875, 128.84254455566406]","[86.56578063964844, 114.95669555664062]","[62.20230484008789, 128.9608612060547]","[62.03219223022461, 143.50144958496094]","[153.6641082763672, 110.34765625]","[90.51378631591797, 83.28720092773438]","[64.72347259521484, 100.93162536621094]","[59.93901062011719, 119.42935943603516]","[150.98509216308594, 103.21405029296875]","[101.83417510986328, 79.86730194091797]","[85.99395751953125, 99.21607971191406]","[88.02488708496094, 115.26538848876953]","[142.189208984375, 100.6720962524414]","[99.59580993652344, 84.1042709350586]","[83.9128646850586, 101.1874771118164]","[86.70978546142578, 114.18553161621094]"
"[138.47325134277344, 210.13316345214844]","[101.01264953613281, 200.96237182617188]","[78.6543960571289, 182.8258514404297]","[59.1229362487793, 156.67483520507812]","[45.73738098144531, 133.0874481201172]","[140.22567749023438, 133.0592041015625]","[81.27604675292969, 117.97221374511719]","[59.272037506103516, 132.05996704101562]","[61.13037872314453, 145.0433349609375]","[147.83377075195312, 112.47814178466797]","[90.24498748779297, 84.89659118652344]","[64.6204833984375, 101.63934326171875]","[60.68949508666992, 118.95388793945312]","[146.99229431152344, 102.1515121459961]","[102.07060241699219, 73.99574279785156]","[82.70366668701172, 89.15135192871094]","[82.65352630615234, 104.5096664428711]","[138.57667541503906, 96.80660247802734]","[99.54390716552734, 75.19413757324219]","[82.4031753540039, 90.31554412841797]","[83.47000885009766, 105.31919860839844]"
"[142.14553833007812, 224.5621337890625]","[99.8798828125, 210.46551513671875]","[82.3145523071289, 180.6914825439453]","[60.69076156616211, 149.36276245117188]","[42.01108169555664, 124.86346435546875]","[145.8101348876953, 131.8120880126953]","[80.92874145507812, 111.63355255126953]","[56.249267578125, 128.81460571289062]","[55.65549850463867, 145.46380615234375]","[152.08328247070312, 116.56049346923828]","[81.0967788696289, 81.46231842041016]","[57.698509216308594, 103.18577575683594]","[58.73917007446289, 126.6273193359375]","[148.47933959960938, 110.01032257080078]","[86.90953826904297, 79.29039764404297]","[69.6894302368164, 101.38711547851562]","[73.42388916015625, 120.44760131835938]","[136.95904541015625, 107.29109954833984]","[85.46774291992188, 89.3614730834961]","[70.3722915649414, 107.23042297363281]","[75.32178497314453, 120.69538116455078]"
"[148.45291137695312, 226.47613525390625]","[101.26429748535156, 212.01837158203125]","[80.26507568359375, 182.2609405517578]","[51.940650939941406, 149.49232482910156]","[32.517669677734375, 120.77503967285156]","[151.5518035888672, 127.11814880371094]","[81.07219696044922, 108.62085723876953]","[53.73947525024414, 128.14805603027344]","[54.0268440246582, 147.50244140625]","[156.8114471435547, 114.24842834472656]","[82.39883422851562, 78.73705291748047]","[56.570194244384766, 106.2869644165039]","[58.86327362060547, 132.2263641357422]","[152.6640625, 109.0008773803711]","[91.79484558105469, 76.86936950683594]","[77.45098114013672, 105.46571350097656]","[85.26292419433594, 127.57491302490234]","[140.3750457763672, 107.0429458618164]","[85.51055145263672, 90.66493225097656]","[72.8688735961914, 114.00336456298828]","[82.582763671875, 129.77243041992188]"
"[152.7123260498047, 226.75526428222656]","[100.07842254638672, 212.87156677246094]","[76.4040298461914, 182.86793518066406]","[48.545101165771484, 155.359375]","[27.23125457763672, 130.44561767578125]","[150.98402404785156, 131.9185333251953]","[78.55345916748047, 110.88013458251953]","[51.46473693847656, 124.5417709350586]","[48.15902328491211, 138.0046844482422]","[159.57135009765625, 116.72672271728516]","[80.37218475341797, 77.96138000488281]","[61.434226989746094, 103.73699188232422]","[68.84669494628906, 122.68759155273438]","[158.7012939453125, 109.78964233398438]","[89.9703140258789, 79.60686492919922]","[84.06861114501953, 114.99493408203125]","[98.26912689208984, 133.90640258789062]","[149.82904052734375, 105.2086181640625]","[90.96057891845703, 90.58373260498047]","[85.60404968261719, 118.58273315429688]","[102.82210540771484, 134.37939453125]"
"[148.25257873535156, 228.41651916503906]","[104.98788452148438, 206.8775634765625]","[87.53388977050781, 172.23764038085938]","[63.29612350463867, 145.30845642089844]","[42.35790252685547, 122.73987579345703]","[153.65533447265625, 123.57142639160156]","[84.79837036132812, 110.55725860595703]","[58.63133239746094, 125.98456573486328]","[53.37454605102539, 139.5576171875]","[152.61477661132812, 117.55724334716797]","[77.966064453125, 92.64370727539062]","[63.777984619140625, 117.25670623779297]","[69.95639038085938, 131.0392608642578]","[141.9210662841797, 118.62042236328125]","[74.55975341796875, 101.54720306396484]","[74.74519348144531, 134.23951721191406]","[91.21846008300781, 148.77944946289062]","[123.83460998535156, 119.80538177490234]","[68.8172836303711, 117.28298950195312]","[67.13510131835938, 144.22622680664062]","[81.53204345703125, 154.580322265625]"
"[146.11260986328125, 228.0491943359375]","[102.97342681884766, 194.41473388671875]","[86.00758361816406, 163.89476013183594]","[65.9762954711914, 145.1944580078125]","[49.15628433227539, 133.79627990722656]","[143.71755981445312, 121.22834777832031]","[101.7263412475586, 102.73145294189453]","[77.66812896728516, 102.08610534667969]","[66.97006225585938, 105.404296875]","[144.61305236816406, 114.59329986572266]","[85.54645538330078, 96.53143310546875]","[65.10791778564453, 114.0799331665039]","[61.76808547973633, 128.24240112304688]","[136.2249755859375, 116.77301025390625]","[74.24305725097656, 105.58828735351562]","[65.74664306640625, 133.71774291992188]","[74.090576171875, 148.9896240234375]","[121.49616241455078, 120.67951965332031]","[67.97052001953125, 121.2990493774414]","[59.19083023071289, 145.96644592285156]","[65.5227279663086, 157.83834838867188]"
"[151.26986694335938, 227.68142700195312]","[113.84182739257812, 206.001708984375]","[93.2881851196289, 170.1293182373047]","[69.82213592529297, 148.1758270263672]","[53.28374481201172, 130.03660583496094]","[151.8600616455078, 120.21752166748047]","[89.15921783447266, 100.03089141845703]","[61.85466384887695, 101.4532470703125]","[47.832862854003906, 104.8544921875]","[150.42649841308594, 119.8860855102539]","[83.95266723632812, 99.57032775878906]","[70.55231475830078, 117.52668762207031]","[73.5082778930664, 124.34757995605469]","[139.91201782226562, 125.49090576171875]","[72.99932098388672, 118.37059783935547]","[75.38556671142578, 150.5845184326172]","[94.3097915649414, 162.00794982910156]","[123.74186706542969, 132.3915252685547]","[70.76002502441406, 133.71316528320312]","[73.21452331542969, 162.14883422851562]","[88.38848114013672, 172.2112274169922]"
"[145.63987731933594, 226.7550811767578]","[111.64344787597656, 200.52252197265625]","[91.8117904663086, 170.14889526367188]","[68.48548126220703, 151.90872192382812]","[52.33100509643555, 134.32643127441406]","[149.1683807373047, 125.04489135742188]","[104.83039855957031, 102.54713439941406]","[79.16087341308594, 98.93659210205078]","[67.72160339355469, 101.41375732421875]","[145.08563232421875, 120.17500305175781]","[87.10774993896484, 106.48934936523438]","[70.58424377441406, 127.17439270019531]","[76.82189178466797, 140.4018096923828]","[132.32180786132812, 123.68612670898438]","[74.71218872070312, 116.44503784179688]","[69.24602508544922, 142.66180419921875]","[82.55668640136719, 156.79420471191406]","[114.99114227294922, 129.26922607421875]","[68.31608581542969, 133.7870330810547]","[64.16439056396484, 155.57659912109375]","[74.5641098022461, 164.8154754638672]"
"[141.19944763183594, 231.89158630371094]","[105.6865234375, 203.37986755371094]","[88.66181945800781, 175.11233520507812]","[70.75943756103516, 154.97076416015625]","[60.25152587890625, 136.7966766357422]","[141.27700805664062, 132.90296936035156]","[98.63406372070312, 116.30645751953125]","[79.80372619628906, 114.54206085205078]","[72.45787048339844, 116.32710266113281]","[140.53822326660156, 128.99346923828125]","[85.0501480102539, 107.20083618164062]","[63.06592559814453, 116.26252746582031]","[59.00865173339844, 123.49433135986328]","[130.74081420898438, 133.59202575683594]","[73.54154205322266, 129.77064514160156]","[74.33349609375, 155.66404724121094]","[89.29289245605469, 166.51792907714844]","[115.03791046142578, 139.0579071044922]","[66.91355895996094, 144.67933654785156]","[67.14458465576172, 166.09271240234375]","[80.60153198242188, 173.47991943359375]"
"[146.016357421875, 228.7216033935547]","[108.19384002685547, 203.6710662841797]","[88.77869415283203, 172.73638916015625]","[64.64090728759766, 149.7544708251953]","[43.92948532104492, 123.40243530273438]","[147.92279052734375, 123.73695373535156]","[96.33888244628906, 102.51502227783203]","[72.29885864257812, 100.50416564941406]","[60.96046447753906, 101.87590026855469]","[148.3233642578125, 118.47129821777344]","[83.49125671386719, 101.7415542602539]","[61.844696044921875, 108.89871215820312]","[56.543094635009766, 108.61930847167969]","[137.68017578125, 121.28797149658203]","[76.52495574951172, 117.06067657470703]","[73.54035949707031, 139.50416564941406]","[83.28964233398438, 147.2591094970703]","[121.8642349243164, 123.63422393798828]","[69.83086395263672, 123.65555572509766]","[65.94633483886719, 142.99020385742188]","[74.35332489013672, 149.06695556640625]"
"[147.40731811523438, 229.23757934570312]","[104.19979095458984, 206.07135009765625]","[87.3738784790039, 172.5509033203125]","[66.85379791259766, 148.13694763183594]","[45.88853454589844, 124.11724853515625]","[148.60816955566406, 130.0443115234375]","[100.24983978271484, 108.13899993896484]","[76.79891967773438, 106.50774383544922]","[65.4640884399414, 111.09159851074219]","[150.4896240234375, 126.54866790771484]","[92.12422180175781, 98.72327423095703]","[64.0615463256836, 97.99072265625]","[50.932029724121094, 98.3514175415039]","[141.59356689453125, 128.3720245361328]","[84.01033782958984, 115.51943969726562]","[77.50951385498047, 135.64146423339844]","[84.15398406982422, 147.63067626953125]","[126.00062561035156, 129.51235961914062]","[76.20726776123047, 124.01016235351562]","[70.12700653076172, 143.46987915039062]","[76.982666015625, 153.12889099121094]"
"[143.90565490722656, 226.84298706054688]","[95.21778869628906, 212.320556640625]","[79.66677856445312, 189.72010803222656]","[59.828399658203125, 161.61317443847656]","[43.99875259399414, 128.3656005859375]","[149.65264892578125, 143.05523681640625]","[88.0962142944336, 125.52314758300781]","[65.07918548583984, 135.2476043701172]","[59.807674407958984, 149.26390075683594]","[149.5780029296875, 132.64088439941406]","[81.73890686035156, 99.83480834960938]","[56.184165954589844, 103.53923034667969]","[49.58353042602539, 107.3340835571289]","[139.41983032226562, 129.1064453125]","[78.86563110351562, 114.64336395263672]","[76.70646667480469, 139.95452880859375]","[88.75588989257812, 152.68499755859375]","[123.29300689697266, 125.73570251464844]","[78.10942077636719, 118.07229614257812]","[73.99040222167969, 137.26597595214844]","[83.86431884765625, 144.54722595214844]"
"[147.64678955078125, 226.3406219482422]","[109.98973846435547, 209.59124755859375]","[90.06232452392578, 177.45506286621094]","[70.08138275146484, 150.63311767578125]","[51.93940353393555, 125.4100341796875]","[147.69540405273438, 133.40528869628906]","[91.20902252197266, 112.1036605834961]","[68.02872467041016, 120.9766845703125]","[58.65253829956055, 129.92311096191406]","[149.85252380371094, 125.18782806396484]","[89.50373840332031, 88.0472412109375]","[60.2082633972168, 84.22874450683594]","[44.8873291015625, 81.8576431274414]","[141.2363739013672, 123.08049774169922]","[84.94375610351562, 107.01721954345703]","[82.44949340820312, 134.34689331054688]","[91.91442108154297, 147.9129638671875]","[127.9430923461914, 119.74231719970703]","[80.0489273071289, 114.92489624023438]","[78.1601791381836, 141.8057861328125]","[89.21868896484375, 155.0949249267578]"
"[145.65667724609375, 223.3674774169922]","[106.2694091796875, 200.4713897705078]","[86.27261352539062, 170.70103454589844]","[68.50396728515625, 148.57997131347656]","[55.9630012512207, 135.64520263671875]","[138.69131469726562, 131.3939666748047]","[95.97815704345703, 107.58085632324219]","[76.1836166381836, 111.1460189819336]","[70.16157531738281, 115.48164367675781]","[138.5701446533203, 122.1839599609375]","[83.8603515625, 97.9462890625]","[63.219242095947266, 113.42118072509766]","[63.53719711303711, 128.250732421875]","[128.91262817382812, 119.45103454589844]","[78.2463607788086, 108.11144256591797]","[69.76152801513672, 128.76480102539062]","[77.2214126586914, 141.30079650878906]","[115.2181167602539, 118.07843017578125]","[73.06542205810547, 119.38756561279297]","[66.13888549804688, 140.18975830078125]","[72.29876708984375, 149.38214111328125]"
"[147.9926300048828, 223.30642700195312]","[107.14234924316406, 206.9131622314453]","[89.62846374511719, 183.2427978515625]","[67.47378540039062, 156.95216369628906]","[52.68940353393555, 139.86679077148438]","[146.16934204101562, 134.360595703125]","[81.21147918701172, 123.05982208251953]","[61.958675384521484, 136.8810577392578]","[62.12824249267578, 145.83090209960938]","[147.2137908935547, 119.34300231933594]","[75.46722412109375, 100.78854370117188]","[60.895057678222656, 123.84864807128906]","[68.70040893554688, 139.65843200683594]","[138.2597198486328, 114.17835998535156]","[72.21298217773438, 108.06819152832031]","[71.2623062133789, 138.6588592529297]","[87.02452850341797, 152.3822021484375]","[123.74068450927734, 110.94935607910156]","[77.22203826904297, 111.02631378173828]","[74.57186889648438, 136.6745147705078]","[86.14832305908203, 145.56446838378906]"
