point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[125.01596069335938, 223.0735321044922]","[125.3954849243164, 204.6126251220703]","[118.30520629882812, 170.69485473632812]","[112.26103973388672, 143.43203735351562]","[112.00383758544922, 125.69207000732422]","[135.9606170654297, 134.71298217773438]","[139.88720703125, 97.6399917602539]","[149.07203674316406, 70.16468811035156]","[160.84471130371094, 49.122596740722656]","[134.5421905517578, 129.355224609375]","[142.09901428222656, 89.32778930664062]","[145.88645935058594, 64.40360260009766]","[150.123046875, 45.18644332885742]","[136.08583068847656, 132.7519989013672]","[144.2958984375, 100.76020050048828]","[154.3380126953125, 82.1449966430664]","[164.5117645263672, 65.11217498779297]","[134.86045837402344, 138.03033447265625]","[143.16513061523438, 111.1405258178711]","[151.4037322998047, 99.41021728515625]","[159.56961059570312, 91.99909210205078]"
"[130.85406494140625, 220.35641479492188]","[150.6196746826172, 194.9483642578125]","[148.53004455566406, 168.5235137939453]","[126.04671478271484, 148.73941040039062]","[107.16925811767578, 133.40245056152344]","[165.92791748046875, 135.49766540527344]","[183.17686462402344, 98.12321472167969]","[196.43826293945312, 70.64805603027344]","[208.6648406982422, 47.36933517456055]","[142.5541534423828, 132.06419372558594]","[149.25462341308594, 88.59266662597656]","[152.7451934814453, 60.42597579956055]","[153.86880493164062, 38.86873245239258]","[121.23675537109375, 138.5103302001953]","[119.70783996582031, 109.25414276123047]","[124.7152099609375, 109.36768341064453]","[128.8821258544922, 110.36186218261719]","[100.78408813476562, 143.91513061523438]","[98.76188659667969, 122.85462951660156]","[103.39584350585938, 128.76931762695312]","[107.91809844970703, 137.42762756347656]"
"[128.7485809326172, 218.8175506591797]","[149.16883850097656, 199.7364044189453]","[144.2514190673828, 179.212158203125]","[117.89730834960938, 163.64019775390625]","[91.0240478515625, 148.92486572265625]","[166.70321655273438, 138.35169982910156]","[186.0934600830078, 96.41828918457031]","[198.9635467529297, 71.01383209228516]","[209.60206604003906, 48.205482482910156]","[141.26248168945312, 133.34707641601562]","[151.73223876953125, 88.5850601196289]","[153.75257873535156, 64.3125228881836]","[154.2707061767578, 47.73611068725586]","[116.96546936035156, 137.27938842773438]","[115.00384521484375, 100.4209976196289]","[110.10514068603516, 82.27027893066406]","[107.90135192871094, 67.0925521850586]","[96.83080291748047, 146.0937042236328]","[93.08209991455078, 127.32189178466797]","[95.71131134033203, 139.93698120117188]","[100.96111297607422, 153.4631805419922]"
"[128.96177673339844, 231.5108184814453]","[146.03366088867188, 207.58529663085938]","[142.98663330078125, 183.59072875976562]","[120.49085235595703, 166.95677185058594]","[97.77106475830078, 151.02944946289062]","[159.29248046875, 146.2865753173828]","[175.68959045410156, 106.29369354248047]","[188.13368225097656, 83.19023132324219]","[198.8543243408203, 63.686614990234375]","[138.3662109375, 144.81112670898438]","[144.67491149902344, 99.10923767089844]","[146.22183227539062, 73.87528991699219]","[146.44151306152344, 56.1932487487793]","[118.2962646484375, 149.96612548828125]","[114.900146484375, 110.11857604980469]","[110.0855484008789, 87.74533081054688]","[106.7427749633789, 69.79210662841797]","[102.42036437988281, 159.2851104736328]","[99.98626708984375, 140.94644165039062]","[104.83984375, 159.3172149658203]","[111.35311126708984, 177.79701232910156]"
"[125.49076080322266, 223.26173400878906]","[145.16519165039062, 206.15585327148438]","[141.05921936035156, 182.55526733398438]","[115.90846252441406, 166.93922424316406]","[90.5284423828125, 151.25743103027344]","[158.2668914794922, 139.5757598876953]","[173.53903198242188, 98.51668548583984]","[185.36732482910156, 74.49175262451172]","[195.39602661132812, 54.0455436706543]","[134.92715454101562, 136.69149780273438]","[139.72911071777344, 94.34041595458984]","[142.17813110351562, 68.57038116455078]","[143.895263671875, 50.00325012207031]","[112.69698333740234, 141.2271728515625]","[104.74920654296875, 103.55889892578125]","[97.50191497802734, 78.32242584228516]","[92.9560546875, 58.487945556640625]","[95.16471099853516, 151.35137939453125]","[88.50255584716797, 132.3556671142578]","[93.10572814941406, 150.64662170410156]","[101.3376693725586, 169.9667510986328]"
"[131.0375518798828, 213.14439392089844]","[145.87142944335938, 197.9647216796875]","[140.7887420654297, 174.85330200195312]","[115.79959106445312, 159.00143432617188]","[91.3235855102539, 144.2029266357422]","[161.3572235107422, 132.93809509277344]","[177.4143524169922, 92.00137329101562]","[190.1988525390625, 67.34347534179688]","[199.2829132080078, 46.6773567199707]","[139.2977294921875, 129.93081665039062]","[142.84559631347656, 86.01776123046875]","[144.56439208984375, 59.10129928588867]","[145.14059448242188, 40.30204772949219]","[117.64354705810547, 134.6148223876953]","[109.00554656982422, 95.31739044189453]","[100.19942474365234, 72.1798095703125]","[94.025390625, 52.80317306518555]","[100.03386688232422, 144.29644775390625]","[93.23680877685547, 126.05038452148438]","[96.82747650146484, 143.1757354736328]","[102.87599182128906, 160.8834686279297]"
"[137.31378173828125, 209.6799774169922]","[152.20289611816406, 188.564697265625]","[146.68609619140625, 160.2527618408203]","[128.82154846191406, 144.8127899169922]","[111.67659759521484, 130.68331909179688]","[165.84716796875, 119.06678009033203]","[178.06900024414062, 84.94329071044922]","[188.75111389160156, 60.04015350341797]","[198.99533081054688, 38.49885559082031]","[148.29672241210938, 115.86666107177734]","[147.13555908203125, 76.4476089477539]","[150.4430389404297, 47.86782455444336]","[153.07437133789062, 24.406707763671875]","[130.7835235595703, 121.52098083496094]","[124.62580108642578, 89.91715240478516]","[130.4687042236328, 83.6858901977539]","[135.68052673339844, 78.31788635253906]","[112.53466796875, 126.96197509765625]","[104.40643310546875, 111.52655792236328]","[109.8469009399414, 125.5002670288086]","[116.80075073242188, 140.7584686279297]"
"[132.92181396484375, 222.7992401123047]","[148.5868682861328, 208.19053649902344]","[148.02854919433594, 183.60362243652344]","[123.4263916015625, 173.0040283203125]","[101.22539520263672, 165.62060546875]","[164.27159118652344, 139.34857177734375]","[181.5240936279297, 99.91569519042969]","[195.6970977783203, 76.45244598388672]","[210.33499145507812, 54.426334381103516]","[141.5706329345703, 135.8773193359375]","[149.6805419921875, 91.62310791015625]","[150.5897674560547, 67.27186584472656]","[152.98326110839844, 51.09503936767578]","[121.05486297607422, 142.69366455078125]","[119.53337860107422, 101.25900268554688]","[112.33269500732422, 78.14401245117188]","[107.83562469482422, 61.78226089477539]","[103.38103485107422, 157.04029846191406]","[95.93445587158203, 135.5490264892578]","[97.34207153320312, 151.66519165039062]","[102.25183868408203, 171.68882751464844]"
"[136.7329559326172, 228.5762939453125]","[158.2861328125, 211.17601013183594]","[159.4337158203125, 183.12062072753906]","[136.9333953857422, 165.5853729248047]","[114.55833435058594, 149.26710510253906]","[169.93280029296875, 139.2633514404297]","[187.11322021484375, 105.37598419189453]","[201.52127075195312, 80.5481185913086]","[215.05569458007812, 58.173213958740234]","[144.94219970703125, 135.54576110839844]","[150.1707305908203, 93.46288299560547]","[151.16111755371094, 64.5066909790039]","[152.8347930908203, 43.542633056640625]","[122.5726089477539, 144.70701599121094]","[126.93141174316406, 111.24910736083984]","[133.41098022460938, 101.63456726074219]","[136.19647216796875, 95.2103271484375]","[101.86892700195312, 157.3167724609375]","[104.80957794189453, 139.5635986328125]","[113.15035247802734, 150.3778533935547]","[119.1390380859375, 166.15203857421875]"
"[127.79467010498047, 224.49197387695312]","[153.1981658935547, 205.2234649658203]","[152.57150268554688, 178.91552734375]","[126.12149810791016, 161.43374633789062]","[99.51788330078125, 147.4770965576172]","[163.16006469726562, 135.19126892089844]","[181.8759002685547, 94.48170471191406]","[195.65089416503906, 68.35002899169922]","[208.69876098632812, 43.8736686706543]","[135.68946838378906, 133.76629638671875]","[144.46563720703125, 83.96124267578125]","[148.0775604248047, 54.02515411376953]","[150.66392517089844, 34.636985778808594]","[111.1834487915039, 141.72543334960938]","[109.23272705078125, 99.25703430175781]","[107.16444396972656, 73.0067138671875]","[105.8890609741211, 52.897708892822266]","[91.42510986328125, 156.92965698242188]","[89.01921081542969, 133.92808532714844]","[96.3427963256836, 148.11097717285156]","[104.50119018554688, 166.81765747070312]"
"[128.80078125, 227.93894958496094]","[153.07147216796875, 207.29212951660156]","[152.15103149414062, 182.28965759277344]","[126.16395568847656, 163.57936096191406]","[100.20465850830078, 148.9452362060547]","[159.16465759277344, 140.65647888183594]","[177.1182861328125, 100.12023162841797]","[191.01492309570312, 75.07412719726562]","[203.4774932861328, 52.82817459106445]","[134.1209716796875, 138.31419372558594]","[142.5018768310547, 93.55479431152344]","[146.4480743408203, 64.93565368652344]","[148.18145751953125, 47.137020111083984]","[111.28055572509766, 146.4212188720703]","[107.69403839111328, 108.27763366699219]","[102.64045715332031, 81.2266616821289]","[98.32052612304688, 60.580657958984375]","[94.0035171508789, 163.94488525390625]","[94.53339385986328, 143.77894592285156]","[102.91399383544922, 159.43768310546875]","[111.27413177490234, 179.02166748046875]"
"[127.74879455566406, 228.4547882080078]","[154.30960083007812, 208.6453399658203]","[153.31625366210938, 183.98526000976562]","[127.4875259399414, 166.9088897705078]","[99.00379943847656, 152.99740600585938]","[161.11849975585938, 141.9360809326172]","[178.10122680664062, 100.78742980957031]","[192.88368225097656, 76.29766082763672]","[205.81027221679688, 55.01970672607422]","[134.29978942871094, 139.6485595703125]","[141.62677001953125, 92.93684387207031]","[146.723388671875, 65.14093017578125]","[147.69717407226562, 48.20112609863281]","[110.34188842773438, 147.5219268798828]","[104.89520263671875, 107.8392562866211]","[99.28307342529297, 81.2053451538086]","[93.51256561279297, 60.9318962097168]","[92.0862045288086, 163.79110717773438]","[91.07711791992188, 143.08619689941406]","[98.59417724609375, 160.41053771972656]","[105.60694885253906, 181.1132049560547]"
"[131.74771118164062, 225.09576416015625]","[159.6200408935547, 205.35482788085938]","[162.2439727783203, 178.4247283935547]","[137.7201690673828, 158.62057495117188]","[109.49259185791016, 143.49913024902344]","[168.51980590820312, 136.82101440429688]","[187.8319854736328, 96.82145690917969]","[204.9438018798828, 71.17475128173828]","[220.8789520263672, 49.03684997558594]","[139.27481079101562, 133.06483459472656]","[148.76026916503906, 86.16156768798828]","[152.9439697265625, 55.13418960571289]","[154.99588012695312, 35.75224304199219]","[113.78944396972656, 142.77313232421875]","[113.64405059814453, 103.58467864990234]","[116.1697769165039, 87.80614471435547]","[117.86939239501953, 78.74396514892578]","[92.361083984375, 158.1990509033203]","[93.95187377929688, 136.33541870117188]","[102.07240295410156, 147.35723876953125]","[109.14591217041016, 165.08413696289062]"
"[130.1674346923828, 221.66348266601562]","[155.1024627685547, 196.70506286621094]","[157.04466247558594, 168.75579833984375]","[134.40626525878906, 147.33477783203125]","[111.91027069091797, 132.15403747558594]","[167.36734008789062, 133.3614501953125]","[186.09451293945312, 95.09748840332031]","[201.8673553466797, 70.41586303710938]","[216.79151916503906, 49.04706573486328]","[141.635009765625, 129.8435516357422]","[150.37020874023438, 84.00716400146484]","[156.35350036621094, 54.4802131652832]","[159.58522033691406, 34.40846633911133]","[119.99500274658203, 139.474365234375]","[120.02449035644531, 101.3161392211914]","[122.6079330444336, 84.99368286132812]","[124.4227523803711, 73.00218200683594]","[100.46772003173828, 153.5623016357422]","[98.71692657470703, 131.39016723632812]","[104.6222152709961, 142.11473083496094]","[109.9053955078125, 158.37001037597656]"
"[128.99403381347656, 218.3004608154297]","[153.66006469726562, 198.6400146484375]","[154.3125762939453, 169.46685791015625]","[137.6157989501953, 146.91079711914062]","[119.17645263671875, 128.7806854248047]","[163.80674743652344, 128.76148986816406]","[181.59588623046875, 90.57292175292969]","[195.61605834960938, 64.212890625]","[209.72158813476562, 39.59846496582031]","[140.27993774414062, 125.22591400146484]","[152.0928497314453, 77.36771392822266]","[161.69479370117188, 47.65825271606445]","[171.1743927001953, 25.36608123779297]","[120.0091781616211, 134.7748260498047]","[130.9925537109375, 96.05850982666016]","[139.51327514648438, 83.87104797363281]","[146.38455200195312, 73.8158950805664]","[100.01807403564453, 147.02716064453125]","[105.0738754272461, 124.872802734375]","[109.34019470214844, 137.05084228515625]","[114.8256607055664, 152.50108337402344]"
"[131.40586853027344, 218.76841735839844]","[161.55758666992188, 204.03704833984375]","[167.48597717285156, 177.66175842285156]","[144.15121459960938, 153.53184509277344]","[116.8725357055664, 133.90771484375]","[171.53904724121094, 134.30296325683594]","[188.56692504882812, 96.49024200439453]","[203.4622344970703, 70.06519317626953]","[216.84767150878906, 47.25728225708008]","[142.66445922851562, 127.74547576904297]","[143.9728546142578, 81.97885131835938]","[146.38314819335938, 51.223854064941406]","[147.3076934814453, 31.220388412475586]","[117.02806854248047, 137.16624450683594]","[115.34008026123047, 105.5476303100586]","[125.84392547607422, 115.28578186035156]","[130.95237731933594, 124.90247344970703]","[94.9724349975586, 149.31295776367188]","[98.05736541748047, 130.82093811035156]","[110.5796890258789, 146.01658630371094]","[120.39287567138672, 163.34689331054688]"
"[130.87416076660156, 219.51431274414062]","[163.3100128173828, 204.08990478515625]","[165.22161865234375, 175.2520751953125]","[147.82115173339844, 152.60169982910156]","[127.17584228515625, 132.6293182373047]","[167.41122436523438, 135.14056396484375]","[185.97509765625, 99.66944122314453]","[202.26329040527344, 73.56584930419922]","[219.1940155029297, 47.70574188232422]","[140.34922790527344, 129.6822967529297]","[146.90528869628906, 84.30574798583984]","[153.3053741455078, 54.811729431152344]","[159.02867126464844, 32.08382797241211]","[118.27241516113281, 137.571044921875]","[124.99461364746094, 99.99775695800781]","[135.4877471923828, 88.78240966796875]","[141.88087463378906, 79.49575805664062]","[98.88329315185547, 149.20819091796875]","[105.97508239746094, 128.3234100341797]","[114.24662780761719, 137.42776489257812]","[120.29593658447266, 151.0765380859375]"
"[130.5110626220703, 225.6244354248047]","[163.8113250732422, 206.96092224121094]","[160.00291442871094, 179.92604064941406]","[133.9027099609375, 158.1368865966797]","[107.55216979980469, 140.31024169921875]","[169.04832458496094, 139.2091522216797]","[185.79405212402344, 95.55203247070312]","[199.50999450683594, 69.016845703125]","[210.49325561523438, 45.473716735839844]","[139.44212341308594, 134.34320068359375]","[146.2167510986328, 87.76136779785156]","[147.93002319335938, 57.4262580871582]","[147.11550903320312, 37.86439514160156]","[111.6643295288086, 140.5327911376953]","[106.27084350585938, 100.4905014038086]","[103.38969421386719, 74.26715087890625]","[101.71427917480469, 56.360008239746094]","[88.48416137695312, 155.548828125]","[88.41400146484375, 131.7325897216797]","[99.25819396972656, 142.0245819091797]","[108.53406524658203, 157.28549194335938]"
"[135.1620635986328, 226.7140655517578]","[175.3383026123047, 197.78163146972656]","[169.74916076660156, 180.59219360351562]","[143.80506896972656, 168.05740356445312]","[116.94281005859375, 152.30372619628906]","[170.09298706054688, 152.09617614746094]","[183.78631591796875, 101.19315338134766]","[191.7234344482422, 65.6247787475586]","[198.5974578857422, 29.95606231689453]","[136.7252655029297, 155.80909729003906]","[139.93890380859375, 103.4703369140625]","[136.77427673339844, 70.69151306152344]","[134.13876342773438, 43.39971160888672]","[103.16045379638672, 165.53762817382812]","[94.3689956665039, 118.00736999511719]","[89.28944396972656, 88.75787353515625]","[85.45780944824219, 66.92191314697266]","[74.66397094726562, 182.2883758544922]","[66.4958724975586, 148.75643920898438]","[70.59923553466797, 144.93527221679688]","[76.04086303710938, 146.6259765625]"
"[125.59534454345703, 216.8562469482422]","[151.92579650878906, 205.82106018066406]","[156.033447265625, 182.80372619628906]","[136.23292541503906, 158.8747100830078]","[113.6905746459961, 138.46115112304688]","[167.7950439453125, 136.066650390625]","[187.8570556640625, 94.38399505615234]","[202.35594177246094, 67.14771270751953]","[216.6337127685547, 44.234989166259766]","[138.76719665527344, 126.62776184082031]","[144.5493621826172, 80.13682556152344]","[148.11129760742188, 47.502376556396484]","[149.3138885498047, 24.066099166870117]","[112.3192367553711, 132.76168823242188]","[113.28271484375, 98.92510986328125]","[120.10174560546875, 114.36125946044922]","[124.0798568725586, 129.18528747558594]","[89.1144027709961, 143.6292724609375]","[89.95545959472656, 119.54899597167969]","[97.16500854492188, 133.72003173828125]","[104.09064483642578, 151.67437744140625]"
"[122.73041534423828, 216.366455078125]","[150.156494140625, 206.74142456054688]","[148.52114868164062, 187.20004272460938]","[121.9939193725586, 171.2383270263672]","[89.85639190673828, 158.5061492919922]","[158.0294952392578, 135.17999267578125]","[176.9246826171875, 91.05999755859375]","[189.98236083984375, 65.49576568603516]","[200.44873046875, 40.33988952636719]","[129.4750213623047, 131.88844299316406]","[134.3719940185547, 81.13410949707031]","[137.18238830566406, 49.02183151245117]","[135.67372131347656, 30.072147369384766]","[104.05158996582031, 138.153564453125]","[97.63145446777344, 93.32069396972656]","[94.40424346923828, 69.57771301269531]","[91.03912353515625, 53.659881591796875]","[82.44792175292969, 152.1281280517578]","[79.77733612060547, 129.34266662597656]","[86.15514373779297, 145.96682739257812]","[92.34284973144531, 167.50637817382812]"
"[125.01243591308594, 215.07643127441406]","[157.68637084960938, 198.68350219726562]","[158.67820739746094, 173.27615356445312]","[133.29901123046875, 150.533447265625]","[102.84381103515625, 135.09185791015625]","[167.95166015625, 125.99951934814453]","[186.23220825195312, 81.2396469116211]","[197.17074584960938, 52.504520416259766]","[207.5401611328125, 26.0544376373291]","[135.48793029785156, 121.20618438720703]","[142.7167205810547, 74.65853118896484]","[145.92919921875, 41.27621078491211]","[147.91864013671875, 18.391738891601562]","[106.97103118896484, 129.32229614257812]","[107.9647445678711, 91.79393005371094]","[113.22369384765625, 92.04129028320312]","[118.86109924316406, 94.6978759765625]","[82.09490203857422, 141.0115509033203]","[81.47632598876953, 112.20616912841797]","[87.22138977050781, 120.98615264892578]","[94.5459213256836, 137.02793884277344]"
"[124.08959197998047, 217.5663604736328]","[148.924560546875, 208.6339111328125]","[147.1006317138672, 189.13063049316406]","[120.7296371459961, 171.98748779296875]","[89.33540344238281, 157.92315673828125]","[158.46841430664062, 137.05030822753906]","[176.95074462890625, 94.39838409423828]","[188.85496520996094, 68.57079315185547]","[199.44088745117188, 43.459957122802734]","[130.79345703125, 132.89495849609375]","[135.62364196777344, 84.0278091430664]","[138.51551818847656, 53.35000228881836]","[139.12925720214844, 34.788291931152344]","[105.759033203125, 138.1963348388672]","[100.05461120605469, 94.44175720214844]","[96.50707244873047, 70.738525390625]","[94.08830261230469, 54.37799072265625]","[83.9226303100586, 151.56126403808594]","[82.22313690185547, 129.72433471679688]","[89.18844604492188, 145.98423767089844]","[96.4836654663086, 166.81005859375]"
"[121.57220458984375, 216.78330993652344]","[151.13409423828125, 205.1656036376953]","[155.05577087402344, 183.71099853515625]","[129.64427185058594, 161.8459930419922]","[95.04021453857422, 142.8449249267578]","[163.7373504638672, 134.68234252929688]","[184.9356231689453, 91.45580291748047]","[198.40460205078125, 64.70997619628906]","[211.9905548095703, 38.89146041870117]","[133.8947296142578, 128.40719604492188]","[143.1602325439453, 80.33598327636719]","[145.7237548828125, 48.71585464477539]","[147.23434448242188, 26.949716567993164]","[107.48017883300781, 134.39752197265625]","[107.0964584350586, 96.1925277709961]","[110.54822540283203, 91.99539184570312]","[114.16615295410156, 89.41194152832031]","[83.92729949951172, 145.30313110351562]","[81.39679718017578, 121.63087463378906]","[87.75585174560547, 135.8422393798828]","[96.67372131347656, 154.0587158203125]"
"[123.93973541259766, 224.87814331054688]","[151.51841735839844, 206.6266326904297]","[151.6446990966797, 189.0212860107422]","[128.63182067871094, 174.60321044921875]","[100.38650512695312, 158.06837463378906]","[161.75489807128906, 140.68441772460938]","[181.22804260253906, 97.12472534179688]","[198.0960235595703, 74.01451873779297]","[213.7025604248047, 54.16436004638672]","[133.5144805908203, 135.3726348876953]","[145.3279266357422, 86.67525482177734]","[151.58697509765625, 57.01668167114258]","[155.2298583984375, 37.875083923339844]","[109.05912780761719, 141.00662231445312]","[110.79061889648438, 96.47211456298828]","[108.5109634399414, 72.1383056640625]","[107.26571655273438, 55.179969787597656]","[86.7633056640625, 154.57638549804688]","[84.41746520996094, 129.86427307128906]","[85.65878295898438, 139.00408935546875]","[90.21717071533203, 153.82516479492188]"
"[122.22342681884766, 223.73965454101562]","[148.32763671875, 212.14584350585938]","[150.63589477539062, 196.42344665527344]","[126.98783874511719, 182.45687866210938]","[97.69935607910156, 165.36184692382812]","[161.9544219970703, 145.7779998779297]","[182.69383239746094, 102.74037170410156]","[197.15171813964844, 79.89473724365234]","[210.4630126953125, 58.243892669677734]","[134.16917419433594, 138.94461059570312]","[143.97695922851562, 90.99051666259766]","[147.73797607421875, 63.97904586791992]","[150.50576782226562, 48.39287567138672]","[110.31486511230469, 143.20848083496094]","[108.21574401855469, 99.98501586914062]","[104.26876831054688, 78.78340911865234]","[101.05913543701172, 64.48953247070312]","[90.46637725830078, 156.5744171142578]","[89.9406509399414, 133.27029418945312]","[94.32173156738281, 144.5010223388672]","[100.05378723144531, 162.3542022705078]"
"[120.04749298095703, 214.6490478515625]","[146.6189727783203, 203.393798828125]","[148.31544494628906, 179.0875244140625]","[123.00110626220703, 157.82220458984375]","[92.4298095703125, 141.24652099609375]","[159.8861541748047, 132.5041961669922]","[180.9204864501953, 89.42817687988281]","[193.80166625976562, 62.83675765991211]","[205.927734375, 38.0117301940918]","[131.9162139892578, 125.95074462890625]","[143.21461486816406, 78.18826293945312]","[149.6536865234375, 46.61817169189453]","[153.6110382080078, 26.68337631225586]","[106.07775115966797, 131.1967315673828]","[105.70455169677734, 88.70542907714844]","[106.80205535888672, 70.3625717163086]","[108.56404876708984, 56.264129638671875]","[83.74254608154297, 142.96849060058594]","[81.72454833984375, 120.43472290039062]","[87.58541870117188, 136.39065551757812]","[95.35760498046875, 154.7791748046875]"
"[120.18453979492188, 213.12648010253906]","[147.87367248535156, 196.71475219726562]","[145.43080139160156, 171.0449981689453]","[119.84854888916016, 148.66310119628906]","[89.18646240234375, 132.2523956298828]","[161.0775909423828, 130.5350799560547]","[183.0481414794922, 89.20732879638672]","[197.60740661621094, 61.457237243652344]","[212.8036346435547, 35.88486862182617]","[133.58633422851562, 125.08503723144531]","[146.81800842285156, 77.5582504272461]","[153.78543090820312, 44.790809631347656]","[160.41488647460938, 25.58856201171875]","[106.95728302001953, 131.69134521484375]","[108.49507904052734, 90.30033111572266]","[109.65444946289062, 81.20699310302734]","[112.98057556152344, 76.15614318847656]","[83.19881439208984, 141.3346710205078]","[79.43673706054688, 116.83238983154297]","[83.0600357055664, 129.93907165527344]","[90.99958801269531, 147.6262664794922]"
"[125.1156234741211, 215.55384826660156]","[147.95394897460938, 204.85194396972656]","[142.97520446777344, 182.0793914794922]","[113.69148254394531, 162.2163848876953]","[80.31240844726562, 147.63414001464844]","[155.4270477294922, 134.04541015625]","[169.98974609375, 91.25737762451172]","[182.31307983398438, 64.88735961914062]","[193.1262664794922, 39.41437530517578]","[128.23434448242188, 129.73947143554688]","[132.7901611328125, 84.05111694335938]","[136.81655883789062, 54.244319915771484]","[138.03627014160156, 35.56766891479492]","[102.6900863647461, 135.10137939453125]","[94.80766296386719, 95.69664764404297]","[88.31143951416016, 69.91730499267578]","[83.11338806152344, 50.158203125]","[81.4510726928711, 150.18087768554688]","[78.35128784179688, 127.93354797363281]","[85.12263488769531, 146.05111694335938]","[92.8203353881836, 167.42340087890625]"
"[126.67340850830078, 217.2825164794922]","[153.88128662109375, 206.7211456298828]","[151.62820434570312, 183.44906616210938]","[122.44735717773438, 165.07525634765625]","[90.91841888427734, 153.16836547851562]","[158.73146057128906, 133.85247802734375]","[175.000732421875, 91.14698028564453]","[186.4669952392578, 65.19694519042969]","[196.47874450683594, 40.05303192138672]","[130.16395568847656, 130.72134399414062]","[136.69239807128906, 83.39663696289062]","[141.21694946289062, 53.091163635253906]","[142.7149200439453, 33.69567108154297]","[103.89846801757812, 137.2266845703125]","[97.72935485839844, 96.5908432006836]","[91.75959777832031, 69.97722625732422]","[87.0185775756836, 48.54771041870117]","[82.54878997802734, 152.62989807128906]","[80.2261734008789, 130.5729522705078]","[85.92581176757812, 148.60060119628906]","[92.3934555053711, 169.8862762451172]"
"[133.3254852294922, 211.6616668701172]","[158.06459045410156, 193.79269409179688]","[156.74374389648438, 169.96556091308594]","[126.61481475830078, 154.21690368652344]","[94.55377960205078, 140.29808044433594]","[163.8587188720703, 122.99932861328125]","[182.37954711914062, 81.71369171142578]","[192.8380889892578, 55.290916442871094]","[203.559814453125, 30.682092666625977]","[137.27658081054688, 118.71556091308594]","[145.58633422851562, 75.22164916992188]","[150.2766876220703, 43.76811981201172]","[154.060791015625, 23.373781204223633]","[112.23091888427734, 126.08950805664062]","[109.03540802001953, 84.52396392822266]","[106.66828155517578, 61.520816802978516]","[106.59906005859375, 45.433570861816406]","[90.80828094482422, 140.73025512695312]","[87.37371063232422, 117.09762573242188]","[92.42867279052734, 129.69651794433594]","[99.28585815429688, 147.880615234375]"
"[134.20046997070312, 209.75819396972656]","[156.09539794921875, 192.2967071533203]","[158.70248413085938, 166.7796173095703]","[134.73069763183594, 146.5050048828125]","[110.91879272460938, 126.73626708984375]","[168.47337341308594, 118.56777954101562]","[187.4461212158203, 84.15885162353516]","[201.33816528320312, 56.75133514404297]","[213.9032440185547, 31.00603485107422]","[143.7106170654297, 112.641845703125]","[149.41676330566406, 72.0001449584961]","[156.62205505371094, 43.4605827331543]","[163.20814514160156, 24.572023391723633]","[118.98854064941406, 121.8155746459961]","[118.82752227783203, 90.1079330444336]","[122.92523193359375, 97.33658599853516]","[125.29280853271484, 103.50011444091797]","[95.69771575927734, 133.85484313964844]","[97.14581298828125, 113.20188903808594]","[102.91951751708984, 124.51588439941406]","[106.66822814941406, 137.43629455566406]"
"[130.41212463378906, 217.3472900390625]","[155.71441650390625, 206.81716918945312]","[152.18980407714844, 182.95111083984375]","[121.24761962890625, 167.81300354003906]","[88.42282104492188, 155.73678588867188]","[161.18826293945312, 129.94784545898438]","[175.69554138183594, 87.31265258789062]","[187.12498474121094, 59.470794677734375]","[196.78196716308594, 30.64700698852539]","[132.44219970703125, 128.51161193847656]","[134.7649688720703, 82.14710235595703]","[137.36959838867188, 51.3800163269043]","[137.20265197753906, 29.809297561645508]","[105.40161895751953, 135.7476806640625]","[96.60779571533203, 94.00535583496094]","[91.44198608398438, 67.48646545410156]","[88.3912124633789, 45.679664611816406]","[84.13996887207031, 151.98910522460938]","[79.29405975341797, 128.07916259765625]","[87.44774627685547, 145.65255737304688]","[96.55471801757812, 166.22532653808594]"
"[133.1881561279297, 220.8429718017578]","[156.4799041748047, 211.95860290527344]","[154.17807006835938, 189.04766845703125]","[123.55172729492188, 174.56552124023438]","[89.9368896484375, 161.76766967773438]","[166.94900512695312, 133.66351318359375]","[184.02761840820312, 92.73167419433594]","[196.4842987060547, 66.22754669189453]","[208.74354553222656, 39.33971405029297]","[139.542236328125, 130.5027618408203]","[148.0614776611328, 82.98197937011719]","[152.45889282226562, 51.628684997558594]","[156.86904907226562, 32.13835906982422]","[112.94084930419922, 135.66912841796875]","[107.63754272460938, 91.6210708618164]","[101.90574645996094, 64.60299682617188]","[99.39639282226562, 46.610015869140625]","[90.04633331298828, 149.01341247558594]","[85.65540313720703, 127.43740844726562]","[89.3970947265625, 140.00538635253906]","[95.33502197265625, 157.8097686767578]"
