point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[125.51142120361328, 234.89894104003906]","[126.80583190917969, 218.28282165527344]","[111.33116149902344, 193.10488891601562]","[114.47154998779297, 171.3975372314453]","[129.12779235839844, 155.9013214111328]","[118.70072937011719, 138.7158966064453]","[125.17089080810547, 109.11637115478516]","[130.6802978515625, 119.97351837158203]","[133.49493408203125, 136.58448791503906]","[125.86407470703125, 129.46347045898438]","[144.11387634277344, 98.60710906982422]","[149.34104919433594, 123.53862762451172]","[142.84999084472656, 150.07437133789062]","[136.19642639160156, 131.45840454101562]","[158.3020477294922, 111.90147399902344]","[157.86181640625, 151.59339904785156]","[149.38485717773438, 180.45680236816406]","[145.2323760986328, 137.2277069091797]","[166.1758575439453, 124.7699203491211]","[161.29855346679688, 152.04441833496094]","[150.3502960205078, 172.24061584472656]"
"[124.57540893554688, 240.5484161376953]","[141.39988708496094, 232.68739318847656]","[134.71728515625, 202.8287353515625]","[145.1770782470703, 184.66090393066406]","[156.93142700195312, 168.85174560546875]","[113.70716094970703, 138.37884521484375]","[114.69560241699219, 99.47404479980469]","[125.62073516845703, 91.600341796875]","[129.8354949951172, 90.29069519042969]","[116.43386840820312, 134.53855895996094]","[141.37432861328125, 125.50154876708984]","[154.04833984375, 166.45603942871094]","[146.37753295898438, 193.67544555664062]","[123.66331481933594, 142.87283325195312]","[149.62033081054688, 147.60772705078125]","[157.3901824951172, 186.2228240966797]","[150.41793823242188, 204.46974182128906]","[132.38121032714844, 155.5546112060547]","[150.05905151367188, 160.2713623046875]","[150.32606506347656, 184.40968322753906]","[140.00067138671875, 195.46730041503906]"
"[130.7296905517578, 250.89231872558594]","[160.2718048095703, 224.39634704589844]","[162.03939819335938, 178.62457275390625]","[165.23521423339844, 149.42001342773438]","[164.36854553222656, 130.65357971191406]","[138.62884521484375, 138.91290283203125]","[132.91265869140625, 113.45545196533203]","[139.67506408691406, 130.45510864257812]","[141.77125549316406, 147.9345703125]","[119.51861572265625, 135.74090576171875]","[127.10751342773438, 102.72795867919922]","[139.563232421875, 98.26844024658203]","[139.0408935546875, 98.93990325927734]","[106.72709655761719, 144.12474060058594]","[132.28125, 136.29283142089844]","[144.8732452392578, 174.03652954101562]","[144.02552795410156, 196.69546508789062]","[98.18669891357422, 156.44638061523438]","[121.97749328613281, 154.75762939453125]","[128.46014404296875, 179.59814453125]","[123.15199279785156, 197.1991729736328]"
"[128.2941131591797, 234.94383239746094]","[162.21636962890625, 203.4650421142578]","[168.74391174316406, 164.70835876464844]","[171.1529998779297, 135.46446228027344]","[166.84765625, 120.71342468261719]","[158.47019958496094, 139.79019165039062]","[158.8876190185547, 113.72621154785156]","[159.50784301757812, 142.33944702148438]","[152.97390747070312, 166.281982421875]","[130.8918914794922, 133.63568115234375]","[132.3622589111328, 87.86028289794922]","[139.6774444580078, 92.45135498046875]","[137.19412231445312, 106.31239318847656]","[105.7991714477539, 138.44830322265625]","[115.26447296142578, 106.78436279296875]","[123.48979187011719, 142.55712890625]","[124.21743774414062, 172.83229064941406]","[84.2279281616211, 149.41966247558594]","[92.61332702636719, 128.4700164794922]","[99.20087432861328, 154.16812133789062]","[101.2666015625, 179.6962432861328]"
"[133.52874755859375, 240.26084899902344]","[168.87315368652344, 201.04531860351562]","[178.4470672607422, 166.54331970214844]","[183.61659240722656, 139.9317626953125]","[177.42510986328125, 129.62322998046875]","[165.30105590820312, 140.22592163085938]","[170.6457061767578, 115.63240051269531]","[171.61448669433594, 139.05145263671875]","[164.95855712890625, 158.49404907226562]","[136.00588989257812, 135.97677612304688]","[144.80271911621094, 98.63651275634766]","[151.1044464111328, 101.17041015625]","[148.77947998046875, 108.64674377441406]","[110.32646179199219, 142.2259063720703]","[124.83546447753906, 121.77265167236328]","[133.29019165039062, 156.46640014648438]","[134.42703247070312, 183.71878051757812]","[87.85749053955078, 156.33453369140625]","[96.50502014160156, 139.49911499023438]","[105.16039276123047, 160.58270263671875]","[109.9865951538086, 182.30801391601562]"
"[128.77687072753906, 233.8280029296875]","[158.76840209960938, 201.53199768066406]","[167.4554443359375, 155.4472198486328]","[169.07078552246094, 122.61309814453125]","[168.49990844726562, 110.54996490478516]","[156.85333251953125, 124.16868591308594]","[162.28309631347656, 86.56302642822266]","[163.3421630859375, 114.91929626464844]","[157.56410217285156, 140.91517639160156]","[129.79818725585938, 123.13128662109375]","[133.7017822265625, 81.97272491455078]","[144.54977416992188, 106.50175476074219]","[146.31256103515625, 127.33063507080078]","[107.38223266601562, 131.54135131835938]","[111.91848754882812, 99.16520690917969]","[124.54612731933594, 140.26959228515625]","[129.90322875976562, 172.84593200683594]","[84.95762634277344, 142.72332763671875]","[86.71057891845703, 117.1051254272461]","[97.34040069580078, 142.71469116210938]","[105.07325744628906, 168.53057861328125]"
"[127.67462158203125, 233.48304748535156]","[158.9161376953125, 201.88308715820312]","[166.9940643310547, 171.05267333984375]","[165.46044921875, 144.95274353027344]","[161.4051513671875, 130.85885620117188]","[161.26145935058594, 143.53482055664062]","[168.40158081054688, 113.88836669921875]","[167.48736572265625, 125.73854064941406]","[161.10145568847656, 138.4486846923828]","[134.5330352783203, 144.05194091796875]","[139.8605194091797, 105.99268341064453]","[144.40420532226562, 115.50909423828125]","[143.60791015625, 129.3924560546875]","[111.12174224853516, 149.0211181640625]","[116.1313247680664, 120.41612243652344]","[120.26111602783203, 146.23745727539062]","[120.63040161132812, 169.0421142578125]","[89.9349365234375, 157.33047485351562]","[90.87870025634766, 135.25440979003906]","[95.55390930175781, 152.74595642089844]","[100.5641860961914, 173.9844970703125]"
"[129.12969970703125, 228.8495330810547]","[159.1139678955078, 192.02259826660156]","[166.5100555419922, 153.00039672851562]","[166.15272521972656, 124.8284683227539]","[160.50341796875, 112.48230743408203]","[157.50514221191406, 128.2805938720703]","[164.96336364746094, 94.16869354248047]","[167.17031860351562, 119.89964294433594]","[160.91551208496094, 139.2503662109375]","[130.7352752685547, 126.18898010253906]","[136.95982360839844, 86.50434112548828]","[146.9073944091797, 109.19579315185547]","[145.42987060546875, 127.15508270263672]","[106.2181396484375, 131.26080322265625]","[114.26215362548828, 99.29367065429688]","[127.71570587158203, 135.12953186035156]","[129.8036651611328, 162.909423828125]","[82.98429107666016, 139.37969970703125]","[86.55413818359375, 117.63334655761719]","[98.05597686767578, 142.49990844726562]","[105.18120574951172, 165.55484008789062]"
"[127.03562927246094, 229.1766815185547]","[138.03598022460938, 206.18382263183594]","[134.97052001953125, 169.01820373535156]","[128.43032836914062, 138.4242706298828]","[122.48917388916016, 113.0924072265625]","[137.2500457763672, 134.74374389648438]","[135.0963134765625, 89.92936706542969]","[137.58123779296875, 110.27981567382812]","[137.4387664794922, 132.28582763671875]","[127.0616683959961, 130.2425079345703]","[126.36156463623047, 83.51005554199219]","[135.76565551757812, 107.10213470458984]","[139.49842834472656, 127.25846099853516]","[117.24988555908203, 131.72581481933594]","[117.86801147460938, 89.2989730834961]","[129.03367614746094, 127.10172271728516]","[135.19424438476562, 158.08834838867188]","[106.90128326416016, 134.55674743652344]","[106.43028259277344, 105.53219604492188]","[115.02774810791016, 130.79637145996094]","[121.62861633300781, 155.1235809326172]"
"[130.2488555908203, 230.7908172607422]","[159.96156311035156, 200.42018127441406]","[167.2283935546875, 164.94253540039062]","[165.0928497314453, 140.3606414794922]","[154.79835510253906, 123.73941802978516]","[157.27943420410156, 136.3103485107422]","[157.57313537597656, 96.25098419189453]","[157.4458465576172, 112.71064758300781]","[150.52781677246094, 130.8512420654297]","[131.8994598388672, 132.80909729003906]","[130.55865478515625, 87.56145477294922]","[140.3498992919922, 107.5579605102539]","[139.07191467285156, 127.10746002197266]","[109.22695922851562, 138.07188415527344]","[107.09036254882812, 101.0150146484375]","[122.05423736572266, 136.09164428710938]","[127.27605438232422, 165.62579345703125]","[87.3620376586914, 147.09544372558594]","[83.72021484375, 122.99539184570312]","[96.0165023803711, 144.623779296875]","[104.63552856445312, 166.2292022705078]"
"[124.88754272460938, 231.9206085205078]","[145.10296630859375, 204.41200256347656]","[148.99691772460938, 168.52915954589844]","[148.25137329101562, 144.63894653320312]","[143.60289001464844, 127.92980194091797]","[141.85958862304688, 140.75405883789062]","[146.04583740234375, 103.3087158203125]","[147.56173706054688, 116.91048431396484]","[143.3270721435547, 131.81048583984375]","[125.93195343017578, 134.20993041992188]","[132.6090545654297, 92.07392120361328]","[143.008056640625, 106.1918716430664]","[142.81881713867188, 119.88446044921875]","[112.91123962402344, 135.2964324951172]","[123.01339721679688, 100.44632720947266]","[130.31764221191406, 134.4842071533203]","[130.71249389648438, 163.86773681640625]","[101.67000579833984, 140.16127014160156]","[110.25419616699219, 117.30119323730469]","[114.09530639648438, 143.16015625]","[114.51312255859375, 167.9545135498047]"
"[121.70536804199219, 230.0958251953125]","[146.49935913085938, 205.1525115966797]","[152.76370239257812, 173.8599395751953]","[149.08062744140625, 147.7097930908203]","[140.7342987060547, 125.08588409423828]","[141.0744171142578, 135.0678253173828]","[135.0119171142578, 98.49302673339844]","[136.44955444335938, 116.41505432128906]","[135.94619750976562, 131.57083129882812]","[123.41566467285156, 132.12515258789062]","[118.54312133789062, 93.79742431640625]","[129.64321899414062, 116.75767517089844]","[133.34552001953125, 133.07363891601562]","[107.24027252197266, 135.81922912597656]","[103.36396026611328, 110.47334289550781]","[117.12564849853516, 147.3596649169922]","[125.13497161865234, 171.48629760742188]","[93.83222198486328, 139.7387237548828]","[92.55665588378906, 126.09858703613281]","[102.58602142333984, 150.95523071289062]","[109.73974609375, 171.06781005859375]"
"[130.70005798339844, 235.14126586914062]","[155.64173889160156, 208.04725646972656]","[161.9575653076172, 181.24034118652344]","[160.9696044921875, 156.84982299804688]","[153.49053955078125, 138.5299835205078]","[153.74867248535156, 147.10511779785156]","[152.5286407470703, 109.7879409790039]","[151.90562438964844, 124.44248962402344]","[148.14869689941406, 140.4622039794922]","[130.68417358398438, 141.49961853027344]","[129.6913604736328, 98.06867980957031]","[138.08863830566406, 112.95758819580078]","[140.76611328125, 128.41587829589844]","[110.11122131347656, 144.42724609375]","[108.64883422851562, 109.89906311035156]","[117.03043365478516, 143.63702392578125]","[121.93972778320312, 172.249267578125]","[94.04715728759766, 151.17666625976562]","[92.00706481933594, 127.86981201171875]","[98.6944351196289, 149.8882293701172]","[105.67005920410156, 174.2362518310547]"
"[130.05711364746094, 230.65432739257812]","[162.9763946533203, 196.64002990722656]","[171.24755859375, 162.18734741210938]","[170.02418518066406, 134.58665466308594]","[165.9530029296875, 112.14656829833984]","[161.2888946533203, 133.23878479003906]","[166.069580078125, 94.31074523925781]","[165.35581970214844, 113.50328826904297]","[160.63888549804688, 132.73548889160156]","[134.4792022705078, 127.69607543945312]","[141.39398193359375, 87.99842834472656]","[145.9705047607422, 101.22334289550781]","[144.46669006347656, 115.263427734375]","[110.35590362548828, 130.9069366455078]","[121.46039581298828, 100.73985290527344]","[128.1677703857422, 133.3679962158203]","[130.45828247070312, 162.3433380126953]","[89.83157348632812, 137.6222686767578]","[94.69103240966797, 116.90348052978516]","[100.84870910644531, 140.06878662109375]","[105.84933471679688, 164.83282470703125]"
"[126.89917755126953, 231.11679077148438]","[159.43411254882812, 197.62057495117188]","[167.99803161621094, 162.88243103027344]","[168.69203186035156, 137.45277404785156]","[161.9663848876953, 123.39262390136719]","[158.27964782714844, 135.718994140625]","[160.96011352539062, 96.01048278808594]","[159.58560180664062, 121.84243774414062]","[151.04115295410156, 144.6439666748047]","[130.0723419189453, 133.24293518066406]","[132.98062133789062, 92.88118743896484]","[142.9920196533203, 119.11662292480469]","[142.8150634765625, 139.49560546875]","[105.54389190673828, 138.76792907714844]","[110.56169128417969, 106.262939453125]","[120.9139633178711, 143.73101806640625]","[122.07474517822266, 173.13760375976562]","[84.56078338623047, 147.56246948242188]","[85.6644287109375, 125.91719055175781]","[94.0715103149414, 151.4978790283203]","[98.96834564208984, 176.76181030273438]"
"[124.49280548095703, 234.06581115722656]","[161.20082092285156, 207.23953247070312]","[173.5069122314453, 174.166015625]","[171.23590087890625, 149.07411193847656]","[164.0331268310547, 132.6170654296875]","[158.5210723876953, 141.97508239746094]","[156.6802520751953, 105.30756378173828]","[154.4949188232422, 125.59040069580078]","[148.57420349121094, 143.14064025878906]","[128.75572204589844, 139.30331420898438]","[127.78031921386719, 102.07054138183594]","[135.7897491455078, 124.66014862060547]","[136.69772338867188, 143.42776489257812]","[101.96790313720703, 144.31594848632812]","[101.86238861083984, 117.71041107177734]","[112.15084075927734, 154.84852600097656]","[116.27085876464844, 184.35714721679688]","[79.74080657958984, 152.88479614257812]","[78.86445617675781, 135.54673767089844]","[86.28620910644531, 161.42324829101562]","[92.38438415527344, 187.1134033203125]"
"[125.78533935546875, 235.39942932128906]","[162.66441345214844, 207.75369262695312]","[171.10601806640625, 174.1103057861328]","[166.8502960205078, 148.1918182373047]","[159.59628295898438, 132.27589416503906]","[158.2317352294922, 139.34228515625]","[153.21661376953125, 104.9283218383789]","[151.88169860839844, 126.72908020019531]","[147.17083740234375, 144.93930053710938]","[128.0158233642578, 136.17086791992188]","[125.07129669189453, 100.0311508178711]","[135.1674041748047, 124.0869369506836]","[137.49325561523438, 143.2823944091797]","[101.65936279296875, 141.5926513671875]","[102.09249114990234, 115.63533782958984]","[113.54039001464844, 152.61346435546875]","[118.83306884765625, 180.8358917236328]","[81.13648223876953, 149.84031677246094]","[80.29634094238281, 135.77627563476562]","[88.2925796508789, 160.96876525878906]","[95.11065673828125, 184.56663513183594]"
"[122.44937133789062, 235.4752655029297]","[154.3635711669922, 208.86358642578125]","[161.92404174804688, 180.9270477294922]","[162.4644775390625, 154.20835876464844]","[159.99368286132812, 132.57835388183594]","[147.88494873046875, 156.23765563964844]","[150.67515563964844, 115.84312438964844]","[148.67636108398438, 132.22669982910156]","[142.26890563964844, 146.49063110351562]","[125.4142074584961, 151.4069061279297]","[129.8177947998047, 106.22119903564453]","[136.98617553710938, 119.71438598632812]","[136.00782775878906, 129.97052001953125]","[105.68141174316406, 150.27145385742188]","[113.2354736328125, 114.6609878540039]","[118.47098541259766, 144.91055297851562]","[117.87992095947266, 169.18907165527344]","[90.70128631591797, 151.10025024414062]","[93.7879638671875, 128.566162109375]","[96.35546112060547, 150.2076416015625]","[97.7396240234375, 172.3836212158203]"
"[124.25558471679688, 237.19400024414062]","[140.3028564453125, 214.66419982910156]","[141.9842529296875, 186.50177001953125]","[141.45712280273438, 161.0850372314453]","[140.53143310546875, 141.06997680664062]","[130.30308532714844, 155.72598266601562]","[129.77854919433594, 118.46031188964844]","[131.11720275878906, 127.90524291992188]","[130.18980407714844, 136.5478515625]","[122.31839752197266, 151.01742553710938]","[123.87250518798828, 108.211669921875]","[133.78817749023438, 121.2403335571289]","[135.8448486328125, 132.3820037841797]","[115.32962799072266, 149.126953125]","[121.38323974609375, 115.31192016601562]","[128.7576141357422, 143.79534912109375]","[129.8261260986328, 166.5043182373047]","[110.71538543701172, 148.03627014160156]","[117.74888610839844, 126.88459014892578]","[121.10931396484375, 150.19253540039062]","[120.1366958618164, 173.109375]"
"[128.43304443359375, 236.7250518798828]","[141.57106018066406, 215.95751953125]","[141.91751098632812, 189.40139770507812]","[140.35191345214844, 164.34925842285156]","[138.7463836669922, 143.75570678710938]","[133.8671417236328, 154.13124084472656]","[130.47454833984375, 118.90612030029297]","[130.71986389160156, 129.0053253173828]","[131.20091247558594, 137.70997619628906]","[125.78784942626953, 147.82957458496094]","[126.15040588378906, 109.1048583984375]","[135.35150146484375, 127.0127182006836]","[137.48655700683594, 141.77969360351562]","[118.30522918701172, 146.64187622070312]","[122.11615753173828, 116.82854461669922]","[128.89422607421875, 147.6427001953125]","[129.5240936279297, 170.0438690185547]","[112.52439880371094, 146.29214477539062]","[118.11967468261719, 128.02133178710938]","[120.94273376464844, 152.95452880859375]","[120.1891860961914, 175.80322265625]"
"[123.51904296875, 237.39797973632812]","[150.09046936035156, 211.99200439453125]","[155.19119262695312, 179.78407287597656]","[155.95933532714844, 153.9123992919922]","[156.33935546875, 132.9561767578125]","[142.6787567138672, 153.03811645507812]","[137.45639038085938, 113.44641876220703]","[137.54335021972656, 131.46624755859375]","[136.0441436767578, 147.2603302001953]","[124.00861358642578, 149.5618438720703]","[123.94446563720703, 105.49852752685547]","[134.07284545898438, 121.23429870605469]","[137.07456970214844, 133.26393127441406]","[107.29059600830078, 150.9313507080078]","[113.12301635742188, 112.77317810058594]","[120.97404479980469, 147.1649169921875]","[122.83183288574219, 175.2750244140625]","[95.97244262695312, 153.20167541503906]","[101.79546356201172, 127.66748046875]","[105.49388122558594, 152.29507446289062]","[105.6866226196289, 178.515625]"
"[126.86463928222656, 236.18197631835938]","[116.00206756591797, 221.4358673095703]","[107.6817626953125, 192.43646240234375]","[107.55441284179688, 166.32925415039062]","[113.37466430664062, 147.7696075439453]","[122.54098510742188, 156.74375915527344]","[115.20140075683594, 115.83189392089844]","[116.03974914550781, 130.5562286376953]","[116.01587677001953, 145.14576721191406]","[127.51441192626953, 148.07278442382812]","[122.65534973144531, 99.29540252685547]","[133.42005920410156, 117.08775329589844]","[138.19407653808594, 130.37359619140625]","[131.94766235351562, 144.45053100585938]","[133.43267822265625, 103.02276611328125]","[138.98594665527344, 138.25296020507812]","[140.14100646972656, 163.67086791992188]","[138.33111572265625, 144.14247131347656]","[142.5582733154297, 118.6016616821289]","[141.40090942382812, 144.53988647460938]","[138.82833862304688, 167.5614013671875]"
"[128.42327880859375, 233.77993774414062]","[157.17782592773438, 204.54367065429688]","[161.01902770996094, 174.62240600585938]","[161.13075256347656, 149.31494140625]","[159.3422088623047, 130.1035614013672]","[155.84536743164062, 144.6114501953125]","[155.36012268066406, 109.46387481689453]","[154.39239501953125, 129.6331329345703]","[149.87649536132812, 147.85906982421875]","[130.7048797607422, 141.2891845703125]","[131.1961212158203, 99.48987579345703]","[139.47718811035156, 115.63138580322266]","[141.0625, 127.37976837158203]","[108.24777221679688, 144.445556640625]","[112.45830535888672, 111.6915512084961]","[120.15461730957031, 145.80978393554688]","[121.75457763671875, 171.8121795654297]","[90.92758178710938, 149.41871643066406]","[91.54246520996094, 127.41064453125]","[95.78604125976562, 150.08566284179688]","[99.14743041992188, 173.14573669433594]"
"[130.04396057128906, 232.78329467773438]","[161.390869140625, 206.14874267578125]","[167.06092834472656, 176.413818359375]","[165.6450653076172, 151.09706115722656]","[163.53668212890625, 132.86514282226562]","[157.06764221191406, 144.01600646972656]","[152.25070190429688, 111.22549438476562]","[151.56375122070312, 129.6322021484375]","[148.32272338867188, 145.94680786132812]","[129.73324584960938, 142.34669494628906]","[125.61048126220703, 101.99639892578125]","[134.07058715820312, 119.0055160522461]","[136.048828125, 133.13101196289062]","[105.10015869140625, 147.8838348388672]","[105.50430297851562, 116.63999938964844]","[116.09049987792969, 150.6144561767578]","[120.21068572998047, 177.24423217773438]","[86.12741088867188, 154.4794464111328]","[86.2125015258789, 136.00746154785156]","[92.50733184814453, 158.0909881591797]","[96.77193450927734, 180.28567504882812]"
"[130.4735107421875, 232.04388427734375]","[161.4921417236328, 198.29290771484375]","[165.30767822265625, 165.59207153320312]","[162.92889404296875, 140.6992950439453]","[155.9536590576172, 124.65141296386719]","[158.7770538330078, 139.104248046875]","[159.599853515625, 98.83851623535156]","[157.76817321777344, 123.96234893798828]","[150.56732177734375, 143.92840576171875]","[132.35621643066406, 134.85537719726562]","[135.30105590820312, 94.85298156738281]","[144.6489715576172, 119.8862533569336]","[145.13189697265625, 138.0818328857422]","[108.87509155273438, 139.2968292236328]","[113.54689025878906, 104.3412857055664]","[121.9074935913086, 141.03013610839844]","[122.4437484741211, 170.15794372558594]","[89.61370086669922, 146.2373504638672]","[91.65280151367188, 123.94979095458984]","[96.98324584960938, 149.54937744140625]","[99.72418975830078, 175.0852813720703]"
"[124.30994415283203, 231.31887817382812]","[154.0337677001953, 200.35543823242188]","[162.18902587890625, 170.6693878173828]","[163.3395233154297, 146.17962646484375]","[158.61912536621094, 126.5976333618164]","[153.35458374023438, 142.137939453125]","[156.83798217773438, 102.91931915283203]","[156.90728759765625, 127.022705078125]","[151.0924530029297, 145.59217834472656]","[128.57838439941406, 136.34620666503906]","[135.44361877441406, 95.89646911621094]","[144.92178344726562, 119.29202270507812]","[144.8389892578125, 135.91754150390625]","[106.96595001220703, 138.14549255371094]","[115.00376892089844, 104.9637222290039]","[123.22715759277344, 140.31634521484375]","[123.64379119873047, 167.40679931640625]","[90.6447525024414, 143.3318634033203]","[94.0914077758789, 120.97212219238281]","[98.37043762207031, 145.3424835205078]","[101.2420654296875, 170.34213256835938]"
"[124.40695190429688, 231.61148071289062]","[153.8508758544922, 200.66221618652344]","[162.02117919921875, 169.16883850097656]","[162.3312225341797, 143.1696319580078]","[155.74891662597656, 124.53003692626953]","[154.51272583007812, 136.8385009765625]","[155.8938446044922, 96.5792465209961]","[154.68922424316406, 122.50077056884766]","[148.6116485595703, 142.9250030517578]","[128.64483642578125, 133.27676391601562]","[132.37127685546875, 93.8602066040039]","[142.68997192382812, 123.22881317138672]","[143.97836303710938, 143.5022735595703]","[106.0096435546875, 137.7722625732422]","[109.51343536376953, 105.56884765625]","[119.52989196777344, 143.5420379638672]","[122.24837493896484, 171.1898193359375]","[88.04885864257812, 145.3944549560547]","[89.7334213256836, 123.8172836303711]","[95.70288848876953, 149.68894958496094]","[99.5166015625, 174.7923583984375]"
"[124.66582489013672, 232.78494262695312]","[156.21014404296875, 201.87741088867188]","[165.47857666015625, 172.32705688476562]","[165.30996704101562, 146.98959350585938]","[159.37388610839844, 127.74099731445312]","[158.29795837402344, 139.5561065673828]","[159.0943603515625, 102.76052856445312]","[158.56491088867188, 127.44103240966797]","[153.25326538085938, 146.99488830566406]","[131.5658416748047, 135.9163055419922]","[134.2918243408203, 98.35086822509766]","[141.53012084960938, 124.09732055664062]","[141.71795654296875, 144.00375366210938]","[106.90953063964844, 140.01361083984375]","[109.11367797851562, 110.8908920288086]","[115.92988586425781, 145.73228454589844]","[117.18932342529297, 172.15090942382812]","[87.68155670166016, 146.97341918945312]","[87.11615753173828, 127.3814697265625]","[91.32011413574219, 152.93731689453125]","[94.8663558959961, 177.7691650390625]"
"[128.8809356689453, 235.32382202148438]","[164.40719604492188, 201.53103637695312]","[173.13311767578125, 167.05226135253906]","[172.66943359375, 139.42613220214844]","[166.9595489501953, 120.02133178710938]","[162.46539306640625, 139.543701171875]","[164.6510467529297, 102.04186248779297]","[163.1241455078125, 128.06227111816406]","[155.34535217285156, 150.17970275878906]","[133.82212829589844, 136.97109985351562]","[136.76492309570312, 95.99481964111328]","[144.72637939453125, 117.2949447631836]","[142.88330078125, 136.5293731689453]","[107.86233520507812, 142.80250549316406]","[112.10699462890625, 110.43618774414062]","[121.98851013183594, 148.39230346679688]","[122.7013168334961, 179.63134765625]","[85.46943664550781, 151.76824951171875]","[86.84010314941406, 127.59709167480469]","[94.2118911743164, 154.02772521972656]","[97.268310546875, 181.639404296875]"
"[134.60092163085938, 232.22726440429688]","[169.30006408691406, 206.26976013183594]","[175.44314575195312, 174.1427459716797]","[171.9334716796875, 146.1899871826172]","[165.62258911132812, 127.7928695678711]","[162.5103759765625, 139.67385864257812]","[157.8869171142578, 102.45015716552734]","[157.16798400878906, 124.44324493408203]","[152.4678497314453, 143.57467651367188]","[133.19229125976562, 137.1967010498047]","[129.8020782470703, 98.13997650146484]","[140.461669921875, 126.33466339111328]","[143.3784637451172, 148.2598114013672]","[107.10997009277344, 142.9978790283203]","[103.8337173461914, 113.0524673461914]","[115.54653930664062, 150.13375854492188]","[120.32987213134766, 178.68910217285156]","[86.67796325683594, 150.320068359375]","[84.10303497314453, 132.6577911376953]","[92.72733306884766, 158.85113525390625]","[99.3321304321289, 183.9635772705078]"
"[132.41763305664062, 232.67083740234375]","[161.36949157714844, 202.65234375]","[171.8174285888672, 171.28768920898438]","[172.30116271972656, 143.7498779296875]","[169.02468872070312, 125.46330261230469]","[162.8778839111328, 140.28436279296875]","[165.64910888671875, 104.82347869873047]","[164.18553161621094, 122.17827606201172]","[159.5182647705078, 138.88597106933594]","[135.8802947998047, 136.1521453857422]","[139.5374755859375, 95.42981719970703]","[144.96109008789062, 112.7179946899414]","[143.3839111328125, 129.78192138671875]","[111.39543151855469, 139.436279296875]","[115.17555236816406, 109.88240814208984]","[122.8667221069336, 143.31678771972656]","[126.05142974853516, 171.4656524658203]","[89.79418182373047, 145.22836303710938]","[90.32621765136719, 125.05905151367188]","[97.2888412475586, 148.8460235595703]","[103.97862243652344, 173.76846313476562]"
"[122.52899169921875, 226.49755859375]","[95.6830825805664, 198.76478576660156]","[87.26618957519531, 169.2102508544922]","[88.64007568359375, 139.64756774902344]","[99.2138900756836, 122.3619384765625]","[109.73472595214844, 139.84950256347656]","[110.02761840820312, 96.90222930908203]","[115.65391540527344, 108.09197235107422]","[120.57035064697266, 123.706787109375]","[128.777099609375, 134.49990844726562]","[134.0616455078125, 87.71644592285156]","[135.2858123779297, 103.4013442993164]","[134.4853973388672, 119.65909576416016]","[147.14004516601562, 135.6979217529297]","[155.4435272216797, 91.58489227294922]","[153.4918212890625, 113.41409301757812]","[152.16790771484375, 134.531494140625]","[163.58702087402344, 140.6269989013672]","[171.6165008544922, 107.96134948730469]","[167.20211791992188, 121.83068084716797]","[162.51162719726562, 138.2622528076172]"
"[126.933349609375, 224.83740234375]","[161.77584838867188, 193.58840942382812]","[174.37156677246094, 160.40243530273438]","[171.92025756835938, 131.21401977539062]","[161.4914093017578, 111.16346740722656]","[159.1607666015625, 131.265625]","[161.66258239746094, 92.3118667602539]","[158.78330993652344, 109.69454956054688]","[156.741943359375, 126.98408508300781]","[131.71633911132812, 127.3927001953125]","[135.9270782470703, 87.36894989013672]","[138.484619140625, 100.7005386352539]","[138.09422302246094, 114.95315551757812]","[108.57362365722656, 131.04803466796875]","[112.65786743164062, 100.54212188720703]","[120.05377960205078, 129.3438720703125]","[125.73453521728516, 154.71078491210938]","[89.09485626220703, 136.7220458984375]","[93.21757507324219, 117.85366821289062]","[101.14196014404297, 137.17250061035156]","[107.89063262939453, 157.92245483398438]"
"[123.56729125976562, 230.26922607421875]","[161.57569885253906, 201.89158630371094]","[171.51515197753906, 170.98272705078125]","[170.08413696289062, 145.1884765625]","[162.595947265625, 130.1290740966797]","[160.78408813476562, 138.98268127441406]","[163.046630859375, 108.80033111572266]","[161.31057739257812, 119.93079376220703]","[156.98634338378906, 132.7532501220703]","[131.95159912109375, 139.58872985839844]","[132.89569091796875, 98.06564331054688]","[137.9967041015625, 105.55768585205078]","[138.09669494628906, 121.03394317626953]","[106.71619415283203, 145.63861083984375]","[109.22111511230469, 119.30158996582031]","[117.5995864868164, 146.0778045654297]","[120.40147399902344, 171.13980102539062]","[85.83735656738281, 152.6792755126953]","[86.14578247070312, 135.04566955566406]","[93.16098022460938, 155.74598693847656]","[98.69705963134766, 178.0836944580078]"
