point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[118.16020202636719, 206.60052490234375]","[147.45167541503906, 170.00657653808594]","[164.05401611328125, 131.35333251953125]","[175.8574981689453, 98.08600616455078]","[181.4982147216797, 63.925025939941406]","[149.15545654296875, 105.90435791015625]","[151.3868408203125, 80.24710845947266]","[148.36830139160156, 69.9301528930664]","[143.34031677246094, 68.66436767578125]","[127.71646118164062, 112.19635009765625]","[128.11563110351562, 104.54541778564453]","[131.08714294433594, 132.3663787841797]","[128.66697692871094, 155.15396118164062]","[107.97147369384766, 122.60305786132812]","[107.82135772705078, 116.23745727539062]","[115.4677734375, 146.99574279785156]","[119.33081817626953, 168.82611083984375]","[85.09888458251953, 137.43582153320312]","[80.29362487792969, 124.21094512939453]","[85.32355499267578, 138.0972137451172]","[88.78117370605469, 153.3955535888672]"
"[116.10938262939453, 216.48007202148438]","[147.5886993408203, 186.4582061767578]","[167.22474670410156, 153.6644744873047]","[176.43336486816406, 123.84473419189453]","[179.87132263183594, 92.30292510986328]","[151.2473602294922, 121.47074127197266]","[159.47181701660156, 91.9852294921875]","[162.37823486328125, 74.60086822509766]","[165.14308166503906, 69.75099182128906]","[125.65637969970703, 123.40570068359375]","[136.87042236328125, 110.33927154541016]","[138.32481384277344, 141.26162719726562]","[134.3778533935547, 168.28590393066406]","[105.15682220458984, 128.13160705566406]","[116.23210906982422, 117.03187561035156]","[121.19346618652344, 148.78732299804688]","[121.96723937988281, 172.19723510742188]","[85.99774932861328, 137.63563537597656]","[88.1277084350586, 122.6811752319336]","[94.90655517578125, 140.9982147216797]","[97.94173431396484, 162.2527618408203]"
"[119.87335968017578, 211.70941162109375]","[147.1353759765625, 182.80189514160156]","[163.2435302734375, 147.98313903808594]","[170.33445739746094, 117.73587799072266]","[169.8609619140625, 81.7996597290039]","[145.13169860839844, 120.47108459472656]","[148.3621826171875, 92.64031982421875]","[145.67758178710938, 78.95809936523438]","[143.1676025390625, 75.67890930175781]","[124.5314712524414, 123.86589050292969]","[126.59357452392578, 108.06021118164062]","[131.11764526367188, 136.3617706298828]","[131.51852416992188, 164.01397705078125]","[106.18051147460938, 129.32437133789062]","[106.91273498535156, 116.50269317626953]","[118.07095336914062, 145.8229522705078]","[127.5380859375, 170.47091674804688]","[86.60356903076172, 139.7393035888672]","[82.54901123046875, 125.61457061767578]","[91.74378204345703, 141.38966369628906]","[100.2828369140625, 160.7990264892578]"
"[116.24748229980469, 209.16148376464844]","[144.62428283691406, 180.9080047607422]","[161.4617462158203, 148.408447265625]","[169.03738403320312, 118.85343933105469]","[172.91427612304688, 80.09950256347656]","[140.92428588867188, 118.75515747070312]","[141.57449340820312, 96.49562072753906]","[138.3965301513672, 84.2471923828125]","[135.65647888183594, 79.11013793945312]","[120.20086669921875, 122.8609619140625]","[122.43090057373047, 111.61903381347656]","[127.06554412841797, 137.40394592285156]","[128.2251434326172, 161.15286254882812]","[102.29638671875, 128.87913513183594]","[103.72467041015625, 120.71197509765625]","[115.87743377685547, 149.61415100097656]","[126.04378509521484, 172.6117401123047]","[83.60262298583984, 138.7172088623047]","[80.64913940429688, 129.3792724609375]","[91.19715881347656, 147.01727294921875]","[100.51618957519531, 166.958984375]"
"[120.82655334472656, 212.41529846191406]","[149.90164184570312, 179.09463500976562]","[167.72625732421875, 146.25588989257812]","[175.64736938476562, 117.61754608154297]","[177.68069458007812, 82.72245025634766]","[147.2549285888672, 118.25485229492188]","[154.31759643554688, 94.46477508544922]","[152.97451782226562, 77.59855651855469]","[150.4793243408203, 70.35902404785156]","[125.03653717041016, 120.03952026367188]","[130.920654296875, 113.48639678955078]","[133.89512634277344, 138.29153442382812]","[131.59886169433594, 159.8533477783203]","[107.01304626464844, 126.45250701904297]","[112.1640396118164, 120.48760223388672]","[121.28031921386719, 146.62631225585938]","[127.08428192138672, 165.72134399414062]","[88.21968078613281, 138.85580444335938]","[85.60582733154297, 124.3038330078125]","[92.122802734375, 134.68768310546875]","[97.0824966430664, 149.5957794189453]"
"[123.31627655029297, 212.44577026367188]","[147.41180419921875, 179.9063720703125]","[160.33319091796875, 144.3133087158203]","[166.32183837890625, 112.98737335205078]","[170.66751098632812, 78.710693359375]","[140.2932891845703, 122.40287780761719]","[134.779052734375, 93.04230499267578]","[130.39015197753906, 82.30650329589844]","[126.7327880859375, 78.55174255371094]","[121.2607421875, 131.80296325683594]","[109.88134765625, 107.009033203125]","[118.0804672241211, 128.93646240234375]","[121.66495513916016, 149.27027893066406]","[102.91177368164062, 144.1373748779297]","[92.02490997314453, 126.1272964477539]","[108.1755599975586, 152.5745849609375]","[119.82543182373047, 174.1610107421875]","[83.62975311279297, 157.5414276123047]","[70.61490631103516, 144.9404296875]","[80.1032485961914, 158.55804443359375]","[88.5931625366211, 174.80368041992188]"
"[116.97725677490234, 211.8988494873047]","[144.8022003173828, 183.04249572753906]","[148.88352966308594, 144.0482635498047]","[149.3323516845703, 112.71038818359375]","[148.44029235839844, 72.37789154052734]","[141.853515625, 117.98893737792969]","[136.01243591308594, 98.19718170166016]","[128.23178100585938, 88.10630798339844]","[120.94010925292969, 82.15264892578125]","[120.46939086914062, 124.02413940429688]","[112.91761016845703, 101.93833923339844]","[115.98419952392578, 96.3719711303711]","[117.09228515625, 91.12358093261719]","[97.9866943359375, 132.1168975830078]","[92.33755493164062, 124.57439422607422]","[109.03821563720703, 154.56211853027344]","[118.90939331054688, 175.09181213378906]","[74.34053802490234, 142.7343292236328]","[66.10772705078125, 137.6107940673828]","[77.22686767578125, 152.98455810546875]","[85.6227798461914, 166.94126892089844]"
"[117.45608520507812, 201.0028533935547]","[155.2435302734375, 157.18618774414062]","[164.35736083984375, 115.21368408203125]","[165.87728881835938, 80.7308120727539]","[166.48521423339844, 47.17927932739258]","[145.34127807617188, 92.5207290649414]","[148.2079315185547, 66.04718780517578]","[144.55599975585938, 58.26144027709961]","[137.6523895263672, 56.20231628417969]","[122.06562042236328, 99.62120056152344]","[130.32615661621094, 81.07569885253906]","[138.767333984375, 112.27774047851562]","[135.22024536132812, 133.63160705566406]","[100.82463073730469, 108.02601623535156]","[105.84996032714844, 92.04681396484375]","[115.91915130615234, 126.49090576171875]","[117.37873077392578, 147.62339782714844]","[76.75492095947266, 119.92069244384766]","[77.31260681152344, 105.58743286132812]","[83.78680419921875, 125.3070297241211]","[85.45830535888672, 141.81956481933594]"
"[118.29261016845703, 226.4612274169922]","[150.73922729492188, 195.93536376953125]","[162.29908752441406, 168.3489532470703]","[158.25296020507812, 143.38038635253906]","[149.4866180419922, 120.55392456054688]","[150.1954345703125, 131.54776000976562]","[157.86859130859375, 101.64813995361328]","[162.13307189941406, 84.97098541259766]","[161.2506561279297, 78.0185546875]","[124.8117904663086, 132.57769775390625]","[133.2000732421875, 114.78244018554688]","[138.5054168701172, 139.322509765625]","[133.80682373046875, 152.2364044189453]","[101.5765151977539, 138.89566040039062]","[112.49646759033203, 128.29159545898438]","[115.79915618896484, 158.4147491455078]","[109.3979263305664, 171.24874877929688]","[78.42911529541016, 146.62640380859375]","[85.81106567382812, 139.7338409423828]","[93.89842987060547, 163.3217010498047]","[92.18525695800781, 176.14346313476562]"
"[121.54055786132812, 220.98362731933594]","[153.4453582763672, 194.42835998535156]","[168.49185180664062, 164.5730743408203]","[164.14622497558594, 139.4685821533203]","[153.35240173339844, 117.82819366455078]","[151.79319763183594, 117.97578430175781]","[155.65452575683594, 80.50860595703125]","[160.8040313720703, 72.51686096191406]","[164.4978485107422, 78.80656433105469]","[124.7296142578125, 124.52488708496094]","[126.91641235351562, 102.8778305053711]","[135.3326873779297, 134.70669555664062]","[136.38299560546875, 156.07249450683594]","[100.9568862915039, 134.91836547851562]","[107.68310546875, 126.52332305908203]","[117.29998779296875, 158.7424774169922]","[117.4756851196289, 173.85499572753906]","[77.97386169433594, 148.6211395263672]","[83.35625457763672, 143.62376403808594]","[97.04777526855469, 166.647216796875]","[99.5390625, 179.4569549560547]"
"[122.93594360351562, 226.01513671875]","[154.15394592285156, 201.51483154296875]","[165.1588897705078, 168.4368438720703]","[159.791015625, 141.50074768066406]","[149.5966796875, 113.52494049072266]","[149.03294372558594, 136.10165405273438]","[151.94859313964844, 96.65221405029297]","[154.56690979003906, 84.51931762695312]","[154.286376953125, 85.40415954589844]","[123.86395263671875, 140.61837768554688]","[118.93287658691406, 112.81574249267578]","[127.81792449951172, 141.4954833984375]","[129.8170928955078, 166.42889404296875]","[100.94403076171875, 148.4568634033203]","[98.64468383789062, 124.97691345214844]","[111.40377044677734, 155.46949768066406]","[115.7712173461914, 179.88082885742188]","[79.37344360351562, 159.44503784179688]","[78.27110290527344, 143.0289764404297]","[91.63685607910156, 163.33853149414062]","[98.1982650756836, 183.08340454101562]"
"[127.20391082763672, 230.62722778320312]","[170.23377990722656, 200.49359130859375]","[178.9322052001953, 166.80406188964844]","[173.22560119628906, 136.4995880126953]","[163.3815155029297, 108.70320129394531]","[157.06695556640625, 141.1998748779297]","[154.86065673828125, 103.29126739501953]","[155.02870178222656, 90.5288314819336]","[154.38526916503906, 88.51394653320312]","[127.61137390136719, 143.56356811523438]","[123.87149047851562, 122.30976867675781]","[126.21623992919922, 141.80905151367188]","[123.4771728515625, 159.24258422851562]","[100.79156494140625, 151.3187255859375]","[105.63297271728516, 134.814208984375]","[113.12812042236328, 155.11367797851562]","[114.39816284179688, 168.84568786621094]","[76.2563705444336, 160.3661651611328]","[77.1262435913086, 148.79299926757812]","[86.77056121826172, 166.9443359375]","[90.52967071533203, 181.97215270996094]"
"[133.25680541992188, 224.8946533203125]","[154.33358764648438, 199.72349548339844]","[168.1818389892578, 167.63748168945312]","[169.5702667236328, 133.492919921875]","[159.15069580078125, 95.62596893310547]","[154.42379760742188, 150.54861450195312]","[143.4551544189453, 117.4011459350586]","[137.33030700683594, 103.15898895263672]","[135.3952178955078, 98.97933959960938]","[133.10707092285156, 153.88909912109375]","[122.66926574707031, 124.26204681396484]","[119.40203857421875, 120.79273986816406]","[119.64896392822266, 124.58680725097656]","[112.3839111328125, 160.778076171875]","[101.24488067626953, 134.1176300048828]","[107.9882583618164, 149.19239807128906]","[115.75271606445312, 164.3675079345703]","[91.24856567382812, 170.46006774902344]","[76.73086547851562, 148.82752990722656]","[83.0481948852539, 160.67185974121094]","[93.33187866210938, 177.32839965820312]"
"[121.63092803955078, 232.5790252685547]","[155.21197509765625, 211.0397491455078]","[168.05421447753906, 176.96548461914062]","[162.93484497070312, 145.89999389648438]","[156.20469665527344, 115.31108093261719]","[148.0367889404297, 139.6995849609375]","[145.9584197998047, 108.08544158935547]","[147.25204467773438, 92.6447525024414]","[149.84312438964844, 87.8214111328125]","[124.54782104492188, 144.19337463378906]","[118.73519897460938, 127.71976470947266]","[124.42089080810547, 150.55169677734375]","[128.6471710205078, 170.74757385253906]","[103.26644897460938, 153.19883728027344]","[100.8407211303711, 140.74478149414062]","[110.20348358154297, 165.62181091308594]","[115.61919403076172, 185.7284698486328]","[83.3246078491211, 161.46646118164062]","[79.56465148925781, 151.90093994140625]","[88.5497055053711, 168.0226593017578]","[93.47416687011719, 184.99215698242188]"
"[127.27581024169922, 221.02435302734375]","[151.88726806640625, 198.80804443359375]","[160.2303466796875, 167.1859588623047]","[156.75259399414062, 136.55157470703125]","[149.1687469482422, 102.89240264892578]","[149.37657165527344, 143.59823608398438]","[144.8773956298828, 113.48591613769531]","[141.00320434570312, 98.07490539550781]","[139.0189666748047, 95.16510009765625]","[127.19334411621094, 146.7013702392578]","[118.14595031738281, 121.43902587890625]","[117.67926025390625, 119.26950073242188]","[119.79634094238281, 126.27937316894531]","[105.93726348876953, 153.04013061523438]","[95.50779724121094, 137.60267639160156]","[106.96804809570312, 160.1787109375]","[117.0040512084961, 182.53106689453125]","[85.84150695800781, 160.80999755859375]","[74.62138366699219, 150.32723999023438]","[84.26313018798828, 166.92025756835938]","[94.50749969482422, 185.8415985107422]"
"[121.90799713134766, 223.3490447998047]","[154.6571502685547, 198.8277130126953]","[164.70631408691406, 168.15281677246094]","[163.51119995117188, 139.8106689453125]","[161.39248657226562, 109.79114532470703]","[142.94534301757812, 135.8358154296875]","[140.4397735595703, 109.6872787475586]","[142.17025756835938, 97.5916519165039]","[141.1161651611328, 95.95536804199219]","[119.74102020263672, 141.29354858398438]","[114.13693237304688, 118.82925415039062]","[123.92625427246094, 124.38475799560547]","[127.5516357421875, 137.13754272460938]","[98.96111297607422, 150.40811157226562]","[96.84190368652344, 135.41360473632812]","[112.22267150878906, 160.3303985595703]","[118.86824798583984, 183.99063110351562]","[80.04518127441406, 159.8847198486328]","[75.71379089355469, 151.50267028808594]","[86.94446563720703, 171.5045166015625]","[93.37991333007812, 191.45269775390625]"
"[123.605224609375, 227.46131896972656]","[160.1957550048828, 205.3228759765625]","[166.30416870117188, 174.47010803222656]","[164.9543914794922, 151.76014709472656]","[160.80007934570312, 131.6895294189453]","[146.53089904785156, 137.96937561035156]","[139.99169921875, 109.82859802246094]","[138.1953582763672, 87.22386932373047]","[137.42762756347656, 71.21873474121094]","[123.99451446533203, 143.0524444580078]","[117.90909576416016, 134.3394317626953]","[124.96005249023438, 159.71653747558594]","[125.8309555053711, 180.27975463867188]","[104.45823669433594, 153.83718872070312]","[101.79629516601562, 150.56253051757812]","[111.60457611083984, 174.9088592529297]","[114.93225860595703, 192.2183837890625]","[88.42789459228516, 164.2894744873047]","[88.07581329345703, 165.59884643554688]","[96.89006805419922, 182.87155151367188]","[97.40386962890625, 196.38137817382812]"
"[124.86954498291016, 231.13821411132812]","[157.1087646484375, 206.61758422851562]","[164.8780517578125, 174.3228302001953]","[166.3417510986328, 150.12600708007812]","[161.30059814453125, 130.43580627441406]","[144.9297637939453, 133.765625]","[146.3856964111328, 106.06153106689453]","[147.99049377441406, 91.51313018798828]","[149.19642639160156, 85.38615417480469]","[122.27371215820312, 138.82728576660156]","[123.79024505615234, 123.0921401977539]","[132.40423583984375, 143.7991485595703]","[134.21917724609375, 164.21656799316406]","[103.27132415771484, 149.0933074951172]","[107.38019561767578, 142.3382568359375]","[118.02490997314453, 167.21946716308594]","[120.98152923583984, 185.49969482421875]","[87.00397491455078, 158.85386657714844]","[91.78346252441406, 157.7588653564453]","[101.1163101196289, 174.52719116210938]","[100.8593978881836, 187.2275848388672]"
"[123.69348907470703, 228.45477294921875]","[158.5994873046875, 207.88491821289062]","[164.1247100830078, 178.93600463867188]","[165.24615478515625, 155.32862854003906]","[161.06065368652344, 130.078125]","[146.8919677734375, 134.9828643798828]","[146.71128845214844, 106.6353988647461]","[148.14915466308594, 88.47674560546875]","[146.55517578125, 77.62651062011719]","[124.88522338867188, 141.3831329345703]","[124.79405212402344, 130.6760711669922]","[133.0937957763672, 155.412841796875]","[133.3407745361328, 177.1772918701172]","[105.48079681396484, 150.80641174316406]","[105.82548522949219, 148.1414031982422]","[116.28462982177734, 173.51193237304688]","[119.42022705078125, 191.68072509765625]","[87.29618072509766, 158.359619140625]","[89.30223083496094, 160.5577392578125]","[99.28530883789062, 180.2897491455078]","[101.22901153564453, 194.56097412109375]"
"[128.14234924316406, 230.30267333984375]","[158.50872802734375, 209.40589904785156]","[167.87400817871094, 182.24423217773438]","[171.02096557617188, 160.44573974609375]","[167.9149169921875, 141.6352081298828]","[150.43988037109375, 138.3319854736328]","[149.44822692871094, 113.01952362060547]","[152.5111083984375, 105.82568359375]","[154.09060668945312, 103.79052734375]","[128.4630126953125, 146.7517852783203]","[124.52589416503906, 123.33110046386719]","[130.68650817871094, 121.38291931152344]","[131.16754150390625, 126.08238220214844]","[109.0369644165039, 159.16883850097656]","[111.09574890136719, 160.27017211914062]","[124.21393585205078, 184.98985290527344]","[126.14618682861328, 201.3389129638672]","[88.7260513305664, 170.4219207763672]","[94.49574279785156, 175.61837768554688]","[104.48257446289062, 191.90293884277344]","[104.00601959228516, 203.5541534423828]"
"[127.8388900756836, 233.7967071533203]","[156.71482849121094, 202.95350646972656]","[165.1251983642578, 167.34841918945312]","[161.77896118164062, 139.4654998779297]","[155.10853576660156, 122.251220703125]","[152.25791931152344, 134.1382293701172]","[154.66864013671875, 103.79329681396484]","[157.0626678466797, 88.88340759277344]","[157.92979431152344, 82.21403503417969]","[128.6749725341797, 139.59466552734375]","[124.53462982177734, 113.25629425048828]","[131.90951538085938, 109.8877182006836]","[136.11151123046875, 119.04405975341797]","[107.82109832763672, 150.63670349121094]","[106.0386734008789, 138.80184936523438]","[120.55255889892578, 160.3892059326172]","[125.97419738769531, 180.05270385742188]","[86.85164642333984, 162.70077514648438]","[88.51763153076172, 156.66102600097656]","[101.38519287109375, 171.81552124023438]","[104.767333984375, 185.62493896484375]"
"[123.89505767822266, 225.3953399658203]","[156.59976196289062, 197.17184448242188]","[169.0509796142578, 163.945556640625]","[167.74502563476562, 135.88255310058594]","[159.9555206298828, 117.27350616455078]","[146.748046875, 125.8311996459961]","[145.57984924316406, 87.2291488647461]","[152.45750427246094, 71.571044921875]","[156.476318359375, 68.31947326660156]","[123.45879364013672, 133.3572998046875]","[121.28868865966797, 110.43341827392578]","[134.5662384033203, 129.5266876220703]","[139.3838348388672, 153.4560546875]","[103.87398529052734, 143.8282928466797]","[105.17073059082031, 132.5947723388672]","[122.07810974121094, 159.74244689941406]","[127.92589569091797, 183.9211883544922]","[84.5413818359375, 154.60609436035156]","[85.6856689453125, 150.89523315429688]","[100.18830871582031, 170.73956298828125]","[105.01393127441406, 188.5760040283203]"
"[124.58721160888672, 223.00393676757812]","[155.72509765625, 188.53302001953125]","[166.13986206054688, 155.2525634765625]","[162.8076629638672, 129.0438995361328]","[157.52825927734375, 111.46687316894531]","[142.35574340820312, 111.81266021728516]","[138.665771484375, 68.8705825805664]","[143.54946899414062, 56.104305267333984]","[146.00912475585938, 60.92485427856445]","[120.87748718261719, 122.45263671875]","[124.12779235839844, 107.62557983398438]","[137.51219177246094, 135.80227661132812]","[140.83413696289062, 159.2865753173828]","[102.1803207397461, 134.84878540039062]","[107.01605224609375, 134.067138671875]","[123.74430084228516, 164.2235870361328]","[129.06674194335938, 182.46432495117188]","[83.44259643554688, 144.88548278808594]","[85.71375274658203, 149.4091796875]","[100.6583023071289, 169.93785095214844]","[105.7554931640625, 183.02622985839844]"
"[126.24676513671875, 223.04632568359375]","[153.79347229003906, 186.1770782470703]","[163.72706604003906, 149.5084228515625]","[160.95193481445312, 115.85551452636719]","[155.96786499023438, 85.46617126464844]","[142.0610809326172, 106.70364379882812]","[139.71205139160156, 72.1833267211914]","[140.17930603027344, 60.3067512512207]","[140.29586791992188, 63.28274154663086]","[121.1526107788086, 112.28205108642578]","[124.48194885253906, 93.8275146484375]","[138.01165771484375, 125.92276763916016]","[145.27337646484375, 153.74099731445312]","[101.71104431152344, 124.64141845703125]","[106.8652114868164, 119.43350219726562]","[125.1304702758789, 155.3191375732422]","[133.3829803466797, 177.73765563964844]","[82.55574035644531, 139.46144104003906]","[88.71932983398438, 141.66615295410156]","[106.8284912109375, 168.35198974609375]","[116.75115966796875, 185.16278076171875]"
"[126.83361053466797, 219.4796905517578]","[157.06744384765625, 184.8864288330078]","[163.0447998046875, 149.14907836914062]","[158.54531860351562, 120.61308288574219]","[154.70729064941406, 95.34484100341797]","[138.95004272460938, 115.22926330566406]","[136.84109497070312, 81.0633773803711]","[139.83456420898438, 61.78171157836914]","[140.22149658203125, 54.40104293823242]","[120.51739501953125, 121.18272399902344]","[125.2444076538086, 100.30064392089844]","[138.62258911132812, 131.13006591796875]","[141.18203735351562, 156.27053833007812]","[102.75737762451172, 129.79335021972656]","[109.09666442871094, 117.79912567138672]","[124.48812866210938, 151.58836364746094]","[127.78068542480469, 175.90003967285156]","[85.98482513427734, 137.9951629638672]","[93.50774383544922, 133.69607543945312]","[107.4567642211914, 159.880126953125]","[111.14757537841797, 179.0386505126953]"
"[135.72567749023438, 213.1314697265625]","[146.60121154785156, 166.5937957763672]","[151.46636962890625, 120.57561492919922]","[146.6651153564453, 76.11991119384766]","[138.76608276367188, 43.67436218261719]","[158.60537719726562, 124.09464263916016]","[152.6547393798828, 77.88875579833984]","[130.9407958984375, 47.013267517089844]","[112.58699798583984, 31.027048110961914]","[140.45404052734375, 141.9880828857422]","[119.57547760009766, 97.5193862915039]","[97.42524719238281, 61.962188720703125]","[84.86311340332031, 42.418251037597656]","[119.88654327392578, 163.42022705078125]","[97.25654602050781, 129.26942443847656]","[76.03759002685547, 97.06365966796875]","[65.59898376464844, 79.89774322509766]","[96.95183563232422, 183.57559204101562]","[79.6347885131836, 163.67279052734375]","[68.0709228515625, 144.86569213867188]","[61.545169830322266, 132.56399536132812]"
"[127.31623077392578, 206.5391845703125]","[148.88180541992188, 173.765380859375]","[160.29685974121094, 129.65663146972656]","[165.15252685546875, 88.36366271972656]","[166.45741271972656, 47.7066535949707]","[149.67974853515625, 120.73393249511719]","[138.67918395996094, 79.81573486328125]","[129.33445739746094, 67.6405029296875]","[123.32785034179688, 65.73027038574219]","[128.78662109375, 129.4635467529297]","[120.26608276367188, 95.95372772216797]","[121.4773941040039, 100.2137222290039]","[120.96857452392578, 110.63993072509766]","[109.11554718017578, 142.36402893066406]","[99.71146392822266, 110.88636016845703]","[104.14549255371094, 117.8642349243164]","[109.35823822021484, 130.52944946289062]","[88.53215789794922, 156.45469665527344]","[80.23323059082031, 131.24705505371094]","[83.2900161743164, 132.89918518066406]","[85.01850128173828, 143.5559539794922]"
"[133.227294921875, 209.83450317382812]","[159.086181640625, 169.95413208007812]","[166.1599578857422, 121.15450286865234]","[162.07913208007812, 75.44430541992188]","[155.0144500732422, 39.26837158203125]","[157.6935577392578, 120.35442352294922]","[149.4212188720703, 81.14836120605469]","[132.44949340820312, 56.71840286254883]","[118.92534637451172, 45.867469787597656]","[134.15509033203125, 135.37281799316406]","[119.11483001708984, 96.56110382080078]","[105.41268920898438, 70.03825378417969]","[96.14045715332031, 56.886478424072266]","[110.261962890625, 153.89617919921875]","[94.1929931640625, 120.3930435180664]","[87.502685546875, 100.69458770751953]","[87.60465240478516, 92.91976165771484]","[87.42182922363281, 173.4425506591797]","[77.26270294189453, 148.88446044921875]","[76.9382553100586, 133.26564025878906]","[76.77487182617188, 128.5394744873047]"
"[118.76754760742188, 217.6657257080078]","[158.8242645263672, 184.18505859375]","[169.1898193359375, 146.23031616210938]","[167.1747589111328, 107.80542755126953]","[169.35179138183594, 69.54291534423828]","[148.2245635986328, 125.2779769897461]","[148.16510009765625, 85.71521759033203]","[148.6229705810547, 69.65843963623047]","[147.7191925048828, 67.11727905273438]","[123.2176513671875, 125.59358978271484]","[131.42127990722656, 94.22882080078125]","[142.27587890625, 123.60282897949219]","[141.9596710205078, 153.51539611816406]","[100.03160858154297, 130.17019653320312]","[110.3198013305664, 103.32476806640625]","[126.1462173461914, 139.9676971435547]","[130.9662322998047, 170.97711181640625]","[77.94606018066406, 138.2754669189453]","[87.21906280517578, 120.38201904296875]","[101.1270523071289, 148.7816162109375]","[104.47616577148438, 177.236572265625]"
"[117.57948303222656, 210.11216735839844]","[155.2338409423828, 175.85565185546875]","[168.6676788330078, 134.82115173339844]","[172.8737030029297, 101.1080322265625]","[174.7946319580078, 69.38372039794922]","[145.3090362548828, 103.66039276123047]","[150.4346160888672, 70.5093002319336]","[153.82357788085938, 60.675933837890625]","[154.31173706054688, 64.23445129394531]","[120.19529724121094, 103.0839614868164]","[133.89942932128906, 86.34719848632812]","[145.3169708251953, 124.4809341430664]","[143.0106658935547, 153.91061401367188]","[97.88259887695312, 110.36429595947266]","[113.79315948486328, 97.40193176269531]","[127.9406967163086, 135.9104766845703]","[129.26171875, 163.54197692871094]","[76.59918975830078, 122.24239349365234]","[89.83154296875, 115.50390625]","[105.02092742919922, 141.84585571289062]","[107.34069061279297, 165.21144104003906]"
"[122.61524963378906, 221.26800537109375]","[157.66416931152344, 184.80105590820312]","[169.18179321289062, 143.5838623046875]","[168.1968231201172, 109.30632019042969]","[164.330322265625, 77.96086883544922]","[148.85809326171875, 123.4840087890625]","[145.35565185546875, 80.16070556640625]","[142.66705322265625, 75.23331451416016]","[138.87692260742188, 84.89291381835938]","[122.11092376708984, 130.02479553222656]","[122.54671478271484, 92.32603454589844]","[135.3661346435547, 120.26644897460938]","[137.78616333007812, 148.2068634033203]","[99.77886962890625, 140.66807556152344]","[99.1109619140625, 109.38277435302734]","[116.18826293945312, 142.3087615966797]","[123.44763946533203, 170.99549865722656]","[78.23809814453125, 154.6055450439453]","[79.21124267578125, 131.57325744628906]","[96.22119140625, 154.85733032226562]","[103.3869857788086, 179.70436096191406]"
"[118.7980728149414, 217.15365600585938]","[148.60055541992188, 187.63011169433594]","[154.84896850585938, 147.95516967773438]","[154.1114959716797, 118.2588119506836]","[149.47618103027344, 89.27323913574219]","[139.67764282226562, 112.58025360107422]","[137.57530212402344, 77.06797790527344]","[135.02447509765625, 73.93895721435547]","[132.5243377685547, 85.12831115722656]","[116.97489929199219, 117.22985076904297]","[107.26338195800781, 82.50594329833984]","[119.00238037109375, 101.41614532470703]","[127.40118408203125, 125.36724090576172]","[94.29122161865234, 130.5215301513672]","[88.11064147949219, 106.45325469970703]","[110.2443618774414, 140.4710693359375]","[124.85882568359375, 169.96673583984375]","[73.403076171875, 149.64125061035156]","[70.31015014648438, 136.95614624023438]","[89.50373840332031, 160.91751098632812]","[104.3804702758789, 181.62660217285156]"
"[119.70809936523438, 221.66256713867188]","[155.19027709960938, 186.5903778076172]","[163.4107208251953, 144.3895721435547]","[160.843017578125, 111.19384002685547]","[157.385986328125, 81.64714813232422]","[145.48208618164062, 108.80231475830078]","[145.62588500976562, 70.8195571899414]","[144.47735595703125, 67.44622039794922]","[140.9257049560547, 80.1475830078125]","[119.06727600097656, 110.67530822753906]","[121.84149169921875, 82.42877197265625]","[137.19854736328125, 112.2594223022461]","[142.2019805908203, 135.52517700195312]","[95.50218963623047, 120.65367889404297]","[100.85814666748047, 107.11644744873047]","[120.83393096923828, 145.01443481445312]","[128.1487274169922, 167.62136840820312]","[73.3482666015625, 135.83807373046875]","[79.6900634765625, 132.183349609375]","[96.10150909423828, 157.67593383789062]","[101.43749237060547, 173.76881408691406]"
"[122.31040954589844, 226.8470458984375]","[150.87278747558594, 203.97955322265625]","[158.4563751220703, 177.17892456054688]","[158.87936401367188, 155.5155487060547]","[159.50086975097656, 132.9669647216797]","[142.21316528320312, 139.54908752441406]","[140.58226013183594, 112.61397552490234]","[141.7703399658203, 92.5040512084961]","[142.2706298828125, 77.73231506347656]","[122.65435028076172, 149.6566619873047]","[122.22294616699219, 141.46824645996094]","[131.94517517089844, 161.73387145996094]","[137.39187622070312, 177.1417999267578]","[104.61637115478516, 159.91392517089844]","[103.52471923828125, 160.42843627929688]","[119.0761489868164, 183.06643676757812]","[127.84262084960938, 196.40200805664062]","[85.51786041259766, 167.76516723632812]","[83.41519927978516, 166.57533264160156]","[94.68443298339844, 181.06651306152344]","[102.49022674560547, 191.63369750976562]"
