point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[115.4173583984375, 221.5026092529297]","[157.60488891601562, 200.97828674316406]","[181.07846069335938, 174.19696044921875]","[202.31161499023438, 153.33828735351562]","[222.4818572998047, 135.32461547851562]","[144.7151641845703, 134.1031036376953]","[142.50428771972656, 93.52105712890625]","[144.0236053466797, 71.00444793701172]","[144.0048370361328, 55.53616714477539]","[120.46749114990234, 142.23500061035156]","[115.63690185546875, 120.00593566894531]","[122.35340881347656, 152.1404266357422]","[123.5855484008789, 172.47439575195312]","[99.61492156982422, 152.40093994140625]","[94.69580078125, 132.42874145507812]","[106.35887145996094, 161.25787353515625]","[111.0929183959961, 179.32701110839844]","[81.10307312011719, 162.0650634765625]","[79.7989730834961, 150.12860107421875]","[92.02059173583984, 170.52296447753906]","[95.61888885498047, 186.8570556640625]"
"[124.72865295410156, 225.34840393066406]","[166.15573120117188, 203.8497314453125]","[185.9652099609375, 173.54457092285156]","[203.76893615722656, 150.82830810546875]","[221.5511016845703, 133.7325897216797]","[147.58314514160156, 128.74447631835938]","[145.05514526367188, 90.81840515136719]","[143.2589569091797, 67.55396270751953]","[139.67312622070312, 52.14357376098633]","[123.78997802734375, 140.00839233398438]","[120.6767807006836, 120.485107421875]","[128.59364318847656, 149.79190063476562]","[130.84347534179688, 167.82606506347656]","[102.61468505859375, 153.52076721191406]","[100.72084045410156, 142.68907165527344]","[113.33201599121094, 171.1223602294922]","[117.5744400024414, 185.15769958496094]","[84.22093963623047, 165.02308654785156]","[87.85459899902344, 163.57925415039062]","[99.00283813476562, 184.32789611816406]","[101.45555114746094, 195.71742248535156]"
"[125.53742218017578, 222.23123168945312]","[166.1289825439453, 203.33615112304688]","[186.29608154296875, 168.51263427734375]","[206.96005249023438, 142.4411163330078]","[224.22036743164062, 122.81107330322266]","[143.9213409423828, 124.84404754638672]","[136.523681640625, 83.2724609375]","[133.61114501953125, 56.266578674316406]","[131.5204315185547, 38.62761688232422]","[119.48141479492188, 134.73912048339844]","[113.38533782958984, 107.67399597167969]","[125.02348327636719, 136.44923400878906]","[132.68301391601562, 159.47805786132812]","[96.89799499511719, 148.70297241210938]","[90.70779418945312, 130.15150451660156]","[109.06023406982422, 160.07266235351562]","[119.34588623046875, 180.9903106689453]","[77.01411437988281, 161.30239868164062]","[73.95427703857422, 155.8505096435547]","[89.71893310546875, 178.49908447265625]","[99.02814483642578, 195.85714721679688]"
"[114.14049530029297, 223.71243286132812]","[156.0115203857422, 209.86903381347656]","[180.44830322265625, 183.85848999023438]","[200.22158813476562, 161.16778564453125]","[215.82945251464844, 144.46649169921875]","[140.8711700439453, 137.88475036621094]","[140.76846313476562, 96.67305755615234]","[140.68649291992188, 70.23728942871094]","[138.44314575195312, 51.870731353759766]","[115.78226470947266, 146.8797607421875]","[114.24867248535156, 124.84384155273438]","[122.56364440917969, 150.12147521972656]","[126.0680160522461, 171.1998291015625]","[93.62158966064453, 158.55247497558594]","[92.67613983154297, 140.00216674804688]","[106.38147735595703, 163.85020446777344]","[112.53543090820312, 184.74710083007812]","[74.19230651855469, 167.57489013671875]","[75.02399444580078, 157.5874786376953]","[87.88064575195312, 176.19528198242188]","[93.56879425048828, 194.0113525390625]"
"[121.82896423339844, 215.7957305908203]","[161.1348876953125, 201.8620147705078]","[184.4735107421875, 160.70355224609375]","[199.69639587402344, 132.57435607910156]","[215.3234405517578, 114.77576446533203]","[138.35594177246094, 119.14263916015625]","[129.155517578125, 76.43773651123047]","[125.19316864013672, 49.86981201171875]","[122.23136138916016, 31.3542537689209]","[111.4803695678711, 127.64642333984375]","[108.06825256347656, 111.20846557617188]","[118.3267822265625, 142.98170471191406]","[124.19027709960938, 163.75]","[86.96204376220703, 140.9877166748047]","[87.18926239013672, 129.2740936279297]","[103.59683227539062, 157.9279327392578]","[112.59539794921875, 176.27230834960938]","[65.8807373046875, 152.257080078125]","[67.5163345336914, 150.29994201660156]","[84.11366271972656, 170.68508911132812]","[93.91195678710938, 185.64114379882812]"
"[126.17583465576172, 225.1353759765625]","[171.58493041992188, 204.7679901123047]","[191.31805419921875, 172.48831176757812]","[205.19374084472656, 147.3678741455078]","[218.34127807617188, 128.03851318359375]","[150.1158447265625, 128.75340270996094]","[141.49365234375, 90.67076873779297]","[138.8109588623047, 63.57948303222656]","[134.7947998046875, 43.03784942626953]","[123.58575439453125, 137.11122131347656]","[123.82562255859375, 116.04523468017578]","[134.0857696533203, 147.2257080078125]","[137.44000244140625, 166.52867126464844]","[100.30797576904297, 149.6834259033203]","[103.32775115966797, 133.78695678710938]","[118.31411743164062, 162.4378204345703]","[123.0528335571289, 179.95542907714844]","[79.88545227050781, 159.5377960205078]","[85.5517349243164, 154.90684509277344]","[99.17327117919922, 177.95004272460938]","[104.18531799316406, 192.5702362060547]"
"[122.80186462402344, 220.00222778320312]","[170.20753479003906, 203.01641845703125]","[193.62904357910156, 163.8982391357422]","[205.26959228515625, 137.6073455810547]","[216.86138916015625, 119.21200561523438]","[145.2898712158203, 122.88676452636719]","[135.988037109375, 79.90699768066406]","[133.7002716064453, 49.862342834472656]","[130.72723388671875, 28.410423278808594]","[117.77128601074219, 132.70004272460938]","[118.6837387084961, 111.66567993164062]","[129.210205078125, 142.92117309570312]","[132.36517333984375, 162.96583557128906]","[92.97454833984375, 145.70021057128906]","[97.70317077636719, 131.24612426757812]","[112.90105438232422, 161.04396057128906]","[117.89314270019531, 178.32369995117188]","[72.02962493896484, 155.4925079345703]","[78.41889190673828, 150.6133270263672]","[92.05973052978516, 173.78114318847656]","[97.17584228515625, 189.8804168701172]"
"[116.97616577148438, 220.6661376953125]","[161.59954833984375, 207.5408477783203]","[182.47003173828125, 165.25390625]","[195.0733642578125, 133.69644165039062]","[213.4040069580078, 114.18391418457031]","[139.14822387695312, 130.61184692382812]","[133.13201904296875, 89.41584014892578]","[128.95263671875, 60.47711944580078]","[124.00772094726562, 37.99532699584961]","[113.40886688232422, 138.6554412841797]","[111.8436508178711, 117.54991912841797]","[124.52210998535156, 151.143798828125]","[130.7651824951172, 174.22775268554688]","[90.71272277832031, 149.4490966796875]","[92.94813537597656, 135.85459899902344]","[110.82662200927734, 167.32005310058594]","[118.18157196044922, 186.54727172851562]","[70.67755889892578, 159.15835571289062]","[75.6248779296875, 154.728271484375]","[92.12203979492188, 178.1075897216797]","[99.37171173095703, 194.57681274414062]"
"[121.53498077392578, 226.43861389160156]","[165.63584899902344, 211.65040588378906]","[186.15138244628906, 176.5395965576172]","[200.5721893310547, 149.06182861328125]","[215.75926208496094, 126.97242736816406]","[147.31396484375, 137.10646057128906]","[141.9929656982422, 97.6878890991211]","[138.434814453125, 69.07644653320312]","[134.50546264648438, 49.299652099609375]","[119.95318603515625, 145.788330078125]","[122.84494018554688, 130.023681640625]","[132.2393798828125, 158.53697204589844]","[135.2851104736328, 176.44943237304688]","[95.1219711303711, 157.09170532226562]","[100.84571838378906, 149.432861328125]","[116.3193359375, 177.96327209472656]","[122.09719848632812, 194.95034790039062]","[72.91429901123047, 165.54241943359375]","[78.7705307006836, 167.5408935546875]","[92.42529296875, 190.2375946044922]","[96.89586639404297, 203.49566650390625]"
"[119.88655090332031, 225.21475219726562]","[162.9007110595703, 213.8615264892578]","[185.28982543945312, 179.67849731445312]","[202.0280303955078, 153.11715698242188]","[217.99966430664062, 133.6668701171875]","[145.395263671875, 135.62997436523438]","[142.52687072753906, 94.84310150146484]","[139.82960510253906, 67.78754425048828]","[136.70054626464844, 49.50975036621094]","[118.0188217163086, 144.8439483642578]","[119.53141784667969, 133.95297241210938]","[128.8011932373047, 162.5826873779297]","[133.3404541015625, 177.49815368652344]","[93.4545669555664, 156.47210693359375]","[98.22687530517578, 152.48573303222656]","[111.65679168701172, 181.11009216308594]","[117.16486358642578, 194.60406494140625]","[71.92647552490234, 165.31919860839844]","[77.03300476074219, 170.75570678710938]","[88.41728973388672, 194.92520141601562]","[92.7728042602539, 206.60543823242188]"
"[123.11863708496094, 226.3220672607422]","[162.35108947753906, 214.31692504882812]","[183.06707763671875, 178.09725952148438]","[196.8717041015625, 151.2410888671875]","[209.33526611328125, 129.47659301757812]","[143.80093383789062, 138.12911987304688]","[137.2316131591797, 97.70792388916016]","[133.04176330566406, 68.3237075805664]","[130.04623413085938, 48.35993194580078]","[118.3944091796875, 148.53028869628906]","[114.69624328613281, 132.12486267089844]","[124.49480438232422, 158.87973022460938]","[129.63217163085938, 175.98768615722656]","[93.73907470703125, 161.2498321533203]","[93.62940979003906, 152.12571716308594]","[108.7782211303711, 178.75253295898438]","[115.91838836669922, 194.90992736816406]","[71.97567749023438, 172.24008178710938]","[72.25382232666016, 170.3921661376953]","[85.2160415649414, 189.58206176757812]","[92.05677032470703, 202.66824340820312]"
"[129.97267150878906, 230.20652770996094]","[173.68853759765625, 210.2008819580078]","[190.3875732421875, 175.93739318847656]","[203.0137176513672, 148.4599609375]","[212.42364501953125, 124.11431884765625]","[150.18035888671875, 138.43531799316406]","[143.17787170410156, 96.98375701904297]","[137.91839599609375, 71.66454315185547]","[133.09393310546875, 55.07121658325195]","[125.52503204345703, 148.6424560546875]","[125.1345443725586, 130.97987365722656]","[135.62643432617188, 163.41610717773438]","[141.02114868164062, 181.60069274902344]","[100.6960678100586, 162.1426239013672]","[104.67894744873047, 151.41311645507812]","[120.27827453613281, 179.05113220214844]","[126.96869659423828, 193.86660766601562]","[80.6534652709961, 173.2012939453125]","[87.64677429199219, 171.6749267578125]","[101.749267578125, 193.557373046875]","[108.22799682617188, 207.0756072998047]"
"[125.0614013671875, 227.6241912841797]","[168.90342712402344, 206.87020874023438]","[189.98782348632812, 165.7788848876953]","[201.40701293945312, 136.37034606933594]","[215.28341674804688, 112.40650939941406]","[147.88458251953125, 127.85218811035156]","[138.70079040527344, 83.59766387939453]","[129.743896484375, 57.082054138183594]","[121.2413101196289, 37.550296783447266]","[119.54608154296875, 135.681396484375]","[112.7425765991211, 128.87747192382812]","[123.57678985595703, 161.45736694335938]","[130.15696716308594, 179.21937561035156]","[93.3339614868164, 147.40365600585938]","[92.1318130493164, 150.1254119873047]","[111.38519287109375, 177.6502685546875]","[119.2591781616211, 192.7997589111328]","[71.07295989990234, 157.87844848632812]","[74.45875549316406, 165.0177459716797]","[90.87713623046875, 185.56785583496094]","[97.96072387695312, 199.26907348632812]"
"[117.59027099609375, 218.83157348632812]","[161.31109619140625, 198.62525939941406]","[177.32827758789062, 154.12808227539062]","[189.16871643066406, 121.52461242675781]","[204.99623107910156, 96.26439666748047]","[133.82339477539062, 118.78250122070312]","[127.39503479003906, 76.58723449707031]","[121.00546264648438, 51.07933044433594]","[112.7175064086914, 34.352012634277344]","[111.54023742675781, 132.79905700683594]","[99.53411865234375, 119.56986236572266]","[110.18231964111328, 151.30213928222656]","[116.937255859375, 173.37173461914062]","[89.39408874511719, 146.54293823242188]","[80.24075317382812, 144.9114227294922]","[99.56070709228516, 175.4931640625]","[110.98413848876953, 192.97506713867188]","[70.37102508544922, 159.65757751464844]","[64.74713134765625, 163.98435974121094]","[79.75447845458984, 183.8172149658203]","[90.84766387939453, 197.3576202392578]"
"[115.40133666992188, 215.3440399169922]","[163.6151885986328, 195.3277587890625]","[178.494140625, 149.2130889892578]","[188.49411010742188, 116.60285949707031]","[204.09759521484375, 91.85420989990234]","[130.49647521972656, 115.69248962402344]","[122.22151947021484, 71.37818145751953]","[117.37822723388672, 46.765411376953125]","[110.82852935791016, 32.50724792480469]","[107.9038314819336, 133.88894653320312]","[92.65815734863281, 116.68073272705078]","[107.207275390625, 146.22866821289062]","[116.67018127441406, 168.8178253173828]","[85.52653503417969, 149.88003540039062]","[74.33551025390625, 143.24203491210938]","[96.0715103149414, 175.3409881591797]","[110.21271514892578, 194.8420867919922]","[65.18984985351562, 164.66282653808594]","[60.483097076416016, 166.62767028808594]","[76.243896484375, 186.63514709472656]","[88.91519165039062, 201.92742919921875]"
"[120.91191864013672, 230.91600036621094]","[158.21263122558594, 211.66920471191406]","[175.5325164794922, 173.00924682617188]","[189.50704956054688, 145.78286743164062]","[205.1052703857422, 121.59496307373047]","[140.6016082763672, 140.907470703125]","[139.25685119628906, 102.6373519897461]","[136.67364501953125, 78.80571746826172]","[132.58103942871094, 59.254512786865234]","[117.30294036865234, 152.840087890625]","[106.72769927978516, 134.39540100097656]","[116.25906372070312, 160.3560028076172]","[124.05216979980469, 177.10134887695312]","[96.01130676269531, 165.207763671875]","[88.5465087890625, 156.65025329589844]","[102.59107971191406, 181.5496063232422]","[111.8773422241211, 195.6339569091797]","[77.60912322998047, 177.0753936767578]","[76.48281860351562, 175.8746337890625]","[86.70360565185547, 194.89608764648438]","[92.98731231689453, 206.05967712402344]"
"[115.80178833007812, 229.05099487304688]","[151.74557495117188, 211.45286560058594]","[168.07748413085938, 172.02078247070312]","[181.6450653076172, 140.51382446289062]","[194.6427764892578, 112.62055969238281]","[132.71865844726562, 133.7725372314453]","[128.96322631835938, 95.17098999023438]","[121.44471740722656, 73.06909942626953]","[112.13318634033203, 56.80219650268555]","[111.24728393554688, 144.3383026123047]","[94.68852996826172, 133.218017578125]","[107.94574737548828, 162.97987365722656]","[118.87503051757812, 180.8320770263672]","[90.71147155761719, 157.84169006347656]","[78.83391571044922, 155.43130493164062]","[96.94917297363281, 184.0626983642578]","[108.58663940429688, 198.94932556152344]","[72.72027587890625, 172.8997344970703]","[67.03997039794922, 178.51821899414062]","[81.77007293701172, 197.28848266601562]","[90.88033294677734, 206.55738830566406]"
"[123.7796401977539, 231.574462890625]","[164.33029174804688, 215.7310333251953]","[184.57554626464844, 177.70960998535156]","[201.31375122070312, 151.3527069091797]","[216.8696746826172, 125.8194808959961]","[150.17649841308594, 140.1778106689453]","[149.92042541503906, 106.81660461425781]","[150.59054565429688, 82.59291076660156]","[150.48622131347656, 64.36223602294922]","[123.4618911743164, 149.86029052734375]","[114.76315307617188, 138.55728149414062]","[120.38434600830078, 168.02572631835938]","[124.3772964477539, 187.7524871826172]","[98.97315979003906, 160.5594482421875]","[93.20758819580078, 154.76942443847656]","[104.54814910888672, 183.55596923828125]","[112.12519073486328, 200.25543212890625]","[77.8826904296875, 169.1972198486328]","[79.07779693603516, 171.33331298828125]","[89.47006225585938, 193.6288299560547]","[94.1911392211914, 207.71681213378906]"
"[110.01239776611328, 223.13836669921875]","[153.0914764404297, 202.76773071289062]","[175.05123901367188, 158.7956085205078]","[191.0941925048828, 130.01309204101562]","[204.8463897705078, 106.02415466308594]","[133.5297088623047, 129.0477752685547]","[129.22210693359375, 83.48226165771484]","[121.18871307373047, 55.617958068847656]","[111.18222045898438, 36.63224411010742]","[108.50614166259766, 141.14321899414062]","[97.0171127319336, 124.24390411376953]","[105.57328796386719, 150.37525939941406]","[113.55272674560547, 167.06863403320312]","[86.33747863769531, 155.15109252929688]","[76.51071166992188, 150.41563415527344]","[90.58380889892578, 178.05126953125]","[101.08489227294922, 194.81349182128906]","[66.78352355957031, 169.7333526611328]","[62.1993408203125, 173.892333984375]","[73.26805114746094, 190.90200805664062]","[83.13446044921875, 201.4244384765625]"
"[119.44266510009766, 230.6588592529297]","[157.83079528808594, 208.96385192871094]","[174.78628540039062, 174.3328094482422]","[191.6617431640625, 148.33143615722656]","[209.53070068359375, 127.27375030517578]","[143.11334228515625, 143.6097412109375]","[137.45758056640625, 107.23616790771484]","[134.54237365722656, 84.35346984863281]","[130.52755737304688, 66.45637512207031]","[120.45893859863281, 152.1194610595703]","[112.5571517944336, 137.2985382080078]","[118.38744354248047, 166.80575561523438]","[119.2878646850586, 181.9332275390625]","[99.13232421875, 163.50013732910156]","[94.49553680419922, 157.82432556152344]","[104.32486724853516, 185.38462829589844]","[108.13926696777344, 197.00653076171875]","[78.9930191040039, 174.56658935546875]","[76.33815002441406, 175.05718994140625]","[84.1713638305664, 194.32521057128906]","[87.59811401367188, 203.82827758789062]"
"[117.40764617919922, 224.56825256347656]","[155.7200469970703, 202.4196014404297]","[172.80442810058594, 166.9832305908203]","[187.4612274169922, 140.57984924316406]","[201.72523498535156, 119.68502807617188]","[136.3301239013672, 141.4116668701172]","[132.34242248535156, 105.22333526611328]","[130.05763244628906, 83.1677017211914]","[125.22428894042969, 66.06413269042969]","[114.78871154785156, 150.82177734375]","[106.85737609863281, 132.5048370361328]","[117.18033599853516, 160.22132873535156]","[121.73255157470703, 176.29898071289062]","[94.04351043701172, 161.72213745117188]","[91.2752685546875, 149.08065795898438]","[103.11070251464844, 177.5853271484375]","[108.09426879882812, 192.75482177734375]","[75.73271942138672, 172.49855041503906]","[74.55488586425781, 167.03662109375]","[82.93509674072266, 187.69192504882812]","[86.9931869506836, 199.5301055908203]"
"[120.43018341064453, 227.164306640625]","[160.0178680419922, 203.93487548828125]","[179.1968231201172, 175.18858337402344]","[197.7666778564453, 154.6358184814453]","[216.27877807617188, 135.79879760742188]","[142.517578125, 140.85391235351562]","[138.78831481933594, 105.07564544677734]","[136.5791473388672, 82.22701263427734]","[132.5132598876953, 63.81593704223633]","[120.24653625488281, 150.3472137451172]","[114.51678466796875, 135.72509765625]","[121.03673553466797, 159.8248748779297]","[122.44142150878906, 176.2068328857422]","[98.64002990722656, 160.36550903320312]","[95.98820495605469, 151.72601318359375]","[105.91436004638672, 175.40553283691406]","[109.67997741699219, 189.2013702392578]","[79.14766693115234, 168.8400421142578]","[76.39852905273438, 166.29837036132812]","[85.66707611083984, 185.35214233398438]","[91.04936981201172, 197.61073303222656]"
"[120.57648468017578, 228.0363006591797]","[162.24124145507812, 204.82351684570312]","[180.7085723876953, 175.32992553710938]","[198.35940551757812, 152.06358337402344]","[218.21966552734375, 131.33538818359375]","[141.5238494873047, 139.70843505859375]","[137.44873046875, 101.95449829101562]","[134.7301788330078, 78.6663589477539]","[130.57115173339844, 61.709617614746094]","[118.4142837524414, 149.09298706054688]","[117.08997344970703, 132.8896026611328]","[126.7461929321289, 160.10366821289062]","[128.29872131347656, 178.64601135253906]","[96.52593994140625, 160.28343200683594]","[96.13275909423828, 151.44664001464844]","[111.07450866699219, 176.77684020996094]","[116.05393981933594, 192.94688415527344]","[76.44161224365234, 169.646728515625]","[78.4955825805664, 168.0250244140625]","[92.42740631103516, 188.17245483398438]","[98.50251770019531, 201.7473602294922]"
"[124.2726058959961, 225.59109497070312]","[165.984619140625, 200.92047119140625]","[186.6675262451172, 173.45034790039062]","[204.13934326171875, 149.95196533203125]","[222.06666564941406, 127.55693054199219]","[146.76150512695312, 140.04588317871094]","[144.70176696777344, 100.30342102050781]","[143.68032836914062, 74.8250503540039]","[140.9992218017578, 54.90187454223633]","[123.41797637939453, 147.55198669433594]","[122.58525085449219, 123.2651138305664]","[130.785400390625, 151.84080505371094]","[132.3240203857422, 169.1736602783203]","[101.82817840576172, 157.68453979492188]","[103.0526351928711, 135.80003356933594]","[114.3212890625, 162.03001403808594]","[116.45601654052734, 179.09803771972656]","[84.47637939453125, 166.1432647705078]","[89.44373321533203, 152.80648803710938]","[100.26982116699219, 172.4676055908203]","[101.40469360351562, 187.8556671142578]"
"[123.84278106689453, 225.34742736816406]","[160.74468994140625, 201.93492126464844]","[182.4803924560547, 176.59996032714844]","[200.1312255859375, 152.43057250976562]","[213.41041564941406, 130.65916442871094]","[146.69830322265625, 137.60107421875]","[142.0273895263672, 102.03228759765625]","[138.18663024902344, 79.66839599609375]","[134.08419799804688, 61.29246520996094]","[124.82372283935547, 145.1254119873047]","[122.80919647216797, 125.19434356689453]","[128.3229217529297, 152.05831909179688]","[130.469970703125, 169.37562561035156]","[104.0080795288086, 155.9608917236328]","[103.14252471923828, 137.56092834472656]","[112.47380065917969, 160.48509216308594]","[116.27996063232422, 176.5229949951172]","[86.41748809814453, 165.23898315429688]","[87.97746276855469, 156.02813720703125]","[97.7847900390625, 174.11354064941406]","[101.60368347167969, 187.4139862060547]"
"[121.45801544189453, 222.8870391845703]","[159.47384643554688, 197.929931640625]","[181.26754760742188, 168.18328857421875]","[199.730712890625, 144.65899658203125]","[213.74810791015625, 125.38871002197266]","[144.58961486816406, 132.5936279296875]","[139.35557556152344, 97.81331634521484]","[135.9569091796875, 75.39730834960938]","[131.73062133789062, 56.75072479248047]","[121.59159088134766, 140.7476806640625]","[119.01643371582031, 120.23236083984375]","[126.11262512207031, 149.17471313476562]","[128.91476440429688, 167.31686401367188]","[100.30103302001953, 151.7075653076172]","[98.21175384521484, 134.97445678710938]","[109.7526626586914, 161.00234985351562]","[114.97333526611328, 178.33389282226562]","[82.1973876953125, 162.43902587890625]","[83.16524505615234, 156.43736267089844]","[94.87257385253906, 176.89309692382812]","[99.93128204345703, 191.52540588378906]"
"[119.4510498046875, 220.3941650390625]","[156.1527557373047, 195.8912811279297]","[175.29696655273438, 167.23236083984375]","[193.0819091796875, 144.20579528808594]","[206.60580444335938, 123.0555419921875]","[139.3563690185547, 131.8415985107422]","[135.64161682128906, 98.13545227050781]","[131.10072326660156, 78.02003479003906]","[125.58171844482422, 61.536468505859375]","[117.67728424072266, 140.57083129882812]","[113.39772033691406, 120.21900939941406]","[122.17097473144531, 149.0736846923828]","[126.50128173828125, 166.94747924804688]","[96.3798828125, 150.96957397460938]","[92.89959716796875, 136.3363494873047]","[106.9065933227539, 163.6770477294922]","[114.33797454833984, 180.87484741210938]","[78.19415283203125, 161.70040893554688]","[77.79327392578125, 157.28680419921875]","[90.3005599975586, 178.84776306152344]","[97.15955352783203, 193.3819122314453]"
"[116.36216735839844, 220.20556640625]","[155.14549255371094, 198.79966735839844]","[177.62286376953125, 168.42320251464844]","[197.57518005371094, 144.9379119873047]","[214.93441772460938, 123.72828674316406]","[138.32977294921875, 131.33609008789062]","[136.06610107421875, 96.92742156982422]","[132.24974060058594, 74.73184967041016]","[126.89852905273438, 57.68852615356445]","[115.95594787597656, 141.76087951660156]","[108.82125854492188, 123.10337829589844]","[116.3453598022461, 148.94244384765625]","[119.7806167602539, 166.73643493652344]","[94.5763931274414, 152.82974243164062]","[88.47294616699219, 141.3929443359375]","[101.3919677734375, 167.09498596191406]","[108.59797668457031, 183.6952667236328]","[75.27263641357422, 163.8760223388672]","[71.78504180908203, 161.6321258544922]","[83.28809356689453, 181.84718322753906]","[90.23513793945312, 197.41575622558594]"
"[117.61845397949219, 221.5347900390625]","[158.32815551757812, 196.4429168701172]","[177.49656677246094, 158.7142791748047]","[189.40061950683594, 131.80587768554688]","[205.95291137695312, 109.43016052246094]","[136.72409057617188, 127.79428100585938]","[127.8148422241211, 89.53194427490234]","[120.2081527709961, 62.34010696411133]","[111.99525451660156, 43.65127182006836]","[113.16505432128906, 140.01181030273438]","[100.47388458251953, 122.18875122070312]","[110.48866271972656, 147.00184631347656]","[118.09312438964844, 166.83407592773438]","[91.12738800048828, 153.86904907226562]","[80.59015655517578, 144.19859313964844]","[95.46855926513672, 170.6806640625]","[106.1137924194336, 189.750244140625]","[71.61060333251953, 168.50975036621094]","[64.54801940917969, 167.54550170898438]","[76.56074523925781, 185.87762451171875]","[87.43355560302734, 199.49879455566406]"
"[118.06043243408203, 227.93472290039062]","[154.673583984375, 202.86004638671875]","[175.07464599609375, 163.23895263671875]","[191.53131103515625, 136.42837524414062]","[209.6424102783203, 118.19596862792969]","[136.1118621826172, 139.73387145996094]","[130.72201538085938, 102.48815155029297]","[125.18458557128906, 81.36553192138672]","[117.64224243164062, 63.16585159301758]","[113.69264221191406, 148.60989379882812]","[107.29520416259766, 132.4746856689453]","[117.32778930664062, 160.4816131591797]","[121.97187805175781, 176.4054412841797]","[92.9238510131836, 160.7584228515625]","[89.62085723876953, 152.8592071533203]","[102.82379150390625, 181.1079559326172]","[109.16001892089844, 195.27198791503906]","[74.1630630493164, 175.55137634277344]","[72.4001235961914, 172.291748046875]","[83.16903686523438, 191.13340759277344]","[88.9379653930664, 201.39389038085938]"
"[114.33309173583984, 226.00428771972656]","[147.95777893066406, 204.26760864257812]","[167.2687225341797, 161.8325653076172]","[182.80023193359375, 133.6156005859375]","[198.05039978027344, 109.16683197021484]","[132.82144165039062, 135.2586669921875]","[126.13668823242188, 96.11103057861328]","[120.41974639892578, 71.46039581298828]","[111.93434143066406, 52.082759857177734]","[111.04874420166016, 145.461181640625]","[99.25796508789062, 134.87745666503906]","[111.20487976074219, 165.0819854736328]","[117.39639282226562, 179.14390563964844]","[90.3932113647461, 157.9490509033203]","[82.25397491455078, 152.4652557373047]","[95.15911865234375, 179.62184143066406]","[102.0036849975586, 191.66810607910156]","[71.88702392578125, 170.68679809570312]","[66.79389953613281, 171.2301788330078]","[77.9939193725586, 190.19232177734375]","[84.71038818359375, 198.94639587402344]"
"[125.37776184082031, 232.66940307617188]","[162.75286865234375, 218.31849670410156]","[181.587158203125, 182.63458251953125]","[198.85372924804688, 156.5573272705078]","[213.5131378173828, 134.43077087402344]","[146.09701538085938, 142.7465362548828]","[138.2472686767578, 107.05252838134766]","[133.31544494628906, 83.7817611694336]","[127.99593353271484, 66.81881713867188]","[121.08731842041016, 151.6731719970703]","[111.84244537353516, 141.23707580566406]","[124.16495513916016, 173.21336364746094]","[133.10719299316406, 189.501708984375]","[96.92281341552734, 162.1301727294922]","[92.39653015136719, 159.8987274169922]","[106.38194274902344, 188.0734100341797]","[113.74285888671875, 201.32696533203125]","[75.61408233642578, 172.25982666015625]","[74.9311294555664, 177.25352478027344]","[88.41690826416016, 197.0091094970703]","[95.45370483398438, 206.8438262939453]"
"[125.54487609863281, 226.45127868652344]","[159.98033142089844, 211.10488891601562]","[178.9477996826172, 170.57803344726562]","[191.39080810546875, 140.18910217285156]","[202.44496154785156, 116.23583984375]","[143.5045928955078, 132.0426483154297]","[134.0668182373047, 92.6509017944336]","[125.18397521972656, 67.37499237060547]","[118.08631134033203, 47.48602294921875]","[119.18203735351562, 138.30197143554688]","[111.05267333984375, 127.51400756835938]","[119.80855560302734, 154.81134033203125]","[128.5386199951172, 170.7208251953125]","[97.18159484863281, 150.8523712158203]","[90.53202819824219, 145.6673583984375]","[103.71077728271484, 172.6243133544922]","[112.44020080566406, 189.47740173339844]","[77.56655883789062, 164.13998413085938]","[75.63630676269531, 167.08961486816406]","[88.78992462158203, 187.58555603027344]","[96.89836883544922, 200.67965698242188]"
"[126.04248809814453, 229.87803649902344]","[163.69020080566406, 212.05770874023438]","[182.37789916992188, 179.46707153320312]","[198.82217407226562, 152.45730590820312]","[213.65463256835938, 128.24801635742188]","[146.77308654785156, 137.8094024658203]","[139.5262908935547, 97.13235473632812]","[133.9221954345703, 71.71600341796875]","[127.17814636230469, 53.602928161621094]","[122.58335876464844, 143.12109375]","[117.07269287109375, 135.62677001953125]","[126.1700210571289, 166.62510681152344]","[131.2019500732422, 184.4624786376953]","[99.37667846679688, 154.55987548828125]","[95.57989501953125, 150.75442504882812]","[108.36547088623047, 177.61566162109375]","[114.40144348144531, 193.61569213867188]","[79.94071960449219, 164.3563232421875]","[78.70991516113281, 162.54798889160156]","[90.55175018310547, 184.04359436035156]","[95.8340835571289, 197.7081298828125]"
