point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
"[124.37924194335938, 234.77987670898438]","[168.2126922607422, 204.61293029785156]","[181.27178955078125, 163.2527313232422]","[181.06463623046875, 121.26516723632812]","[174.89466857910156, 86.0736083984375]","[154.53402709960938, 138.7657928466797]","[161.66917419433594, 100.13027954101562]","[167.2949676513672, 110.49176025390625]","[166.9685821533203, 123.93733215332031]","[126.34825134277344, 140.33290100097656]","[140.7268524169922, 105.3366928100586]","[147.63632202148438, 140.00990295410156]","[142.85336303710938, 173.17840576171875]","[100.056396484375, 145.32044982910156]","[112.61234283447266, 114.74285125732422]","[121.67090606689453, 150.334228515625]","[120.63765716552734, 181.003662109375]","[73.03042602539062, 151.50807189941406]","[80.59622192382812, 127.83634948730469]","[91.01667022705078, 152.39549255371094]","[93.33155059814453, 179.19146728515625]"
"[120.60794830322266, 232.76344299316406]","[161.9434814453125, 198.672119140625]","[172.81300354003906, 161.406005859375]","[171.21290588378906, 124.12757873535156]","[166.89349365234375, 94.7371597290039]","[143.88963317871094, 141.213623046875]","[150.68502807617188, 104.02539825439453]","[158.26046752929688, 97.5115966796875]","[159.4833984375, 98.87370300292969]","[120.74834442138672, 144.69285583496094]","[132.38992309570312, 114.27303314208984]","[142.90423583984375, 147.84852600097656]","[140.1008758544922, 178.10565185546875]","[98.08659362792969, 150.40664672851562]","[111.43860626220703, 123.53541564941406]","[121.81026458740234, 157.73020935058594]","[121.14837646484375, 185.30455017089844]","[74.56389617919922, 156.47372436523438]","[82.59622955322266, 136.1973419189453]","[94.10244750976562, 162.45001220703125]","[96.00396728515625, 188.36871337890625]"
"[123.35438537597656, 231.8993377685547]","[163.3192901611328, 201.07693481445312]","[170.90579223632812, 168.1156463623047]","[166.38710021972656, 130.98101806640625]","[162.05221557617188, 98.04352569580078]","[144.7103729248047, 140.4018096923828]","[152.48846435546875, 110.25481414794922]","[162.19308471679688, 105.5632095336914]","[165.12564086914062, 104.54611206054688]","[120.94513702392578, 148.3419952392578]","[128.5940399169922, 123.1168212890625]","[143.13771057128906, 151.8739013671875]","[144.6715087890625, 183.41421508789062]","[99.79293060302734, 157.1367645263672]","[107.703857421875, 138.97264099121094]","[123.6019515991211, 168.74095153808594]","[128.0397186279297, 194.89027404785156]","[77.82252502441406, 162.9314422607422]","[84.25814819335938, 152.00430297851562]","[95.59394073486328, 174.12110900878906]","[98.65705871582031, 195.651611328125]"
"[122.81637573242188, 232.2528839111328]","[162.11158752441406, 197.10057067871094]","[167.80921936035156, 154.4586639404297]","[157.80014038085938, 114.7845230102539]","[143.89779663085938, 80.23115539550781]","[141.05018615722656, 143.04244995117188]","[132.4690399169922, 110.55198669433594]","[131.5942840576172, 101.6513900756836]","[129.05433654785156, 100.38748168945312]","[116.80644989013672, 154.71762084960938]","[105.79423522949219, 121.90480041503906]","[118.13597869873047, 136.81260681152344]","[123.8474349975586, 158.98033142089844]","[93.1263427734375, 167.78407287597656]","[86.57221984863281, 138.48251342773438]","[103.94575500488281, 155.31040954589844]","[113.67028045654297, 174.8315887451172]","[71.46783447265625, 180.17593383789062]","[67.7051010131836, 157.54164123535156]","[79.56079864501953, 168.0146942138672]","[85.95317840576172, 181.93067932128906]"
"[123.71370697021484, 234.60935974121094]","[166.51976013183594, 203.6368408203125]","[176.16824340820312, 169.76123046875]","[172.76707458496094, 131.2361602783203]","[161.8980712890625, 101.61349487304688]","[152.5959930419922, 153.6669921875]","[156.02029418945312, 115.04975128173828]","[155.684326171875, 122.33149719238281]","[152.67347717285156, 130.94102478027344]","[124.64232635498047, 157.04769897460938]","[134.08697509765625, 123.22689819335938]","[136.81512451171875, 148.69778442382812]","[132.39447021484375, 176.19607543945312]","[100.13545227050781, 160.78175354003906]","[107.994384765625, 128.48358154296875]","[113.40929412841797, 156.0393829345703]","[114.95133209228516, 183.19178771972656]","[75.5340347290039, 164.1283416748047]","[80.81986999511719, 140.78298950195312]","[87.37400817871094, 159.7021026611328]","[89.94955444335938, 183.2014617919922]"
"[119.04438018798828, 232.9291229248047]","[163.55908203125, 206.6089630126953]","[172.48995971679688, 175.68060302734375]","[168.49166870117188, 138.90109252929688]","[161.46633911132812, 105.6438217163086]","[145.62057495117188, 153.0075225830078]","[151.13629150390625, 124.88458251953125]","[156.3765869140625, 119.30413818359375]","[158.5239715576172, 117.91658020019531]","[119.66693115234375, 158.42129516601562]","[127.2353744506836, 133.5902099609375]","[138.1580352783203, 153.34938049316406]","[140.88888549804688, 178.6243438720703]","[97.6634750366211, 165.62881469726562]","[104.66036987304688, 143.19859313964844]","[117.43840789794922, 163.36016845703125]","[124.79309844970703, 186.3717041015625]","[75.39205169677734, 168.32618713378906]","[81.65103149414062, 156.0766143798828]","[91.900146484375, 173.07888793945312]","[98.28191375732422, 191.78260803222656]"
"[120.0721435546875, 232.86778259277344]","[162.84791564941406, 204.9912109375]","[170.60238647460938, 173.06695556640625]","[166.92848205566406, 137.98802185058594]","[161.41603088378906, 104.80177307128906]","[149.34613037109375, 144.80894470214844]","[152.4917449951172, 118.3450698852539]","[158.20095825195312, 107.71287536621094]","[160.57373046875, 101.79090881347656]","[124.09561920166016, 152.13214111328125]","[126.78372955322266, 132.1837158203125]","[136.5653533935547, 159.6999053955078]","[137.9055633544922, 184.0423583984375]","[101.28076171875, 160.29461669921875]","[105.77981567382812, 142.19322204589844]","[115.73931884765625, 167.6842498779297]","[119.72746276855469, 189.19859313964844]","[77.68577575683594, 165.1533966064453]","[80.00102996826172, 152.79815673828125]","[88.78030395507812, 172.70066833496094]","[92.55360412597656, 192.34652709960938]"
"[113.3965072631836, 234.28451538085938]","[155.26100158691406, 208.47720336914062]","[163.7455596923828, 176.91387939453125]","[158.7146453857422, 141.50633239746094]","[152.39332580566406, 107.65596008300781]","[145.2488555908203, 153.25167846679688]","[145.0741424560547, 123.41741943359375]","[145.66323852539062, 107.75210571289062]","[147.31654357910156, 101.74148559570312]","[118.53466796875, 160.82662963867188]","[117.01264953613281, 141.72433471679688]","[125.01912689208984, 162.89132690429688]","[129.37298583984375, 186.59347534179688]","[94.419189453125, 169.8107452392578]","[97.72557067871094, 153.20169067382812]","[107.04020690917969, 172.04913330078125]","[113.52631378173828, 191.33200073242188]","[70.74244689941406, 175.783935546875]","[74.59266662597656, 163.12680053710938]","[82.72663116455078, 176.45606994628906]","[87.66152954101562, 191.62635803222656]"
"[122.50888061523438, 236.39207458496094]","[166.3893585205078, 205.07223510742188]","[176.79444885253906, 171.8871612548828]","[169.7541961669922, 137.55807495117188]","[161.9734649658203, 104.20741271972656]","[150.55429077148438, 149.2658233642578]","[151.2352752685547, 120.87835693359375]","[155.6030731201172, 108.41002655029297]","[157.6459503173828, 101.61683654785156]","[125.20185852050781, 155.9680938720703]","[126.24553680419922, 131.093994140625]","[136.8162384033203, 152.72718811035156]","[138.47328186035156, 175.24490356445312]","[100.9043197631836, 165.6923065185547]","[103.79011535644531, 141.66265869140625]","[115.17645263671875, 164.30274963378906]","[119.8446273803711, 184.58206176757812]","[77.2376708984375, 173.78030395507812]","[79.70944213867188, 158.69216918945312]","[87.8085708618164, 175.3897705078125]","[90.52365112304688, 193.8388214111328]"
"[117.86937713623047, 237.4339599609375]","[157.88050842285156, 209.3128204345703]","[175.58355712890625, 178.633544921875]","[177.15335083007812, 138.9970703125]","[174.5641632080078, 103.88692474365234]","[153.57627868652344, 147.9009246826172]","[154.1051483154297, 112.75901794433594]","[159.23745727539062, 112.66050720214844]","[163.32676696777344, 117.85929870605469]","[125.81485748291016, 148.75291442871094]","[130.41156005859375, 122.9384536743164]","[135.8378143310547, 154.41851806640625]","[134.43731689453125, 182.5725555419922]","[101.63341522216797, 153.41171264648438]","[106.2076187133789, 130.32986450195312]","[112.33631134033203, 161.34439086914062]","[114.41924285888672, 188.77664184570312]","[79.09418487548828, 158.9766082763672]","[81.25306701660156, 139.21160888671875]","[88.77708435058594, 160.8928680419922]","[93.24054718017578, 182.53428649902344]"
"[120.80870819091797, 232.79209899902344]","[160.9365234375, 202.42605590820312]","[168.67739868164062, 169.25421142578125]","[163.80825805664062, 135.1576690673828]","[159.97190856933594, 101.03356170654297]","[149.56198120117188, 145.6703338623047]","[148.57423400878906, 116.7251968383789]","[151.9205780029297, 99.9991455078125]","[155.17259216308594, 91.05299377441406]","[125.70259094238281, 154.10069274902344]","[123.63328552246094, 134.72366333007812]","[133.2908172607422, 159.09475708007812]","[136.0201873779297, 181.21253967285156]","[102.38233184814453, 164.1937713623047]","[103.45481872558594, 147.58409118652344]","[113.72492218017578, 171.05111694335938]","[119.22161865234375, 189.7733612060547]","[79.26325988769531, 171.87939453125]","[79.8257064819336, 161.75326538085938]","[88.30017852783203, 179.24301147460938]","[92.55501556396484, 194.513671875]"
"[116.29637145996094, 226.40628051757812]","[156.66836547851562, 190.9306182861328]","[167.12503051757812, 148.22488403320312]","[164.9213104248047, 105.37775421142578]","[154.54067993164062, 71.4071044921875]","[142.58651733398438, 130.5371856689453]","[136.84585571289062, 88.5962142944336]","[139.98907470703125, 90.9039077758789]","[139.28025817871094, 98.49098205566406]","[115.89908599853516, 135.91323852539062]","[115.35685729980469, 97.759765625]","[127.979736328125, 132.9546661376953]","[126.10092163085938, 160.4160614013672]","[91.93167114257812, 144.93438720703125]","[92.65679168701172, 114.59040832519531]","[106.56985473632812, 147.0482635498047]","[107.53626251220703, 171.52130126953125]","[71.03917694091797, 155.53652954101562]","[74.1140365600586, 129.46192932128906]","[86.09701538085938, 150.74798583984375]","[84.80223846435547, 169.51060485839844]"
"[123.28335571289062, 234.77427673339844]","[164.0969696044922, 202.19491577148438]","[176.59426879882812, 167.51783752441406]","[175.34002685546875, 132.03628540039062]","[171.1123046875, 96.90699005126953]","[155.35606384277344, 142.9384307861328]","[158.79876708984375, 106.88856506347656]","[162.92506408691406, 95.13719177246094]","[164.52700805664062, 90.72254943847656]","[129.13784790039062, 145.53744506835938]","[134.12261962890625, 118.07147979736328]","[139.8084259033203, 151.3064422607422]","[136.55593872070312, 180.28565979003906]","[104.71227264404297, 151.98497009277344]","[111.16614532470703, 128.09791564941406]","[116.57270050048828, 160.35897827148438]","[114.81200408935547, 185.2817840576172]","[80.84454345703125, 158.1561737060547]","[83.68054962158203, 140.14462280273438]","[90.35648345947266, 166.15432739257812]","[90.50935363769531, 191.3609619140625]"
"[125.86975860595703, 233.03707885742188]","[164.82017517089844, 200.4661407470703]","[174.19313049316406, 168.5729217529297]","[171.6087646484375, 133.3885040283203]","[164.507080078125, 99.23614501953125]","[152.8675537109375, 147.81765747070312]","[151.81326293945312, 111.78376007080078]","[154.16807556152344, 110.11056518554688]","[156.5547637939453, 113.55157470703125]","[128.03482055664062, 151.0369873046875]","[128.64137268066406, 121.73829650878906]","[134.8766326904297, 147.8234405517578]","[133.89437866210938, 173.30227661132812]","[105.11461639404297, 158.3833770751953]","[106.81513977050781, 130.50628662109375]","[112.99655151367188, 157.13128662109375]","[114.68736267089844, 181.07992553710938]","[83.81525421142578, 165.2239227294922]","[81.94203186035156, 141.8719482421875]","[89.06970977783203, 163.0740966796875]","[93.0243148803711, 187.07403564453125]"
"[119.09054565429688, 232.4090118408203]","[154.53097534179688, 203.5092010498047]","[161.60208129882812, 173.10386657714844]","[158.43222045898438, 141.3391571044922]","[150.68637084960938, 108.89369201660156]","[141.41534423828125, 153.0967254638672]","[139.4293975830078, 117.3457260131836]","[137.70346069335938, 96.5827865600586]","[136.99754333496094, 85.74021911621094]","[119.946044921875, 160.64622497558594]","[117.55140686035156, 129.89169311523438]","[128.5727081298828, 152.0577392578125]","[131.1588592529297, 172.72036743164062]","[98.4393310546875, 170.13671875]","[97.02162170410156, 141.46238708496094]","[106.041015625, 164.1348419189453]","[108.93743133544922, 184.18199157714844]","[77.31766510009766, 179.11473083496094]","[76.7769546508789, 154.49893188476562]","[83.0617904663086, 168.24485778808594]","[83.78852844238281, 184.76541137695312]"
"[124.77825164794922, 231.27914428710938]","[159.84454345703125, 205.75758361816406]","[168.50057983398438, 171.30545043945312]","[164.65005493164062, 134.45689392089844]","[156.48678588867188, 98.10381317138672]","[144.795654296875, 154.00985717773438]","[139.59915161132812, 120.2640380859375]","[136.75823974609375, 104.35404205322266]","[135.81932067871094, 96.37039184570312]","[123.04086303710938, 162.5859832763672]","[113.69316101074219, 133.00274658203125]","[121.98108673095703, 150.25399780273438]","[125.84931182861328, 169.40480041503906]","[101.41950988769531, 173.40829467773438]","[94.51453399658203, 147.9149932861328]","[105.96116638183594, 166.3734130859375]","[113.24578094482422, 183.53916931152344]","[80.62206268310547, 182.56544494628906]","[74.33179473876953, 162.2200469970703]","[83.29098510742188, 175.39076232910156]","[89.79115295410156, 192.47418212890625]"
"[123.29388427734375, 230.76002502441406]","[161.12403869628906, 202.6643524169922]","[171.88284301757812, 164.57484436035156]","[165.8312225341797, 125.18441772460938]","[151.0586700439453, 93.0270004272461]","[146.91432189941406, 155.456787109375]","[140.65135192871094, 114.78437805175781]","[138.4536590576172, 98.15148162841797]","[136.5130615234375, 92.98979187011719]","[123.23030853271484, 163.01876831054688]","[113.64905548095703, 124.12678527832031]","[122.10506439208984, 134.78562927246094]","[126.64227294921875, 157.45143127441406]","[100.05213165283203, 171.5836944580078]","[91.24266052246094, 138.29666137695312]","[104.89933013916016, 150.69325256347656]","[114.80134582519531, 170.92901611328125]","[78.92582702636719, 179.73028564453125]","[71.12348175048828, 152.97915649414062]","[83.2790756225586, 162.09994506835938]","[93.2894058227539, 180.10791015625]"
"[126.18962097167969, 236.39988708496094]","[168.8477020263672, 215.90158081054688]","[176.66358947753906, 186.49072265625]","[174.9547576904297, 148.65866088867188]","[170.45262145996094, 112.9791259765625]","[154.9742431640625, 164.926513671875]","[152.3502960205078, 138.75633239746094]","[157.308349609375, 137.9921112060547]","[165.06044006347656, 137.2778778076172]","[129.40396118164062, 166.4893798828125]","[133.14486694335938, 145.59967041015625]","[139.79808044433594, 158.97616577148438]","[143.45262145996094, 174.421142578125]","[107.2475814819336, 171.16221618652344]","[111.05824279785156, 153.78543090820312]","[118.68951416015625, 172.15560913085938]","[125.0535659790039, 190.20533752441406]","[84.83161163330078, 172.34715270996094]","[88.00645446777344, 161.02700805664062]","[91.94251251220703, 172.04769897460938]","[95.4752197265625, 185.72402954101562]"
"[120.05966186523438, 237.14976501464844]","[164.407470703125, 218.87571716308594]","[181.02227783203125, 183.94557189941406]","[181.17474365234375, 141.68443298339844]","[170.92620849609375, 101.89984893798828]","[154.8420867919922, 159.0567169189453]","[157.8024444580078, 121.18572998046875]","[159.42025756835938, 122.04674530029297]","[160.0455780029297, 127.96414184570312]","[125.20703887939453, 159.42333984375]","[130.63002014160156, 130.60104370117188]","[135.1645965576172, 155.21322631835938]","[135.53219604492188, 182.52342224121094]","[99.4359359741211, 163.48802185058594]","[104.10472869873047, 136.62045288085938]","[110.97073364257812, 161.6035614013672]","[114.55526733398438, 187.74656677246094]","[75.63493347167969, 165.76722717285156]","[78.25850677490234, 150.02381896972656]","[84.43914794921875, 170.61373901367188]","[87.79383087158203, 193.600830078125]"
"[121.05656433105469, 229.58299255371094]","[162.0562744140625, 196.6739501953125]","[175.66871643066406, 156.86312866210938]","[174.77224731445312, 117.58609008789062]","[160.67405700683594, 81.68189239501953]","[144.1892852783203, 143.67391967773438]","[143.06149291992188, 102.79563903808594]","[146.36793518066406, 95.70124816894531]","[145.14353942871094, 97.55783081054688]","[119.98296356201172, 149.8223114013672]","[121.18008422851562, 112.02262115478516]","[130.2710723876953, 137.49832153320312]","[127.94827270507812, 164.99501037597656]","[95.60850524902344, 156.4565887451172]","[96.5503921508789, 122.34976959228516]","[109.93159484863281, 148.5343017578125]","[112.9327392578125, 175.1099395751953]","[73.26127624511719, 162.65660095214844]","[69.78665924072266, 134.86196899414062]","[83.17706298828125, 154.62893676757812]","[89.24398803710938, 179.2791290283203]"
"[125.26873779296875, 202.99729919433594]","[157.48272705078125, 161.69174194335938]","[166.0767364501953, 114.29573822021484]","[159.8480682373047, 68.86394500732422]","[140.4134979248047, 36.38292694091797]","[143.08921813964844, 103.65060424804688]","[135.59458923339844, 67.31218719482422]","[134.13841247558594, 73.20973205566406]","[126.43318939208984, 77.36834716796875]","[119.5259780883789, 108.70987701416016]","[112.97539520263672, 77.91146850585938]","[124.48171997070312, 111.34649658203125]","[118.77655029296875, 134.2840118408203]","[94.26956176757812, 119.40841674804688]","[91.69690704345703, 90.6407241821289]","[107.92346954345703, 126.13394165039062]","[108.71809387207031, 149.9589385986328]","[68.84162902832031, 134.15113830566406]","[69.1039047241211, 109.53346252441406]","[82.10515594482422, 129.64413452148438]","[82.84406280517578, 143.56451416015625]"
"[116.45411682128906, 232.12020874023438]","[159.30569458007812, 209.04710388183594]","[181.01316833496094, 170.10940551757812]","[185.5587615966797, 125.95416259765625]","[178.92225646972656, 87.12867736816406]","[156.7917938232422, 132.450927734375]","[165.19113159179688, 100.44200134277344]","[162.99049377441406, 121.94161224365234]","[156.7025909423828, 141.80027770996094]","[124.68444061279297, 131.46580505371094]","[136.6225128173828, 110.5387191772461]","[133.5659637451172, 149.72068786621094]","[126.7939224243164, 182.47203063964844]","[98.77317810058594, 133.7578125]","[108.24777221679688, 121.79338836669922]","[109.60889434814453, 157.7010955810547]","[107.87333679199219, 186.92471313476562]","[73.79196166992188, 137.2060089111328]","[77.67130279541016, 127.86067199707031]","[81.99408721923828, 156.52035522460938]","[83.31614685058594, 182.60910034179688]"
"[115.69236755371094, 228.7813720703125]","[164.6414794921875, 209.71929931640625]","[187.2721405029297, 170.3544921875]","[195.1914825439453, 123.39044952392578]","[195.97482299804688, 79.80088806152344]","[157.736572265625, 132.78073120117188]","[164.33724975585938, 107.40177917480469]","[164.53289794921875, 133.03292846679688]","[160.6621856689453, 153.3108367919922]","[122.85951232910156, 127.39796447753906]","[138.25001525878906, 106.86895751953125]","[138.03082275390625, 140.10552978515625]","[131.58544921875, 165.05413818359375]","[95.69486999511719, 128.97732543945312]","[107.14974212646484, 116.76895141601562]","[109.19308471679688, 150.88970947265625]","[107.02009582519531, 175.08087158203125]","[69.98589324951172, 133.00555419921875]","[77.21142578125, 118.6746597290039]","[81.42708587646484, 142.92498779296875]","[80.96904754638672, 163.55880737304688]"
"[121.38160705566406, 216.9647674560547]","[168.85475158691406, 194.05479431152344]","[190.80787658691406, 153.6776885986328]","[195.81063842773438, 108.95207977294922]","[194.75465393066406, 63.84435272216797]","[161.7288818359375, 114.36742401123047]","[162.27786254882812, 90.01693725585938]","[161.89430236816406, 119.23603820800781]","[158.07061767578125, 137.977294921875]","[125.99385070800781, 110.66040802001953]","[137.99224853515625, 96.50019073486328]","[137.0468292236328, 135.59364318847656]","[129.27157592773438, 156.1183319091797]","[96.42451477050781, 114.58491516113281]","[107.0255355834961, 104.37626647949219]","[111.30635833740234, 138.49842834472656]","[107.79588317871094, 156.75840759277344]","[69.412109375, 122.24210357666016]","[76.04710388183594, 109.39415740966797]","[83.98223114013672, 135.88995361328125]","[82.94735717773438, 154.4623565673828]"
"[121.357421875, 232.16705322265625]","[162.26622009277344, 191.57154846191406]","[174.6195068359375, 150.68881225585938]","[170.7716064453125, 106.65918731689453]","[158.3694610595703, 71.18803405761719]","[145.01998901367188, 137.85519409179688]","[141.08094787597656, 93.83538818359375]","[146.96360778808594, 96.73554229736328]","[144.9111785888672, 103.13551330566406]","[118.28738403320312, 142.6981658935547]","[116.13289642333984, 103.35774230957031]","[131.08233642578125, 139.78163146972656]","[127.82514190673828, 169.02609252929688]","[93.3823013305664, 149.60418701171875]","[94.12720489501953, 117.44842529296875]","[110.5942153930664, 152.2637176513672]","[110.14422607421875, 178.71388244628906]","[70.74872589111328, 159.334228515625]","[69.66468048095703, 131.53683471679688]","[82.37372589111328, 152.6755828857422]","[82.3437271118164, 174.60110473632812]"
"[122.30020141601562, 234.05734252929688]","[170.53286743164062, 205.20889282226562]","[187.0852813720703, 166.7500762939453]","[190.5067901611328, 121.29845428466797]","[188.5359344482422, 77.19112396240234]","[160.7152862548828, 137.03680419921875]","[163.97320556640625, 100.07577514648438]","[165.6028289794922, 122.50740814208984]","[161.1417999267578, 140.75772094726562]","[128.57638549804688, 136.27696228027344]","[140.9176483154297, 104.99980163574219]","[142.29583740234375, 141.4908447265625]","[133.65301513671875, 166.57302856445312]","[100.8035659790039, 138.9967498779297]","[115.74440002441406, 113.1575698852539]","[118.87129974365234, 149.58201599121094]","[112.1001968383789, 174.1885528564453]","[74.72900390625, 143.45851135253906]","[86.14427947998047, 120.11253356933594]","[91.02220916748047, 145.13304138183594]","[86.24043273925781, 165.6685028076172]"
"[123.53816223144531, 227.22894287109375]","[165.65159606933594, 189.14730834960938]","[175.968505859375, 144.24549865722656]","[173.2914581298828, 98.36933898925781]","[162.45384216308594, 63.25410461425781]","[150.21470642089844, 127.77568054199219]","[143.93844604492188, 84.764892578125]","[146.69911193847656, 94.9371109008789]","[143.34469604492188, 107.62495422363281]","[121.68234252929688, 133.6549072265625]","[118.18740844726562, 99.26914978027344]","[130.14695739746094, 138.91973876953125]","[127.47636413574219, 166.92974853515625]","[95.35514831542969, 142.20928955078125]","[93.1929931640625, 115.70359802246094]","[109.22443389892578, 154.1860809326172]","[111.76957702636719, 179.49008178710938]","[70.2384262084961, 152.0203094482422]","[67.42448425292969, 130.4749755859375]","[81.48917388916016, 157.02610778808594]","[83.81111145019531, 178.7022247314453]"
"[121.31668090820312, 229.32632446289062]","[165.89120483398438, 198.57923889160156]","[182.54660034179688, 157.099853515625]","[186.7316436767578, 110.61104583740234]","[187.5297393798828, 67.56842041015625]","[154.02395629882812, 125.83500671386719]","[155.62254333496094, 91.54263305664062]","[157.5813751220703, 118.1425552368164]","[150.74391174316406, 140.65914916992188]","[123.32694244384766, 128.35308837890625]","[134.77992248535156, 101.87613677978516]","[138.41847229003906, 142.03866577148438]","[128.28018188476562, 169.84230041503906]","[97.0442123413086, 133.447021484375]","[109.0997314453125, 114.20075988769531]","[114.18575286865234, 151.04222106933594]","[107.72911071777344, 176.89486694335938]","[73.01941680908203, 141.87664794921875]","[83.52498626708984, 122.65325927734375]","[90.65775299072266, 148.1131591796875]","[86.55207061767578, 170.13568115234375]"
"[118.6393051147461, 215.07318115234375]","[163.39569091796875, 178.4332275390625]","[180.7430877685547, 135.47731018066406]","[182.66769409179688, 88.37439727783203]","[173.16493225097656, 47.389747619628906]","[152.11964416503906, 111.15103149414062]","[147.84274291992188, 76.8896713256836]","[150.5495147705078, 105.64241027832031]","[148.41445922851562, 123.48394775390625]","[123.11930847167969, 115.62220001220703]","[124.11564636230469, 86.63060760498047]","[127.6034164428711, 126.9445571899414]","[121.68426513671875, 148.10659790039062]","[94.36930084228516, 122.36325073242188]","[98.12684631347656, 95.56819915771484]","[103.21253204345703, 134.12393188476562]","[99.37648010253906, 155.49703979492188]","[67.4017105102539, 131.34568786621094]","[72.82450866699219, 107.41548919677734]","[80.6765365600586, 136.1195831298828]","[79.1858901977539, 159.202880859375]"
"[113.60663604736328, 222.65150451660156]","[153.26858520507812, 186.9000244140625]","[164.12355041503906, 140.39205932617188]","[164.68202209472656, 92.59710693359375]","[156.6980438232422, 53.91183090209961]","[141.32656860351562, 126.82063293457031]","[133.01779174804688, 78.02159881591797]","[131.17828369140625, 86.12641906738281]","[125.35433197021484, 101.88972473144531]","[113.14464569091797, 134.04383850097656]","[105.66419982910156, 86.80460357666016]","[112.66029357910156, 122.08380889892578]","[109.35172271728516, 155.72804260253906]","[87.82940673828125, 143.7520294189453]","[81.27381896972656, 103.16838073730469]","[94.62599182128906, 140.46493530273438]","[99.06322479248047, 173.06138610839844]","[65.65484619140625, 154.39097595214844]","[62.63607406616211, 121.65354919433594]","[73.32610321044922, 145.9123077392578]","[73.98309326171875, 170.51490783691406]"
"[117.69036102294922, 226.0518035888672]","[157.47853088378906, 191.30911254882812]","[166.9965057373047, 148.02789306640625]","[163.9386749267578, 100.36817932128906]","[154.81793212890625, 61.65403747558594]","[143.10447692871094, 127.1441421508789]","[140.73484802246094, 91.5764389038086]","[143.573486328125, 106.07592010498047]","[139.8126220703125, 119.07481384277344]","[116.03079986572266, 130.692626953125]","[119.83465576171875, 98.49303436279297]","[126.02568817138672, 135.7581787109375]","[119.19829559326172, 161.75015258789062]","[92.43019104003906, 139.1329803466797]","[98.3533706665039, 111.2649154663086]","[106.68017578125, 146.82322692871094]","[103.8434066772461, 169.238037109375]","[70.02494049072266, 148.8979034423828]","[78.64892578125, 126.858154296875]","[86.15857696533203, 153.4489288330078]","[81.53372192382812, 173.841796875]"
"[117.06647491455078, 220.33688354492188]","[151.44992065429688, 190.79026794433594]","[153.99951171875, 142.96420288085938]","[150.5364532470703, 96.04901885986328]","[140.021484375, 57.355350494384766]","[140.0086212158203, 134.1002197265625]","[129.77853393554688, 84.97459411621094]","[124.84886932373047, 74.42958068847656]","[115.57383728027344, 78.07350158691406]","[112.34746551513672, 140.50762939453125]","[95.25756072998047, 88.53484344482422]","[104.46537780761719, 114.75005340576172]","[105.1927490234375, 147.67288208007812]","[85.92645263671875, 149.03155517578125]","[75.64527130126953, 100.57575225830078]","[89.61656951904297, 132.63742065429688]","[95.60986328125, 165.28919982910156]","[62.86151123046875, 157.2488555908203]","[58.41505813598633, 123.48428344726562]","[67.41030883789062, 143.61395263671875]","[68.92168426513672, 166.275390625]"
"[117.8287353515625, 238.16336059570312]","[165.6825714111328, 207.35853576660156]","[181.5477752685547, 174.3625946044922]","[181.18569946289062, 133.16690063476562]","[172.3681640625, 91.09776306152344]","[151.94264221191406, 150.8634033203125]","[146.77780151367188, 115.33446502685547]","[147.33363342285156, 116.7183609008789]","[145.77978515625, 122.17379760742188]","[121.8805160522461, 154.661376953125]","[119.2690200805664, 126.63948059082031]","[125.89131164550781, 151.42416381835938]","[127.0848388671875, 179.7689971923828]","[96.10559844970703, 162.6437225341797]","[96.77285766601562, 138.15847778320312]","[105.04686737060547, 162.1221160888672]","[108.52005767822266, 186.56813049316406]","[72.29756164550781, 170.45399475097656]","[72.84574890136719, 151.86778259277344]","[80.40691375732422, 169.79046630859375]","[84.4072036743164, 193.42343139648438]"
"[116.85038757324219, 222.43186950683594]","[162.74134826660156, 189.73257446289062]","[175.37704467773438, 144.8950653076172]","[174.7100067138672, 95.80439758300781]","[162.0884552001953, 56.86494064331055]","[146.05703735351562, 118.55916595458984]","[142.07342529296875, 76.83850860595703]","[145.2908477783203, 90.90109252929688]","[142.6078643798828, 108.4552001953125]","[116.71879577636719, 124.83512115478516]","[114.78006744384766, 90.95109558105469]","[123.55741882324219, 128.1610107421875]","[119.77960205078125, 156.87054443359375]","[89.75285339355469, 133.4938507080078]","[90.5722427368164, 106.65302276611328]","[102.06491088867188, 144.4805145263672]","[102.39225006103516, 170.16848754882812]","[66.5406265258789, 142.99586486816406]","[68.79287719726562, 124.1244888305664]","[79.82384490966797, 150.7039337158203]","[79.84253692626953, 171.8002166748047]"
